"","onset","duration","value","response","rt","good","SU","misport_code","misport_port","misport_time","misport_time_error","seq"
"3287",500.0117,1,10,1,404.5,1,11,0,0,0,0,1
"3288",501.245,1,10,1,355.2,1,11,0,0,0,0,2
"3289",502.7449,1,10,1,327.3,1,11,0,0,0,0,3
"3290",504.2449,1,10,1,315.2,1,11,0,0,0,0,4
"3291",506.0615,1,10,1,370.6,1,11,0,0,0,0,5
"3292",507.5447,1,10,1,359.4,1,11,0,0,0,0,6
"3293",508.928,1,10,1,368.2,1,11,0,0,0,0,7
"3294",510.078,1,21,-99,-99,1,11,0,0,0,0,0
"3295",511.2279,1,10,1,356.2,1,11,0,0,0,0,1
"3296",512.2612,1,10,1,330.9,1,11,0,0,0,0,2
"3297",513.7445,1,10,1,335.6,1,11,0,0,0,0,3
"3298",515.1611,1,10,1,358.9,1,11,0,0,0,0,4
"3299",516.7277,1,10,1,328.3,1,11,0,0,0,0,5
"3300",517.8943,1,21,-99,-99,1,11,0,0,0,0,0
"3301",39.8316,1,10,1,499,1,12,0,0,0,0,1
"3302",41.0982,1,10,1,400.3,1,12,0,0,0,0,2
"3303",42.8148,1,10,1,523.8,1,12,0,0,0,0,3
"3304",44.0648,1,10,1,377.7,1,12,0,0,0,0,4
"3305",45.498,1,10,1,336.5,1,12,0,0,0,0,5
"3306",47.1646,1,10,1,349.9,1,12,0,0,0,0,6
"3307",48.8479,1,10,1,410.6,1,12,0,0,0,0,7
"3308",49.9645,1,21,-99,-99,1,12,0,0,0,0,0
"3309",51.0811,1,10,1,465.4,1,12,0,0,0,0,1
"3310",52.5144,1,10,1,360.1,1,12,0,0,0,0,2
"3311",53.631,1,10,1,395.5,1,12,0,0,0,0,3
"3312",55.1476,1,21,-99,-99,1,12,0,0,0,0,0
"3313",56.6642,1,10,1,418.2,1,12,0,0,0,0,1
"3314",58.2808,1,10,1,305.6,1,12,0,0,0,0,2
"3315",59.8141,1,10,1,324.3,1,12,0,0,0,0,3
"3316",61.464,1,10,1,354.4,1,12,0,0,0,0,4
"3317",62.714,1,10,1,448.4,1,12,0,0,0,0,5
"3318",64.1139,1,10,1,568.5,1,12,0,0,0,0,6
"3319",65.5638,1,10,1,414.6,1,12,0,0,0,0,7
"3320",66.6805,1,21,-99,-99,1,12,0,0,0,0,0
"3321",67.7971,1,10,1,405.3,1,12,0,0,0,0,1
"3322",68.897,1,21,1,345.4,1,12,0,0,0,0,0
"3323",69.997,1,10,-99,-99,1,12,0,0,0,0,1
"3324",71.1469,1,10,1,591.4,1,12,0,0,0,0,2
"3325",72.2969,1,10,1,401.4,1,12,0,0,0,0,3
"3326",74.0801,1,10,1,394.2,1,12,0,0,0,0,4
"3327",75.1801,1,10,1,590.2,1,12,0,0,0,0,5
"3328",76.5967,1,21,-99,-99,1,12,0,0,0,0,0
"3329",78.0133,1,10,1,365,1,12,0,0,0,0,1
"3330",79.7632,1,10,1,343.1,1,12,0,0,0,0,2
"3331",82.6964,1,10,1,417.9,1,12,0,0,0,0,3
"3332",83.7797,1,10,1,470.5,1,12,0,0,0,0,4
"3333",85.313,1,10,1,281.2,1,12,0,0,0,0,5
"3334",86.6463,1,21,-99,-99,1,12,0,0,0,0,0
"3335",87.9795,1,10,1,318.7,1,12,0,0,0,0,1
"3336",89.7795,1,10,1,294.7,1,12,0,0,0,0,2
"3337",91.0961,1,10,1,418.1,1,12,0,0,0,0,3
"3338",92.346,1,21,-99,-99,1,12,0,0,0,0,0
"3339",93.596,1,10,1,382.2,1,12,0,0,0,0,1
"3340",94.7293,1,10,1,352.9,1,12,0,0,0,0,2
"3341",96.0959,1,10,1,442.3,1,12,0,0,0,0,3
"3342",97.8458,1,10,1,372.4,1,12,0,0,0,0,4
"3343",99.4291,1,10,1,405.1,1,12,0,0,0,0,5
"3344",100.4957,1,10,1,474.4,1,12,0,0,0,0,6
"3345",101.7956,1,10,1,454.5,1,12,0,0,0,0,7
"3346",103.2789,1,21,-99,-99,1,12,0,0,0,0,0
"3347",104.7621,1,10,1,496,1,12,0,0,0,0,1
"3348",105.9788,1,10,1,383.3,1,12,0,0,0,0,2
"3349",107.5287,1,10,1,385.4,1,12,0,0,0,0,3
"3350",109.012,1,10,1,310.1,1,12,0,0,0,0,4
"3351",110.6952,1,10,1,370.8,1,12,0,0,0,0,5
"3352",112.3285,1,10,1,513.6,1,12,0,0,0,0,6
"3353",113.9284,1,10,1,449.6,1,12,0,0,0,0,7
"3354",115.2784,1,21,-99,-99,1,12,0,0,0,0,0
"3355",116.6283,1,10,1,341.7,1,12,0,0,0,0,1
"3356",117.9616,1,10,1,288.4,1,12,0,0,0,0,2
"3357",119.6115,1,10,1,510.5,1,12,0,0,0,0,3
"3358",121.0781,1,21,-99,-99,1,12,0,0,0,0,0
"3359",122.5447,1,10,1,377.3,1,12,0,0,0,0,1
"3360",123.6113,1,21,-99,-99,1,12,0,0,0,0,0
"3361",126.2779,1,10,1,468,1,12,0,0,0,0,1
"3362",127.6278,1,10,1,526.1,1,12,0,0,0,0,2
"3363",129.0778,1,10,1,612,1,12,0,0,0,0,3
"3364",130.2111,1,10,1,726.8,1,12,0,0,0,0,4
"3365",131.761,1,10,1,649,1,12,0,0,0,0,5
"3366",133.5109,1,21,-99,-99,1,12,0,0,0,0,0
"3367",135.2609,1,10,1,333,1,12,0,0,0,0,1
"3368",137.0608,1,10,1,325.1,1,12,0,0,0,0,2
"3369",138.1941,1,10,1,535.8,1,12,0,0,0,0,3
"3370",139.2773,1,10,1,460.6,1,12,0,0,0,0,4
"3371",140.7773,1,10,1,416.6,1,12,0,0,0,0,5
"3372",142.0439,1,21,-99,-99,1,12,0,0,0,0,0
"3373",143.3105,1,10,1,443.4,1,12,0,0,0,0,1
"3374",144.7771,1,21,-99,-99,1,12,0,0,0,0,0
"3375",146.2437,1,10,1,262.1,1,12,0,0,0,0,1
"3376",147.5936,1,10,1,336.2,1,12,0,0,0,0,2
"3377",149.3102,1,10,1,347.6,1,12,0,0,0,0,3
"3378",150.8268,1,10,1,367,1,12,0,0,0,0,4
"3379",152.2268,1,10,1,407,1,12,0,0,0,0,5
"3380",153.5267,1,21,-99,-99,1,12,0,0,0,0,0
"3381",154.8267,1,10,1,527,1,12,0,0,0,0,1
"3382",156.1266,1,21,-99,-99,1,12,0,0,0,0,0
"3383",157.4266,1,10,1,327.1,1,12,0,0,0,0,1
"3384",158.8598,1,10,1,381.9,1,12,0,0,0,0,2
"3385",160.4264,1,10,1,367.3,1,12,0,0,0,0,3
"3386",161.7097,1,21,-99,-99,1,12,0,0,0,0,0
"3387",162.9763,1,10,1,600,1,12,0,0,0,0,1
"3388",164.6262,1,10,1,375.5,1,12,0,0,0,0,2
"3389",165.9929,1,10,1,624.8,1,12,0,0,0,0,3
"3390",167.2928,1,21,-99,-99,1,12,0,0,0,0,0
"3391",169.5427,1,10,1,290.9,1,12,0,0,0,0,1
"3392",170.7593,1,10,1,338.3,1,12,0,0,0,0,2
"3393",172.2259,1,10,1,455.7,1,12,0,0,0,0,3
"3394",173.5259,1,10,1,483.7,1,12,0,0,0,0,4
"3395",174.6092,1,10,1,952.4,1,12,0,0,0,0,5
"3396",175.9258,1,10,1,515.8,1,12,0,0,0,0,6
"3397",177.7423,1,10,1,331.3,1,12,0,0,0,0,7
"3398",179.0756,1,21,-99,-99,1,12,0,0,0,0,0
"3399",180.4089,1,10,1,576.7,1,12,0,0,0,0,1
"3400",181.9088,1,10,1,340.7,1,12,0,0,0,0,2
"3401",183.3088,1,10,1,316.7,1,12,0,0,0,0,3
"3402",184.9254,1,10,1,332.1,1,12,0,0,0,0,4
"3403",186.342,1,10,1,435.5,1,12,0,0,0,0,5
"3404",187.6086,1,10,1,864.9,1,12,0,0,0,0,6
"3405",189.1752,1,10,1,466.3,1,12,0,0,0,0,7
"3406",190.9418,1,21,-99,-99,1,12,0,0,0,0,0
"3407",192.7084,1,10,1,357.1,1,12,0,0,0,0,1
"3408",194.3916,1,10,1,369.9,1,12,0,0,0,0,2
"3409",195.9582,1,10,1,419.2,1,12,0,0,0,0,3
"3410",197.4748,1,21,-99,-99,1,12,0,0,0,0,0
"3411",198.9914,1,10,1,426.1,1,12,0,0,0,0,1
"3412",200.2914,1,10,1,470,1,12,0,0,0,0,2
"3413",201.9246,1,10,1,548.8,1,12,0,0,0,0,3
"3414",203.3579,1,21,-99,-99,1,12,0,0,0,0,0
"3415",204.7912,1,10,1,434.2,1,12,0,0,0,0,1
"3416",206.0578,1,10,1,383.6,1,12,0,0,0,0,2
"3417",207.1744,1,10,1,515,1,12,0,0,0,0,3
"3418",208.591,1,10,1,426.4,1,12,0,0,0,0,4
"3419",210.2576,1,10,1,327.7,1,12,0,0,0,0,5
"3420",211.9409,1,10,1,356.5,1,12,0,0,0,0,6
"3421",214.4574,1,10,1,367.9,1,12,0,0,0,0,7
"3422",215.3074,1,10,1,797.9,1,12,0,0,0,0,8
"3423",217.074,1,10,1,423.3,1,12,0,0,0,0,9
"3424",218.2573,1,21,-99,-99,1,12,0,0,0,0,0
"3425",219.4405,1,10,1,504.8,1,12,0,0,0,0,1
"3426",221.2238,1,10,1,625.5,1,12,0,0,0,0,2
"3427",222.9237,1,10,1,445.6,1,12,0,0,0,0,3
"3428",223.9904,1,21,-99,-99,1,12,0,0,0,0,0
"3429",225.057,1,10,1,520.3,1,12,0,0,0,0,1
"3430",226.8069,1,10,1,418.4,1,12,0,0,0,0,2
"3431",228.3902,1,10,1,467,1,12,0,0,0,0,3
"3432",229.5568,1,10,1,452.4,1,12,0,0,0,0,4
"3433",230.94,1,10,1,349.2,1,12,0,0,0,0,5
"3434",232.4067,1,10,1,418.5,1,12,0,0,0,0,6
"3435",233.6733,1,10,1,399.9,1,12,0,0,0,0,7
"3436",235.4732,1,21,-99,-99,1,12,0,0,0,0,0
"3437",237.2731,1,10,1,352.1,1,12,0,0,0,0,1
"3438",238.5231,1,10,1,334.1,1,12,0,0,0,0,2
"3439",239.8897,1,10,1,295.4,1,12,0,0,0,0,3
"3440",241.3396,1,10,1,525.6,1,12,0,0,0,0,4
"3441",243.1062,1,10,1,438.9,1,12,0,0,0,0,5
"3442",244.3895,1,10,1,451.6,1,12,0,0,0,0,6
"3443",245.9394,1,10,1,325.7,1,12,0,0,0,0,7
"3444",247.4893,1,21,-99,-99,1,12,0,0,0,0,0
"3445",249.0393,1,10,1,585.8,1,12,0,0,0,0,1
"3446",250.7725,1,10,1,404.6,1,12,0,0,0,0,2
"3447",252.4225,1,10,1,370.5,1,12,0,0,0,0,3
"3448",254.2057,1,10,1,395.3,1,12,0,0,0,0,4
"3449",255.5223,1,10,1,358.7,1,12,0,0,0,0,5
"3450",257.3222,1,10,1,430.8,1,12,0,0,0,0,6
"3451",295.2539,1,10,2,530.8,1,12,0,0,0,0,7
"3452",296.6705,1,21,-99,-99,1,12,0,0,0,0,0
"3453",298.0872,1,10,2,385.5,1,12,0,0,0,0,1
"3454",299.5538,1,10,2,342.9,1,12,0,0,0,0,2
"3455",301.2703,1,10,2,402.4,1,12,0,0,0,0,3
"3456",303.0369,1,21,-99,-99,1,12,0,0,0,0,0
"3457",304.8035,1,10,2,341.2,1,12,0,0,0,0,1
"3458",306.1701,1,10,2,350.6,1,12,0,0,0,0,2
"3459",307.8867,1,10,2,457.9,1,12,0,0,0,0,3
"3460",309.3867,1,21,-99,-99,1,12,0,0,0,0,0
"3461",310.8866,1,10,2,482,1,12,0,0,0,0,1
"3462",312.3032,1,10,2,425.5,1,12,0,0,0,0,2
"3463",313.9365,1,10,2,424.1,1,12,0,0,0,0,3
"3464",315.5031,1,10,2,377.5,1,12,0,0,0,0,4
"3465",316.953,1,10,2,431.6,1,12,0,0,0,0,5
"3466",318.7696,1,10,2,407,1,12,0,0,0,0,6
"3467",320.0195,1,10,2,485.1,1,12,0,0,0,0,7
"3468",321.3195,1,21,-99,-99,1,12,0,0,0,0,0
"3469",322.6194,1,10,2,365.1,1,12,0,0,0,0,1
"3470",324.2027,1,10,2,349.9,1,12,0,0,0,0,2
"3471",325.9693,1,10,2,407.2,1,12,0,0,0,0,3
"3472",327.3859,1,10,2,718.7,1,12,0,0,0,0,4
"3473",328.9358,1,10,2,448.7,1,12,0,0,0,0,5
"3474",330.7357,1,10,2,392.8,1,12,0,0,0,0,6
"3475",332.319,1,10,2,569.5,1,12,0,0,0,0,7
"3476",334.1189,1,21,-99,-99,1,12,0,0,0,0,0
"3477",335.9188,1,10,2,377.7,1,12,0,0,0,0,1
"3478",337.5354,1,21,-99,-99,1,12,0,0,0,0,0
"3479",339.152,1,10,2,360.4,1,12,0,0,0,0,1
"3480",340.7686,1,10,2,439.8,1,12,0,0,0,0,2
"3481",343.3852,1,10,2,415.2,1,12,0,0,0,0,3
"3482",344.6018,1,10,-99,-99,1,12,0,0,0,0,4
"3483",346.1184,1,10,2,450,1,12,0,0,0,0,5
"3484",347.235,1,21,-99,-99,1,12,0,0,0,0,0
"3485",348.3516,1,10,2,728.8,1,12,0,0,0,0,1
"3486",349.5183,1,10,2,538.1,1,12,0,0,0,0,2
"3487",350.7849,1,10,2,359.5,1,12,0,0,0,0,3
"3488",352.3848,1,10,2,407.5,1,12,0,0,0,0,4
"3489",354.1681,1,10,2,368.2,1,12,0,0,0,0,5
"3490",355.9346,1,10,2,601.5,1,12,0,0,0,0,6
"3491",357.4846,1,10,2,427.7,1,12,0,0,0,0,7
"3492",358.8679,1,21,-99,-99,1,12,0,0,0,0,0
"3493",360.2511,1,10,2,605.1,1,12,0,0,0,0,1
"3494",361.5177,1,10,2,394.6,1,12,0,0,0,0,2
"3495",362.6844,1,10,2,443.9,1,12,0,0,0,0,3
"3496",364.4176,1,21,-99,-99,1,12,0,0,0,0,0
"3497",366.1509,1,10,2,545.4,1,12,0,0,0,0,1
"3498",367.4841,1,10,2,556.1,1,12,0,0,0,0,2
"3499",368.9508,1,10,2,305.4,1,12,0,0,0,0,3
"3500",370.0007,1,10,2,631.5,1,12,0,0,0,0,4
"3501",371.5673,1,10,2,392.9,1,12,0,0,0,0,5
"3502",372.6506,1,21,-99,-99,1,12,0,0,0,0,0
"3503",373.7339,1,10,2,674.3,1,12,0,0,0,0,1
"3504",375.5171,1,10,2,475.1,1,12,0,0,0,0,2
"3505",377.0504,1,10,2,493.8,1,12,0,0,0,0,3
"3506",378.317,1,10,2,395.2,1,12,0,0,0,0,4
"3507",379.8336,1,10,2,510.5,1,12,0,0,0,0,5
"3508",381.5502,1,21,-99,-99,1,12,0,0,0,0,0
"3509",383.2668,1,10,2,357.4,1,12,0,0,0,0,1
"3510",384.5001,1,21,-99,-99,1,12,0,0,0,0,0
"3511",386.2,1,10,2,352.1,1,12,0,0,0,0,1
"3512",387.15,1,21,-99,-99,1,12,0,0,0,0,0
"3513",388.0999,1,10,2,548.2,1,12,0,0,0,0,1
"3514",389.4165,1,21,-99,-99,1,12,0,0,0,0,0
"3515",390.7331,1,10,2,267,1,12,0,0,0,0,1
"3516",392.4997,1,10,-99,-99,1,12,0,0,0,0,2
"3517",393.983,1,10,2,393.1,1,12,0,0,0,0,3
"3518",395.0996,1,10,2,492.4,1,12,0,0,0,0,4
"3519",396.6162,1,10,2,543.8,1,12,0,0,0,0,5
"3520",397.9328,1,10,2,603.2,1,12,0,0,0,0,6
"3521",399.6161,1,10,2,600,1,12,0,0,0,0,7
"3522",401.416,1,21,-99,-99,1,12,0,0,0,0,0
"3523",403.2159,1,10,2,376.1,1,12,0,0,0,0,1
"3524",404.3659,1,21,-99,-99,1,12,0,0,0,0,0
"3525",405.5158,1,10,2,364.2,1,12,0,0,0,0,1
"3526",407.1324,1,10,2,619.6,1,12,0,0,0,0,2
"3527",408.599,1,10,2,384.9,1,12,0,0,0,0,3
"3528",410.1323,1,10,2,339.6,1,12,0,0,0,0,4
"3529",411.4989,1,10,2,381,1,12,0,0,0,0,5
"3530",413.2322,1,21,2,343.7,1,12,0,0,0,0,0
"3531",414.9654,1,10,2,354.5,1,12,0,0,0,0,1
"3532",416.282,1,21,-99,-99,1,12,0,0,0,0,0
"3533",417.5986,1,10,2,537.3,1,12,0,0,0,0,1
"3534",419.2819,1,10,2,646,1,12,0,0,0,0,2
"3535",420.9485,1,10,2,371.4,1,12,0,0,0,0,3
"3536",422.2484,1,10,2,431.4,1,12,0,0,0,0,4
"3537",423.5817,1,10,2,426.1,1,12,0,0,0,0,5
"3538",425.1317,1,10,2,412.2,1,12,0,0,0,0,6
"3539",426.8982,1,10,2,549.6,1,12,0,0,0,0,7
"3540",428.1482,1,21,-99,-99,1,12,0,0,0,0,0
"3541",429.9981,1,10,2,393.7,1,12,0,0,0,0,1
"3542",431.0981,1,21,-99,-99,1,12,0,0,0,0,0
"3543",432.198,1,10,-99,-99,1,12,0,0,0,0,1
"3544",433.6813,1,10,2,566.5,1,12,0,0,0,0,2
"3545",435.1479,1,10,2,491.9,1,12,0,0,0,0,3
"3546",436.4145,1,10,2,409.2,1,12,0,0,0,0,4
"3547",437.7978,1,10,2,385.9,1,12,0,0,0,0,5
"3548",439.481,1,21,-99,-99,1,12,0,0,0,0,0
"3549",441.1476,1,10,-99,-99,1,12,0,0,0,0,1
"3550",442.9142,1,21,-99,-99,1,12,0,0,0,0,0
"3551",444.6808,1,10,2,414.9,1,12,0,0,0,0,1
"3552",446.0307,1,10,2,457,1,12,0,0,0,0,2
"3553",447.414,1,10,2,481.7,1,12,0,0,0,0,3
"3554",448.9306,1,10,2,517.1,1,12,0,0,0,0,4
"3555",449.9806,1,10,2,667,1,12,0,0,0,0,5
"3556",451.4639,1,21,-99,-99,1,12,0,0,0,0,0
"3557",452.9471,1,10,2,484.5,1,12,0,0,0,0,1
"3558",454.7137,1,10,2,349.9,1,12,0,0,0,0,2
"3559",455.9803,1,10,2,715.3,1,12,0,0,0,0,3
"3560",457.5303,1,10,2,589.3,1,12,0,0,0,0,4
"3561",458.6802,1,10,2,399.4,1,12,0,0,0,0,5
"3562",460.0968,1,10,2,422.8,1,12,0,0,0,0,6
"3563",461.5967,1,10,2,346.9,1,12,0,0,0,0,7
"3564",463.0967,1,21,-99,-99,1,12,0,0,0,0,0
"3565",464.5966,1,10,2,451,1,12,0,0,0,0,1
"3566",466.1132,1,10,2,374.4,1,12,0,0,0,0,2
"3567",467.2465,1,10,2,441,1,12,0,0,0,0,3
"3568",468.3964,1,10,2,427.1,1,12,0,0,0,0,4
"3569",470.0297,1,10,2,473.8,1,12,0,0,0,0,5
"3570",471.7796,1,10,-99,-99,1,12,0,0,0,0,6
"3571",474.1795,1,10,2,436,1,12,0,0,0,0,7
"3572",475.3461,1,21,-99,-99,1,12,0,0,0,0,0
"3573",476.5128,1,10,2,486.7,1,12,0,0,0,0,1
"3574",478.146,1,21,-99,-99,1,12,0,0,0,0,0
"3575",479.7793,1,10,2,356.1,1,12,0,0,0,0,1
"3576",481.2626,1,10,2,824.8,1,12,0,0,0,0,2
"3577",482.9958,1,10,2,403.7,1,12,0,0,0,0,3
"3578",484.6457,1,21,-99,-99,1,12,0,0,0,0,0
"3579",486.2957,1,10,2,511.7,1,12,0,0,0,0,1
"3580",487.4623,1,10,-99,-99,1,12,0,0,0,0,2
"3581",488.8456,1,10,2,441.8,1,12,0,0,0,0,3
"3582",489.8955,1,10,-99,-99,1,12,0,0,0,0,4
"3583",491.3121,1,10,-99,-99,1,12,0,0,0,0,5
"3584",492.4454,1,10,2,441.9,1,12,0,0,0,0,6
"3585",494.062,1,10,2,457.3,1,12,0,0,0,0,7
"3586",495.4453,1,21,2,546,1,12,0,0,0,0,0
"3587",496.8286,1,10,2,346.7,1,12,0,0,0,0,1
"3588",497.9785,1,10,2,428.8,1,12,0,0,0,0,2
"3589",499.0951,1,10,2,768.2,1,12,0,0,0,0,3
"3590",500.5617,1,10,2,485.6,1,12,0,0,0,0,4
"3591",502.2283,1,10,2,339,1,12,0,0,0,0,5
"3592",503.7616,1,10,2,517.6,1,12,0,0,0,0,6
"3593",505.3948,1,10,2,612.5,1,12,0,0,0,0,7
"3594",506.7115,1,21,-99,-99,1,12,0,0,0,0,0
"3595",508.0281,1,10,2,491.2,1,12,0,0,0,0,1
"3596",509.528,1,21,-99,-99,1,12,0,0,0,0,0
"3597",511.0279,1,10,2,643.3,1,12,0,0,0,0,1
"3598",512.1946,1,10,2,676.6,1,12,0,0,0,0,2
"3599",513.9778,1,10,2,477.4,1,12,0,0,0,0,3
"3600",515.4444,1,21,-99,-99,1,12,0,0,0,0,0
"3601",34.4985,1,10,-99,-99,1,13,0,0,0,0,1
"3602",35.4485,1,10,-99,-99,1,13,0,0,0,0,2
"3603",36.7318,1,10,-99,-99,1,13,0,0,0,0,3
"3604",38.4984,1,21,-99,-99,1,13,0,0,0,0,0
"3605",40.265,1,10,-99,-99,1,13,0,0,0,0,1
"3606",41.8982,1,21,-99,-99,1,13,0,0,0,0,0
"3607",43.5315,1,10,-99,-99,1,13,0,0,0,0,1
"3608",44.5981,1,21,-99,-99,1,13,0,0,0,0,0
"3609",45.6647,1,10,2,465.4,1,13,0,0,0,0,1
"3610",47.0313,1,10,-99,-99,1,13,0,0,0,0,2
"3611",48.1813,1,10,2,460.9,1,13,0,0,0,0,3
"3612",49.7312,1,10,-99,-99,1,13,0,0,0,0,4
"3613",51.5145,1,10,-99,-99,1,13,0,0,0,0,5
"3614",53.2811,1,21,-99,-99,1,13,0,0,0,0,0
"3615",55.0476,1,10,-99,-99,1,13,0,0,0,0,1
"3616",56.5976,1,10,-99,-99,1,13,0,0,0,0,2
"3617",58.1142,1,10,-99,-99,1,13,0,0,0,0,3
"3618",59.3308,1,21,-99,-99,1,13,0,0,0,0,0
"3619",60.5474,1,10,-99,-99,1,13,0,0,0,0,1
"3620",61.8974,1,10,-99,-99,1,13,0,0,0,0,2
"3621",63.364,1,10,-99,-99,1,13,0,0,0,0,3
"3622",64.5139,1,21,-99,-99,1,13,0,0,0,0,0
"3623",65.6639,1,10,2,418.1,1,13,0,0,0,0,1
"3624",67.3305,1,10,-99,-99,1,13,0,0,0,0,2
"3625",69.0804,1,10,-99,-99,1,13,0,0,0,0,3
"3626",70.3803,1,21,-99,-99,1,13,0,0,0,0,0
"3627",71.6803,1,10,2,321.7,1,13,0,0,0,0,1
"3628",72.9969,1,10,-99,-99,1,13,0,0,0,0,2
"3629",74.2302,1,10,2,379.7,1,13,0,0,0,0,3
"3630",75.6134,1,10,-99,-99,1,13,0,0,0,0,4
"3631",78.2967,1,10,2,537.2,1,13,0,0,0,0,5
"3632",79.6466,1,10,-99,-99,1,13,0,0,0,0,6
"3633",80.8132,1,10,-99,-99,1,13,0,0,0,0,7
"3634",82.1298,1,10,-99,-99,1,13,0,0,0,0,8
"3635",83.2131,1,10,2,404.8,1,13,0,0,0,0,9
"3636",84.8797,1,21,-99,-99,1,13,0,0,0,0,0
"3637",86.5463,1,10,-99,-99,1,13,0,0,0,0,1
"3638",88.3629,1,10,2,326.9,1,13,0,0,0,0,2
"3639",90.0295,1,10,2,388.3,1,13,0,0,0,0,3
"3640",91.1794,1,10,2,422.4,1,13,0,0,0,0,4
"3641",92.7627,1,10,2,375.1,1,13,0,0,0,0,5
"3642",94.0793,1,10,2,354.5,1,13,0,0,0,0,6
"3643",95.8792,1,10,2,394.6,1,13,0,0,0,0,7
"3644",97.3458,1,21,-99,-99,1,13,0,0,0,0,0
"3645",98.8125,1,10,2,373.3,1,13,0,0,0,0,1
"3646",100.5291,1,10,2,272.7,1,13,0,0,0,0,2
"3647",101.8123,1,10,-99,-99,1,13,0,0,0,0,3
"3648",103.4456,1,10,-99,-99,1,13,0,0,0,0,4
"3649",105.0955,1,10,2,362.2,1,13,0,0,0,0,5
"3650",106.3788,1,21,2,342.9,1,13,0,0,0,0,0
"3651",107.6621,1,10,2,515.6,1,13,0,0,0,0,1
"3652",108.8287,1,10,2,501,1,13,0,0,0,0,2
"3653",110.5953,1,10,2,494.4,1,13,0,0,0,0,3
"3654",112.0786,1,10,-99,-99,1,13,0,0,0,0,4
"3655",113.7285,1,10,-99,-99,1,13,0,0,0,0,5
"3656",115.1784,1,21,-99,-99,1,13,0,0,0,0,0
"3657",116.6284,1,10,2,413.2,1,13,0,0,0,0,1
"3658",118.4283,1,10,2,389.3,1,13,0,0,0,0,2
"3659",119.4949,1,10,2,634.7,1,13,0,0,0,0,3
"3660",121.0282,1,10,-99,-99,1,13,0,0,0,0,4
"3661",123.7281,1,10,2,561.5,1,13,0,0,0,0,5
"3662",124.8447,1,10,2,452.9,1,13,0,0,0,0,6
"3663",125.978,1,10,2,471.6,1,13,0,0,0,0,7
"3664",127.6945,1,10,2,387.1,1,13,0,0,0,0,8
"3665",128.8945,1,10,2,531.1,1,13,0,0,0,0,9
"3666",130.4778,1,10,2,371.7,1,13,0,0,0,0,10
"3667",131.961,1,10,2,392.6,1,13,0,0,0,0,11
"3668",133.011,1,21,-99,-99,1,13,0,0,0,0,0
"3669",134.061,1,10,-99,-99,1,13,0,0,0,0,1
"3670",135.6942,1,10,-99,-99,1,13,0,0,0,0,2
"3671",136.7942,1,10,2,391.4,1,13,0,0,0,0,3
"3672",138.3941,1,10,2,343.4,1,13,0,0,0,0,4
"3673",139.5607,1,10,2,360.8,1,13,0,0,0,0,5
"3674",140.644,1,10,2,365.5,1,13,0,0,0,0,6
"3675",142.1606,1,10,2,368.9,1,13,0,0,0,0,7
"3676",143.1939,1,21,-99,-99,1,13,0,0,0,0,0
"3677",144.2272,1,10,2,414.2,1,13,0,0,0,0,1
"3678",145.5605,1,10,2,328.9,1,13,0,0,0,0,2
"3679",146.9271,1,10,2,354.4,1,13,0,0,0,0,3
"3680",147.977,1,21,-99,-99,1,13,0,0,0,0,0
"3681",149.027,1,10,2,430.5,1,13,0,0,0,0,1
"3682",150.0603,1,21,-99,-99,1,13,0,0,0,0,0
"3683",151.0936,1,10,2,299.8,1,13,0,0,0,0,1
"3684",152.4768,1,10,2,388.6,1,13,0,0,0,0,2
"3685",154.0268,1,10,2,390.6,1,13,0,0,0,0,3
"3686",155.5267,1,21,-99,-99,1,13,0,0,0,0,0
"3687",157.0266,1,10,2,350.8,1,13,0,0,0,0,1
"3688",158.6599,1,10,2,317.5,1,13,0,0,0,0,2
"3689",160.4598,1,10,2,437.5,1,13,0,0,0,0,3
"3690",162.2764,1,10,2,396.9,1,13,0,0,0,0,4
"3691",164.7263,1,10,2,539,1,13,0,0,0,0,5
"3692",165.7596,1,21,-99,-99,1,13,0,0,0,0,0
"3693",166.7929,1,10,2,504.4,1,13,0,0,0,0,1
"3694",168.2762,1,10,-99,-99,1,13,0,0,0,0,2
"3695",169.9927,1,10,-99,-99,1,13,0,0,0,0,3
"3696",171.176,1,10,-99,-99,1,13,0,0,0,0,4
"3697",172.8759,1,10,2,357.4,1,13,0,0,0,0,5
"3698",174.3926,1,21,-99,-99,1,13,0,0,0,0,0
"3699",175.9092,1,10,2,332.1,1,13,0,0,0,0,1
"3700",177.4591,1,10,2,318.1,1,13,0,0,0,0,2
"3701",178.6757,1,10,2,397.5,1,13,0,0,0,0,3
"3702",180.4756,1,10,2,357.6,1,13,0,0,0,0,4
"3703",182.1589,1,10,2,338.3,1,13,0,0,0,0,5
"3704",183.9088,1,21,-99,-99,1,13,0,0,0,0,0
"3705",185.6587,1,10,2,374.5,1,13,0,0,0,0,1
"3706",186.742,1,10,2,459.1,1,13,0,0,0,0,2
"3707",188.1086,1,10,2,404.5,1,13,0,0,0,0,3
"3708",189.7252,1,10,2,404,1,13,0,0,0,0,4
"3709",191.3085,1,10,-99,-99,1,13,0,0,0,0,5
"3710",192.8751,1,10,2,374.1,1,13,0,0,0,0,6
"3711",194.1251,1,10,2,340,1,13,0,0,0,0,7
"3712",195.425,1,21,-99,-99,1,13,0,0,0,0,0
