onset	duration	value	response	rt	good	SU	misport_code	misport_port	misport_time	misport_time_error	seq
209.4076	1	10	2	579.3	1	NFLC_08021988	0	0	0	0	7
210.5408	1	10	2	566.1	1	NFLC_08021988	0	0	0	0	8
211.7908	1	10	2	452.1	1	NFLC_08021988	0	0	0	0	9
213.1074	1	10	2	447.4	1	NFLC_08021988	0	0	0	0	10
214.8574	1	10	2	409.4	1	NFLC_08021988	0	0	0	0	11
216.6573	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
218.4572	1	10	2	345.6	1	NFLC_08021988	0	0	0	0	1
219.9571	1	10	2	397.7	1	NFLC_08021988	0	0	0	0	2
221.3404	1	10	2	454.4	1	NFLC_08021988	0	0	0	0	3
222.6403	1	10	2	418.4	1	NFLC_08021988	0	0	0	0	4
223.9403	1	10	2	430.5	1	NFLC_08021988	0	0	0	0	5
225.6402	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
227.3401	1	10	2	454.7	1	NFLC_08021988	0	0	0	0	1
228.4901	1	10	2	408.6	1	NFLC_08021988	0	0	0	0	2
229.8067	1	10	2	404	1	NFLC_08021988	0	0	0	0	3
231.1566	1	10	2	414.1	1	NFLC_08021988	0	0	0	0	4
232.7899	1	10	2	444.8	1	NFLC_08021988	0	0	0	0	5
234.5732	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
236.3564	1	10	2	366.3	1	NFLC_08021988	0	0	0	0	1
237.873	1	10	2	353.7	1	NFLC_08021988	0	0	0	0	2
238.973	1	10	2	437.6	1	NFLC_08021988	0	0	0	0	3
240.5896	1	10	2	389.1	1	NFLC_08021988	0	0	0	0	4
242.0562	1	10	2	362.5	1	NFLC_08021988	0	0	0	0	5
243.8894	1	10	2	401.2	1	NFLC_08021988	0	0	0	0	6
245.0727	1	10	2	545.9	1	NFLC_08021988	0	0	0	0	7
246.1393	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
247.2059	1	10	2	572.7	1	NFLC_08021988	0	0	0	0	1
248.8892	1	10	2	297.4	1	NFLC_08021988	0	0	0	0	2
250.5725	1	10	2	406.1	1	NFLC_08021988	0	0	0	0	3
252.1057	1	10	2	440.8	1	NFLC_08021988	0	0	0	0	4
291.654	1	10	1	668.3	1	NFLC_08021988	0	0	0	0	5
293.0872	1	10	1	547.1	1	NFLC_08021988	0	0	0	0	6
294.5206	1	10	1	457.7	1	NFLC_08021988	0	0	0	0	7
295.8705	1	10	1	467.8	1	NFLC_08021988	0	0	0	0	8
297.6037	1	10	1	398.6	1	NFLC_08021988	0	0	0	0	9
299.2537	1	10	1	412.5	1	NFLC_08021988	0	0	0	0	10
300.3036	1	10	1	530.6	1	NFLC_08021988	0	0	0	0	11
301.3703	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
302.4369	1	10	1	445.3	1	NFLC_08021988	0	0	0	0	1
303.8701	1	10	1	324.1	1	NFLC_08021988	0	0	0	0	2
305.5034	1	10	1	370.9	1	NFLC_08021988	0	0	0	0	3
306.6534	1	10	1	356.8	1	NFLC_08021988	0	0	0	0	4
308.4199	1	10	1	382.3	1	NFLC_08021988	0	0	0	0	5
309.8699	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
311.3198	1	10	1	282.3	1	NFLC_08021988	0	0	0	0	1
312.7364	1	10	1	401.7	1	NFLC_08021988	0	0	0	0	2
314.3364	1	10	1	369.7	1	NFLC_08021988	0	0	0	0	3
315.753	1	10	1	393.1	1	NFLC_08021988	0	0	0	0	4
317.1029	1	10	1	371.2	1	NFLC_08021988	0	0	0	0	5
318.7695	1	10	1	352.6	1	NFLC_08021988	0	0	0	0	6
320.5361	1	10	1	426	1	NFLC_08021988	0	0	0	0	7
321.6527	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
322.7693	1	10	1	320.8	1	NFLC_08021988	0	0	0	0	1
324.1526	1	10	1	313.4	1	NFLC_08021988	0	0	0	0	2
325.7025	1	10	1	395.6	1	NFLC_08021988	0	0	0	0	3
326.8692	1	10	1	412.9	1	NFLC_08021988	0	0	0	0	4
328.0191	1	10	1	350.9	1	NFLC_08021988	0	0	0	0	5
329.8357	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
331.6523	1	10	1	301.7	1	NFLC_08021988	0	0	0	0	1
333.4355	1	10	1	358.5	1	NFLC_08021988	0	0	0	0	2
336.702	1	10	1	372	1	NFLC_08021988	0	0	0	0	3
337.702	1	10	1	396	1	NFLC_08021988	0	0	0	0	4
339.0686	1	10	1	373.4	1	NFLC_08021988	0	0	0	0	5
340.6352	1	10	1	374.8	1	NFLC_08021988	0	0	0	0	6
342.2684	1	10	1	373.6	1	NFLC_08021988	0	0	0	0	7
343.5018	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
344.735	1	10	1	354.9	1	NFLC_08021988	0	0	0	0	1
345.935	1	10	1	322.9	1	NFLC_08021988	0	0	0	0	2
347.5349	1	10	1	402.9	1	NFLC_08021988	0	0	0	0	3
349.2515	1	10	1	382.4	1	NFLC_08021988	0	0	0	0	4
350.4514	1	10	1	350.5	1	NFLC_08021988	0	0	0	0	5
351.7847	1	10	1	329.2	1	NFLC_08021988	0	0	0	0	6
353.2847	1	10	1	461.2	1	NFLC_08021988	0	0	0	0	7
354.3679	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
355.4512	1	10	1	374.7	1	NFLC_08021988	0	0	0	0	1
356.5012	1	10	1	460.6	1	NFLC_08021988	0	0	0	0	2
358.2178	1	10	1	360	1	NFLC_08021988	0	0	0	0	3
359.8677	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
361.5176	1	10	1	340.2	1	NFLC_08021988	0	0	0	0	1
363.1342	1	10	1	339.6	1	NFLC_08021988	0	0	0	0	2
364.7675	1	10	1	370.3	1	NFLC_08021988	0	0	0	0	3
365.8175	1	10	1	472.3	1	NFLC_08021988	0	0	0	0	4
367.1007	1	10	1	373.1	1	NFLC_08021988	0	0	0	0	5
368.5007	1	10	1	413	1	NFLC_08021988	0	0	0	0	6
369.9339	1	10	1	547.8	1	NFLC_08021988	0	0	0	0	7
371.4839	1	21	1	405.8	1	NFLC_08021988	0	0	0	0	0
373.0338	1	10	1	391.9	1	NFLC_08021988	0	0	0	0	1
374.5504	1	10	1	331.3	1	NFLC_08021988	0	0	0	0	2
376.017	1	10	1	368.7	1	NFLC_08021988	0	0	0	0	3
377.8503	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
380.5835	1	10	1	378.2	1	NFLC_08021988	0	0	0	0	1
381.4334	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
382.2834	1	10	1	550.3	1	NFLC_08021988	0	0	0	0	1
384.1	1	10	1	381.6	1	NFLC_08021988	0	0	0	0	2
385.3833	1	10	1	442.3	1	NFLC_08021988	0	0	0	0	3
386.7165	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	4
388.4165	1	10	1	417.1	1	NFLC_08021988	0	0	0	0	5
389.8331	1	10	1	472.5	1	NFLC_08021988	0	0	0	0	6
391.1164	1	10	1	373.2	1	NFLC_08021988	0	0	0	0	7
392.283	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
393.4496	1	10	1	360	1	NFLC_08021988	0	0	0	0	1
395.0828	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
396.7161	1	10	1	373.4	1	NFLC_08021988	0	0	0	0	1
397.7827	1	10	1	522.9	1	NFLC_08021988	0	0	0	0	2
399.3993	1	10	1	538.2	1	NFLC_08021988	0	0	0	0	3
400.4493	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	4
402.2825	1	10	1	375	1	NFLC_08021988	0	0	0	0	5
404.0325	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
405.7824	1	10	1	347.1	1	NFLC_08021988	0	0	0	0	1
407.149	1	10	1	772.5	1	NFLC_08021988	0	0	0	0	2
408.8989	1	10	1	446.6	1	NFLC_08021988	0	0	0	0	3
409.9988	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	4
411.6155	1	10	1	402	1	NFLC_08021988	0	0	0	0	5
413.4321	1	10	1	361.4	1	NFLC_08021988	0	0	0	0	6
414.7153	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	7
416.2486	1	21	1	376.9	1	NFLC_08021988	0	0	0	0	0
417.7819	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	1
419.5984	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
421.415	1	10	1	426.4	1	NFLC_08021988	0	0	0	0	1
423.215	1	10	1	306.4	1	NFLC_08021988	0	0	0	0	2
424.9982	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	3
425.9148	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	4
427.6648	1	10	1	400.5	1	NFLC_08021988	0	0	0	0	5
429.3814	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	6
430.698	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	7
432.4478	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	8
434.0144	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	9
435.5978	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
437.181	1	10	1	308.3	1	NFLC_08021988	0	0	0	0	1
438.3643	1	10	1	389	1	NFLC_08021988	0	0	0	0	2
440.0976	1	10	1	431.7	1	NFLC_08021988	0	0	0	0	3
441.4642	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	4
442.9641	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	5
444.3307	1	21	1	326.5	1	NFLC_08021988	0	0	0	0	0
445.6973	1	10	1	575.9	1	NFLC_08021988	0	0	0	0	1
446.9639	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	2
448.1639	1	10	1	349.3	1	NFLC_08021988	0	0	0	0	3
449.3305	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
450.4969	1	10	1	384.3	1	NFLC_08021988	0	0	0	0	1
451.6804	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
452.8637	1	10	1	305.4	1	NFLC_08021988	0	0	0	0	1
453.9803	1	10	1	372.8	1	NFLC_08021988	0	0	0	0	2
455.1469	1	10	1	374.3	1	NFLC_08021988	0	0	0	0	3
456.7135	1	10	1	407.6	1	NFLC_08021988	0	0	0	0	4
458.3134	1	10	1	359.8	1	NFLC_08021988	0	0	0	0	5
460.08	1	10	1	353.2	1	NFLC_08021988	0	0	0	0	6
461.7799	1	10	1	381.2	1	NFLC_08021988	0	0	0	0	7
462.9966	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
464.2132	1	10	1	411.9	1	NFLC_08021988	0	0	0	0	1
465.6798	1	10	1	305.3	1	NFLC_08021988	0	0	0	0	2
468.6463	1	10	1	490.7	1	NFLC_08021988	0	0	0	0	3
469.6462	1	10	1	514.8	1	NFLC_08021988	0	0	0	0	4
471.1295	1	10	1	487.5	1	NFLC_08021988	0	0	0	0	5
472.1795	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
473.2295	1	10	1	531.5	1	NFLC_08021988	0	0	0	0	1
474.2794	1	10	1	329.6	1	NFLC_08021988	0	0	0	0	2
475.5127	1	10	1	296.3	1	NFLC_08021988	0	0	0	0	3
476.8793	1	10	1	337.7	1	NFLC_08021988	0	0	0	0	4
478.6459	1	10	1	379.1	1	NFLC_08021988	0	0	0	0	5
479.7792	1	21	1	397.7	1	NFLC_08021988	0	0	0	0	0
480.9125	1	10	1	528.5	1	NFLC_08021988	0	0	0	0	1
482.2624	1	10	1	346.5	1	NFLC_08021988	0	0	0	0	2
483.4623	1	10	1	362.6	1	NFLC_08021988	0	0	0	0	3
485.0789	1	10	1	506	1	NFLC_08021988	0	0	0	0	4
486.1288	1	10	1	688.1	1	NFLC_08021988	0	0	0	0	5
487.8621	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
489.5954	1	10	1	325.5	1	NFLC_08021988	0	0	0	0	1
490.862	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
492.1286	1	10	1	320.3	1	NFLC_08021988	0	0	0	0	1
493.4282	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
494.7285	1	10	1	344.4	1	NFLC_08021988	0	0	0	0	1
496.1951	1	10	1	413.7	1	NFLC_08021988	0	0	0	0	2
497.3784	1	10	1	350.4	1	NFLC_08021988	0	0	0	0	3
499.1617	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
500.9449	1	10	1	367.9	1	NFLC_08021988	0	0	0	0	1
502.2782	1	21	1	394.6	1	NFLC_08021988	0	0	0	0	0
503.6115	1	10	1	325.3	1	NFLC_08021988	0	0	0	0	1
504.9447	1	10	1	432.1	1	NFLC_08021988	0	0	0	0	2
506.5613	1	10	1	351.5	1	NFLC_08021988	0	0	0	0	3
508.2279	1	10	1	460.8	1	NFLC_08021988	0	0	0	0	4
38.7817	1	10	2	475.4	1	PACD_27061966	0	0	0	0	1
39.615	1	10	2	458.1	1	PACD_27061966	0	0	0	0	2
41.1149	1	10	2	334.1	1	PACD_27061966	0	0	0	0	3
42.6315	1	10	2	353.5	1	PACD_27061966	0	0	0	0	4
43.9648	1	10	2	380.2	1	PACD_27061966	0	0	0	0	5
45.2981	1	10	2	374.8	1	PACD_27061966	0	0	0	0	6
47.0814	1	10	2	351.6	1	PACD_27061966	0	0	0	0	7
48.3813	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
49.6812	1	10	2	327.8	1	PACD_27061966	0	0	0	0	1
51.3145	1	10	2	374.5	1	PACD_27061966	0	0	0	0	2
52.7478	1	10	2	365.1	1	PACD_27061966	0	0	0	0	3
54.0811	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
55.4143	1	10	2	466.6	1	PACD_27061966	0	0	0	0	1
56.8309	1	10	2	393.9	1	PACD_27061966	0	0	0	0	2
58.3475	1	10	2	349.4	1	PACD_27061966	0	0	0	0	3
59.7308	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
61.1141	1	10	2	334.9	1	PACD_27061966	0	0	0	0	1
62.7807	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
64.4473	1	10	2	361.6	1	PACD_27061966	0	0	0	0	1
65.8806	1	10	2	512.3	1	PACD_27061966	0	0	0	0	2
67.2638	1	10	2	409	1	PACD_27061966	0	0	0	0	3
68.5471	1	10	2	405.7	1	PACD_27061966	0	0	0	0	4
70.1804	1	10	2	452.4	1	PACD_27061966	0	0	0	0	5
71.9136	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
73.6469	1	10	2	329.9	1	PACD_27061966	0	0	0	0	1
74.9802	1	10	2	404.6	1	PACD_27061966	0	0	0	0	2
76.4134	1	10	2	395.4	1	PACD_27061966	0	0	0	0	3
77.4467	1	10	2	386.1	1	PACD_27061966	0	0	0	0	4
78.93	1	10	2	358.8	1	PACD_27061966	0	0	0	0	5
80.4966	1	10	2	344.1	1	PACD_27061966	0	0	0	0	6
82.8965	1	10	2	376.2	1	PACD_27061966	0	0	0	0	7
84.0131	1	10	2	363.6	1	PACD_27061966	0	0	0	0	8
85.2964	1	10	2	376.3	1	PACD_27061966	0	0	0	0	9
86.763	1	10	2	365.6	1	PACD_27061966	0	0	0	0	10
88.1463	1	10	2	358.4	1	PACD_27061966	0	0	0	0	11
89.6795	1	21	2	345.2	1	PACD_27061966	0	0	0	0	0
91.2128	1	10	2	699.9	1	PACD_27061966	0	0	0	0	1
92.9794	1	10	2	533.3	1	PACD_27061966	0	0	0	0	2
94.146	1	10	2	390.7	1	PACD_27061966	0	0	0	0	3
95.446	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
96.7459	1	10	2	350.7	1	PACD_27061966	0	0	0	0	1
98.1958	1	10	2	516.8	1	PACD_27061966	0	0	0	0	2
99.4625	1	10	2	418.1	1	PACD_27061966	0	0	0	0	3
101.0457	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
102.629	1	10	2	307.6	1	PACD_27061966	0	0	0	0	1
103.9623	1	10	2	366.3	1	PACD_27061966	0	0	0	0	2
105.6622	1	10	2	442.4	1	PACD_27061966	0	0	0	0	3
106.7949	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
107.9288	1	10	2	335.8	1	PACD_27061966	0	0	0	0	1
109.762	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
111.5953	1	10	2	365.3	1	PACD_27061966	0	0	0	0	1
112.9619	1	10	2	374.7	1	PACD_27061966	0	0	0	0	2
114.6785	1	10	2	434.1	1	PACD_27061966	0	0	0	0	3
115.9284	1	10	2	400.1	1	PACD_27061966	0	0	0	0	4
117.095	1	10	2	401.5	1	PACD_27061966	0	0	0	0	5
118.2783	1	10	2	434.2	1	PACD_27061966	0	0	0	0	6
119.5116	1	10	2	400.9	1	PACD_27061966	0	0	0	0	7
120.7449	1	21	2	319.6	1	PACD_27061966	0	0	0	0	0
121.9782	1	10	2	590.3	1	PACD_27061966	0	0	0	0	1
123.6781	1	10	2	442.4	1	PACD_27061966	0	0	0	0	2
126.2613	1	10	2	435.2	1	PACD_27061966	0	0	0	0	3
127.6613	1	10	2	491.1	1	PACD_27061966	0	0	0	0	4
128.9945	1	10	2	406	1	PACD_27061966	0	0	0	0	5
130.5777	1	10	2	390.7	1	PACD_27061966	0	0	0	0	6
132.2611	1	10	2	467.3	1	PACD_27061966	0	0	0	0	7
134.0943	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
135.9276	1	10	2	320.8	1	PACD_27061966	0	0	0	0	1
137.6108	1	10	2	493.5	1	PACD_27061966	0	0	0	0	2
138.9774	1	10	2	455	1	PACD_27061966	0	0	0	0	3
140.4107	1	10	2	413.6	1	PACD_27061966	0	0	0	0	4
141.8606	1	10	2	403.8	1	PACD_27061966	0	0	0	0	5
143.0106	1	10	2	405.7	1	PACD_27061966	0	0	0	0	6
144.1272	1	10	2	473.2	1	PACD_27061966	0	0	0	0	7
145.6605	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
147.1938	1	10	2	382.5	1	PACD_27061966	0	0	0	0	1
148.4604	1	10	2	347.9	1	PACD_27061966	0	0	0	0	2
150.027	1	10	2	461.3	1	PACD_27061966	0	0	0	0	3
151.2103	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
152.3935	1	10	2	334.8	1	PACD_27061966	0	0	0	0	1
153.6602	1	10	2	412.1	1	PACD_27061966	0	0	0	0	2
155.0934	1	10	2	402.8	1	PACD_27061966	0	0	0	0	3
156.66	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
158.2266	1	10	2	373.7	1	PACD_27061966	0	0	0	0	1
160.0599	1	10	2	396.4	1	PACD_27061966	0	0	0	0	2
161.5432	1	10	2	384.9	1	PACD_27061966	0	0	0	0	3
162.7264	1	10	2	417.8	1	PACD_27061966	0	0	0	0	4
163.8764	1	10	2	371.9	1	PACD_27061966	0	0	0	0	5
164.943	1	10	2	409.2	1	PACD_27061966	0	0	0	0	6
166.0096	1	10	2	398.6	1	PACD_27061966	0	0	0	0	7
167.0596	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
169.0428	1	10	2	309.3	1	PACD_27061966	0	0	0	0	1
169.9095	1	10	2	418.7	1	PACD_27061966	0	0	0	0	2
171.3927	1	10	2	407.4	1	PACD_27061966	0	0	0	0	3
173.1926	1	10	2	431.5	1	PACD_27061966	0	0	0	0	4
174.7593	1	10	2	368.8	1	PACD_27061966	0	0	0	0	5
176.3925	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
178.0425	1	10	2	413.6	1	PACD_27061966	0	0	0	0	1
179.7923	1	10	2	375.8	1	PACD_27061966	0	0	0	0	2
181.5256	1	10	2	450.5	1	PACD_27061966	0	0	0	0	3
182.6922	1	10	2	419.9	1	PACD_27061966	0	0	0	0	4
184.3088	1	10	2	419.3	1	PACD_27061966	0	0	0	0	5
185.7921	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
187.2754	1	10	2	332.7	1	PACD_27061966	0	0	0	0	1
188.6253	1	10	2	470.8	1	PACD_27061966	0	0	0	0	2
190.2419	1	10	2	390.1	1	PACD_27061966	0	0	0	0	3
191.2752	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
192.3085	1	10	2	387.5	1	PACD_27061966	0	0	0	0	1
193.7584	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
195.2084	1	10	2	351.7	1	PACD_27061966	0	0	0	0	1
196.5083	1	10	2	459.8	1	PACD_27061966	0	0	0	0	2
198.2583	1	10	2	325.7	1	PACD_27061966	0	0	0	0	3
199.4915	1	10	2	404.4	1	PACD_27061966	0	0	0	0	4
200.5915	1	10	2	392.4	1	PACD_27061966	0	0	0	0	5
201.6581	1	10	2	381.8	1	PACD_27061966	0	0	0	0	6
202.8247	1	10	2	383.3	1	PACD_27061966	0	0	0	0	7
203.858	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
204.8913	1	10	2	316.6	1	PACD_27061966	0	0	0	0	1
206.7079	1	10	2	292	1	PACD_27061966	0	0	0	0	2
207.7578	1	10	2	394.1	1	PACD_27061966	0	0	0	0	3
209.0411	1	21	2	342.8	1	PACD_27061966	0	0	0	0	0
210.841	1	10	2	542.9	1	PACD_27061966	0	0	0	0	1
211.9243	1	10	2	419.6	1	PACD_27061966	0	0	0	0	2
213.4409	1	10	2	422.9	1	PACD_27061966	0	0	0	0	3
214.6575	1	10	2	422.3	1	PACD_27061966	0	0	0	0	4
215.8908	1	10	2	325	1	PACD_27061966	0	0	0	0	5
217.4908	1	10	2	341.1	1	PACD_27061966	0	0	0	0	6
219.0407	1	10	2	423.1	1	PACD_27061966	0	0	0	0	7
220.324	1	21	2	323.8	1	PACD_27061966	0	0	0	0	0
221.6073	1	10	2	320.5	1	PACD_27061966	0	0	0	0	1
222.6572	1	10	2	390.6	1	PACD_27061966	0	0	0	0	2
224.1905	1	10	2	313.3	1	PACD_27061966	0	0	0	0	3
225.8737	1	10	2	406	1	PACD_27061966	0	0	0	0	4
227.557	1	10	2	498.8	1	PACD_27061966	0	0	0	0	5
229.1069	1	21	2	324.9	1	PACD_27061966	0	0	0	0	0
230.6569	1	10	2	422.9	1	PACD_27061966	0	0	0	0	1
232.2901	1	10	2	357.7	1	PACD_27061966	0	0	0	0	2
233.8401	1	10	2	583.6	1	PACD_27061966	0	0	0	0	3
235.6567	1	10	2	319	1	PACD_27061966	0	0	0	0	4
236.8399	1	10	2	383.8	1	PACD_27061966	0	0	0	0	5
238.4732	1	10	2	462.5	1	PACD_27061966	0	0	0	0	6
240.2565	1	10	2	423.2	1	PACD_27061966	0	0	0	0	7
241.6397	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
243.023	1	10	2	264.7	1	PACD_27061966	0	0	0	0	1
244.2896	1	10	2	406.1	1	PACD_27061966	0	0	0	0	2
245.5896	1	10	2	402	1	PACD_27061966	0	0	0	0	3
247.2395	1	10	2	416.1	1	PACD_27061966	0	0	0	0	4
248.7894	1	10	2	386.2	1	PACD_27061966	0	0	0	0	5
250.1394	1	10	2	460.2	1	PACD_27061966	0	0	0	0	6
251.4393	1	10	2	360.3	1	PACD_27061966	0	0	0	0	7
252.6393	1	21	2	2120.3	1	PACD_27061966	0	0	0	0	0
316.6199	1	10	-99	-99	1	PACD_27061966	0	0	0	0	1
317.7865	1	10	-99	-99	1	PACD_27061966	0	0	0	0	2
318.9864	1	10	-99	-99	1	PACD_27061966	0	0	0	0	3
320.1697	1	10	-99	-99	1	PACD_27061966	0	0	0	0	4
321.7863	1	10	1	764.8	1	PACD_27061966	0	0	0	0	5
322.8696	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
323.9529	1	10	1	358.2	1	PACD_27061966	0	0	0	0	1
325.7861	1	10	1	381	1	PACD_27061966	0	0	0	0	2
327.5361	1	10	1	343	1	PACD_27061966	0	0	0	0	3
328.886	1	10	-99	-99	1	PACD_27061966	0	0	0	0	4
330.186	1	10	1	333.1	1	PACD_27061966	0	0	0	0	5
331.6526	1	10	1	322.5	1	PACD_27061966	0	0	0	0	6
333.3692	1	10	1	333.9	1	PACD_27061966	0	0	0	0	7
335.0024	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
336.6357	1	10	1	267.3	1	PACD_27061966	0	0	0	0	1
338.0023	1	10	1	388.7	1	PACD_27061966	0	0	0	0	2
339.4022	1	10	1	364.8	1	PACD_27061966	0	0	0	0	3
340.5022	1	10	1	368.8	1	PACD_27061966	0	0	0	0	4
342.1854	1	10	1	413.6	1	PACD_27061966	0	0	0	0	5
343.5021	1	10	1	360.9	1	PACD_27061966	0	0	0	0	6
344.902	1	10	1	305	1	PACD_27061966	0	0	0	0	7
346.3019	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
347.6852	1	10	1	337.8	1	PACD_27061966	0	0	0	0	1
348.8685	1	10	1	338.4	1	PACD_27061966	0	0	0	0	2
349.9685	1	10	1	390.4	1	PACD_27061966	0	0	0	0	3
351.4684	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
352.9683	1	10	1	286.6	1	PACD_27061966	0	0	0	0	1
354.4849	1	10	1	370.1	1	PACD_27061966	0	0	0	0	2
356.0015	1	10	-99	-99	1	PACD_27061966	0	0	0	0	3
357.2682	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
359.3514	1	10	1	351.4	1	PACD_27061966	0	0	0	0	1
360.6347	1	10	1	412.2	1	PACD_27061966	0	0	0	0	2
361.8513	1	10	1	347.6	1	PACD_27061966	0	0	0	0	3
363.0512	1	10	1	395.7	1	PACD_27061966	0	0	0	0	4
364.5178	1	10	1	449	1	PACD_27061966	0	0	0	0	5
365.7011	1	10	1	369.8	1	PACD_27061966	0	0	0	0	6
367.501	1	10	1	297.9	1	PACD_27061966	0	0	0	0	7
368.701	1	21	1	313.8	1	PACD_27061966	0	0	0	0	0
369.9009	1	10	1	377.9	1	PACD_27061966	0	0	0	0	1
371.0509	1	10	1	459.9	1	PACD_27061966	0	0	0	0	2
372.6842	1	10	1	474.6	1	PACD_27061966	0	0	0	0	3
373.9674	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
375.2507	1	10	1	388.1	1	PACD_27061966	0	0	0	0	1
376.3173	1	10	1	409.5	1	PACD_27061966	0	0	0	0	2
377.3506	1	10	1	464.2	1	PACD_27061966	0	0	0	0	3
378.5506	1	10	1	352.1	1	PACD_27061966	0	0	0	0	4
379.7672	1	10	1	319.5	1	PACD_27061966	0	0	0	0	5
381.4838	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
383.2003	1	10	1	326.4	1	PACD_27061966	0	0	0	0	1
384.7003	1	10	1	378.4	1	PACD_27061966	0	0	0	0	2
385.9669	1	10	1	311.8	1	PACD_27061966	0	0	0	0	3
387.5502	1	10	1	280.5	1	PACD_27061966	0	0	0	0	4
388.9168	1	10	1	305.9	1	PACD_27061966	0	0	0	0	5
390.4334	1	21	1	293.3	1	PACD_27061966	0	0	0	0	0
391.95	1	10	1	344.7	1	PACD_27061966	0	0	0	0	1
393.2999	1	10	1	706.8	1	PACD_27061966	0	0	0	0	2
394.6999	1	10	1	362.8	1	PACD_27061966	0	0	0	0	3
395.9498	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
397.1998	1	10	1	294.9	1	PACD_27061966	0	0	0	0	1
398.5831	1	10	1	447.5	1	PACD_27061966	0	0	0	0	2
401.4663	1	10	1	316.3	1	PACD_27061966	0	0	0	0	3
402.5829	1	10	1	463.7	1	PACD_27061966	0	0	0	0	4
404.2328	1	10	1	429.8	1	PACD_27061966	0	0	0	0	5
405.3161	1	10	1	434.5	1	PACD_27061966	0	0	0	0	6
406.3827	1	10	1	391.9	1	PACD_27061966	0	0	0	0	7
407.6993	1	21	-99	-99	1	PACD_27061966	0	0	0	0	0
