onset	duration	value	response	rt	good	acu	seq	subID	subN
336.3626	1	11	1	452.4	1	1	5	CPVA_31031992	18
339.4962	1	12	3	622.8	1	0	1	CPVA_31031992	18
342.0495	1	12	1	781.5	1	1	2	CPVA_31031992	18
344.2878	1	12	2	479.2	1	0	3	CPVA_31031992	18
346.7251	1	12	3	569.9	1	1	4	CPVA_31031992	18
350.0908	1	11	1	412.2	1	1	1	CPVA_31031992	18
353.6721	1	11	1	326.9	1	1	2	CPVA_31031992	18
356.8057	1	11	1	385.3	1	0	3	CPVA_31031992	18
360.3372	1	11	3	445.8	1	1	4	CPVA_31031992	18
362.3766	1	11	3	366.4	1	1	5	CPVA_31031992	18
364.9299	1	11	1	413	1	1	6	CPVA_31031992	18
367.4832	1	11	3	363.8	1	1	7	CPVA_31031992	18
371.0313	1	12	2	567.7	1	0	1	CPVA_31031992	18
373.5183	1	12	1	576.6	1	1	2	CPVA_31031992	18
376.8177	1	12	2	709.3	1	1	3	CPVA_31031992	18
379.4373	1	12	2	577.7	1	1	4	CPVA_31031992	18
382.8694	1	12	3	561.6	1	1	5	CPVA_31031992	18
385.4061	1	12	1	648.9	1	1	6	CPVA_31031992	18
389.0371	1	12	1	1289.9	1	0	7	CPVA_31031992	18
391.5904	1	12	1	576.6	1	1	8	CPVA_31031992	18
394.3758	1	11	2	463.2	1	1	1	CPVA_31031992	18
397.5924	1	11	1	446.5	1	1	2	CPVA_31031992	18
399.7478	1	11	1	387.2	1	1	3	CPVA_31031992	18
403.2461	1	11	2	448.8	1	1	4	CPVA_31031992	18
405.2357	1	11	2	451.2	1	1	5	CPVA_31031992	18
408.2533	1	12	1	641.6	1	1	1	CPVA_31031992	18
411.8677	1	12	1	547.2	1	1	2	CPVA_31031992	18
415.0842	1	12	2	514.7	1	1	3	CPVA_31031992	18
418.251	1	12	1	660	1	1	4	CPVA_31031992	18
421.3846	1	12	3	710.4	1	1	5	CPVA_31031992	18
424.9824	1	12	3	600.5	1	1	6	CPVA_31031992	18
428.2653	1	11	1	421.6	1	0	1	CPVA_31031992	18
430.5036	1	11	1	335.4	1	1	2	CPVA_31031992	18
432.7419	1	11	2	465	1	1	3	CPVA_31031992	18
435.9749	1	11	2	408	1	1	4	CPVA_31031992	18
439.2743	1	12	3	660.6	1	1	1	CPVA_31031992	18
443.0712	1	12	3	479.7	1	0	2	CPVA_31031992	18
446.7851	1	12	1	629.8	1	0	3	CPVA_31031992	18
449.0565	1	12	2	862.4	1	0	4	CPVA_31031992	18
452.9197	1	12	2	503.2	1	1	5	CPVA_31031992	18
454.9424	1	12	2	344.5	1	1	6	CPVA_31031992	18
458.1092	1	12	1	969.7	1	0	7	CPVA_31031992	18
460.1651	1	12	1	737.8	1	1	8	CPVA_31031992	18
463.0997	1	11	2	475.2	1	1	1	CPVA_31031992	18
466.6147	1	11	1	440.2	1	1	2	CPVA_31031992	18
468.853	1	11	3	481.9	1	1	3	CPVA_31031992	18
471.5887	1	11	3	474.2	1	1	4	CPVA_31031992	18
473.5451	1	11	2	501.8	1	1	5	CPVA_31031992	18
477.0103	1	11	1	436.6	1	1	6	CPVA_31031992	18
480.6247	1	11	1	478.2	1	1	7	CPVA_31031992	18
483.1283	1	12	3	558.6	1	1	1	CPVA_31031992	18
486.5106	1	12	1	600.3	1	1	2	CPVA_31031992	18
488.7158	1	12	2	971.1	1	0	3	CPVA_31031992	18
12.2246	1	11	3	572.9	1	1	1	DGAH_11092000	19
15.1925	1	11	2	437	1	1	2	DGAH_11092000	19
18.8732	1	11	3	388.3	1	1	3	DGAH_11092000	19
22.6037	1	11	1	409.8	1	1	4	DGAH_11092000	19
25.0244	1	11	1	365.1	1	1	5	DGAH_11092000	19
27.5777	1	12	3	1035.8	1	0	1	DGAH_11092000	19
29.5176	1	12	1	791.9	1	1	2	DGAH_11092000	19
31.8388	1	12	1	622.7	1	0	3	DGAH_11092000	19
35.6853	1	11	3	440.2	1	1	1	DGAH_11092000	19
39.1174	1	11	2	488.2	1	1	2	DGAH_11092000	19
41.7204	1	11	2	437.2	1	1	3	DGAH_11092000	19
44.8209	1	11	2	408.6	1	1	4	DGAH_11092000	19
48.4519	1	12	2	897.7	1	0	1	DGAH_11092000	19
51.4529	1	12	3	504.7	1	0	2	DGAH_11092000	19
54.5368	1	12	2	948.8	1	0	3	DGAH_11092000	19
58.3004	1	12	2	985.2	1	0	4	DGAH_11092000	19
60.5056	1	12	1	844	1	1	5	DGAH_11092000	19
63.3076	1	12	3	1026	1	0	6	DGAH_11092000	19
67.1707	1	11	1	522.9	1	1	1	DGAH_11092000	19
69.1603	1	11	3	581.3	1	1	2	DGAH_11092000	19
71.9789	1	11	1	410.7	1	1	3	DGAH_11092000	19
75.6265	1	11	3	523.1	1	1	4	DGAH_11092000	19
78.2959	1	11	2	533.7	1	1	5	DGAH_11092000	19
80.4679	1	11	1	449.7	1	1	6	DGAH_11092000	19
82.6896	1	11	2	444	1	1	7	DGAH_11092000	19
85.4419	1	11	3	411.7	1	1	8	DGAH_11092000	19
87.3817	1	12	2	1144	1	0	1	DGAH_11092000	19
90.2666	1	12	1	611.1	1	1	2	DGAH_11092000	19
92.9858	1	12	1	859.8	1	0	3	DGAH_11092000	19
96.8489	1	12	3	684.8	1	1	4	DGAH_11092000	19
100.3307	1	12	1	851	1	0	5	DGAH_11092000	19
102.4198	1	12	1	905.9	1	0	6	DGAH_11092000	19
104.8073	1	12	2	1006.4	1	0	7	DGAH_11092000	19
106.6974	1	11	2	540.3	1	1	1	DGAH_11092000	19
110.2787	1	11	1	511	1	1	2	DGAH_11092000	19
113.8765	1	11	1	489.2	1	1	3	DGAH_11092000	19
116.2143	1	11	2	527.4	1	1	4	DGAH_11092000	19
118.7345	1	11	2	471.2	1	1	5	DGAH_11092000	19
121.1717	1	11	3	402	1	1	6	DGAH_11092000	19
124.2722	1	12	1	821.5	1	0	1	DGAH_11092000	19
126.4442	1	12	2	185.5	1	1	2	DGAH_11092000	19
128.3509	1	12	1	590.8	1	1	3	DGAH_11092000	19
131.5508	1	12	3	934.9	1	0	4	DGAH_11092000	19
134.3528	1	12	1	684.9	1	1	5	DGAH_11092000	19
136.7072	1	12	1	642.5	1	1	6	DGAH_11092000	19
138.9952	1	12	3	834.5	1	1	7	DGAH_11092000	19
142.7091	1	11	1	488.6	1	1	1	DGAH_11092000	19
146.2241	1	11	3	517.7	1	1	2	DGAH_11092000	19
149.3411	1	11	2	544.7	1	1	3	DGAH_11092000	19
151.2312	1	11	3	462.6	1	1	4	DGAH_11092000	19
154.398	1	12	2	927.7	1	0	1	DGAH_11092000	19
156.9348	1	12	1	983	1	0	2	DGAH_11092000	19
160.4995	1	12	2	1026.3	1	0	3	DGAH_11092000	19
162.8207	1	12	3	577.1	1	0	4	DGAH_11092000	19
165.49	1	12	1	803.8	1	1	5	DGAH_11092000	19
168.4744	1	12	3	811.4	1	1	6	DGAH_11092000	19
170.6796	1	12	1	694.2	1	0	7	DGAH_11092000	19
173.9293	1	12	3	796.6	1	1	8	DGAH_11092000	19
177.0463	1	11	1	463.5	1	1	1	DGAH_11092000	19
180.7768	1	11	3	589	1	1	2	DGAH_11092000	19
183.8275	1	11	2	594.3	1	1	3	DGAH_11092000	19
186.8616	1	11	1	472.2	1	1	4	DGAH_11092000	19
189.7134	1	11	3	548.4	1	1	5	DGAH_11092000	19
192.6149	1	12	1	1303	1	0	1	DGAH_11092000	19
196.2128	1	12	3	705.1	1	0	2	DGAH_11092000	19
198.6998	1	12	3	882.1	1	0	3	DGAH_11092000	19
201.0707	1	11	2	463.2	1	1	1	DGAH_11092000	19
203.7898	1	11	1	488.1	1	1	2	DGAH_11092000	19
206.1773	1	11	2	652.6	1	1	3	DGAH_11092000	19
209.5596	1	11	-99	-99	1	0	4	DGAH_11092000	19
212.0964	1	12	2	117.5	1	1	1	DGAH_11092000	19
214.6994	1	12	1	930.5	1	0	2	DGAH_11092000	19
217.4517	1	12	3	858.2	1	0	3	DGAH_11092000	19
220.9501	1	12	1	575.8	1	0	4	DGAH_11092000	19
223.1387	1	12	3	963.2	1	0	5	DGAH_11092000	19
225.3106	1	12	1	671.3	1	1	6	DGAH_11092000	19
228.0795	1	11	3	718.4	1	1	1	DGAH_11092000	19
230.0194	1	11	3	482.5	1	1	2	DGAH_11092000	19
232.0587	1	11	1	395.3	1	1	3	DGAH_11092000	19
234.6617	1	12	2	576.2	1	0	1	DGAH_11092000	19
238.3591	1	12	3	822.9	1	1	2	DGAH_11092000	19
242.1725	1	12	2	1041.5	1	0	3	DGAH_11092000	19
245.3558	1	12	1	754.2	1	0	4	DGAH_11092000	19
248.0915	1	12	3	562.5	1	0	5	DGAH_11092000	19
251.4573	1	12	3	652.7	1	1	6	DGAH_11092000	19
254.8727	1	12	3	1125.3	1	0	7	DGAH_11092000	19
258.2385	1	11	1	527.5	1	1	1	DGAH_11092000	19
261.5047	1	11	1	381.3	1	1	2	DGAH_11092000	19
263.9254	1	11	2	488.6	1	1	3	DGAH_11092000	19
267.2083	1	11	1	445.7	1	1	4	DGAH_11092000	19
269.8113	1	11	3	570.7	1	1	5	DGAH_11092000	19
271.9501	1	12	1	1095.9	1	0	1	DGAH_11092000	19
275.3822	1	12	2	831.7	1	1	2	DGAH_11092000	19
278.6153	1	12	3	750.8	1	1	3	DGAH_11092000	19
281.666	1	12	2	828	1	1	4	DGAH_11092000	19
283.6888	1	12	3	749.2	1	1	5	DGAH_11092000	19
286.8058	1	12	3	536.2	1	1	6	DGAH_11092000	19
289.2762	1	12	1	961.9	1	0	7	DGAH_11092000	19
291.4482	1	12	2	901.8	1	0	8	DGAH_11092000	19
295.0129	1	11	1	529.2	1	1	1	DGAH_11092000	19
298.8429	1	11	3	635.2	1	1	2	DGAH_11092000	19
302.3247	1	11	3	465.4	1	1	3	DGAH_11092000	19
304.4967	1	11	3	381.4	1	1	4	DGAH_11092000	19
307.0168	1	11	1	349.3	1	1	5	DGAH_11092000	19
309.4872	1	12	1	806.9	1	1	1	DGAH_11092000	19
312.853	1	12	1	673.1	1	1	2	DGAH_11092000	19
315.1078	1	12	1	858.3	1	0	3	DGAH_11092000	19
318.0591	1	11	1	483	1	1	1	DGAH_11092000	19
320.944	1	11	3	582.1	1	1	2	DGAH_11092000	19
322.8507	1	11	1	451.4	1	1	3	DGAH_11092000	19
324.9232	1	11	2	386.9	1	1	4	DGAH_11092000	19
328.5045	1	11	2	357.6	1	1	5	DGAH_11092000	19
330.6267	1	11	1	379.4	1	1	6	DGAH_11092000	19
332.6826	1	12	2	555.5	1	1	1	DGAH_11092000	19
336.5126	1	12	1	397.5	1	1	2	DGAH_11092000	19
339.1654	1	12	3	664.8	1	1	3	DGAH_11092000	19
341.669	1	12	2	721.2	1	0	4	DGAH_11092000	19
344.9352	1	11	2	567	1	1	1	DGAH_11092000	19
347.1901	1	11	2	432.1	1	1	2	DGAH_11092000	19
350.5393	1	11	2	410.9	1	1	3	DGAH_11092000	19
353.6729	1	11	3	637.3	1	1	4	DGAH_11092000	19
356.1931	1	11	1	405.1	1	1	5	DGAH_11092000	19
359.4759	1	11	2	362.3	1	1	6	DGAH_11092000	19
362.3774	1	11	2	444.8	1	1	7	DGAH_11092000	19
364.5825	1	12	1	919.7	1	0	1	DGAH_11092000	19
367.8985	1	12	2	931.7	1	0	2	DGAH_11092000	19
370.5845	1	12	1	813.7	1	1	3	DGAH_11092000	19
373.4197	1	12	3	1074.5	1	0	4	DGAH_11092000	19
376.089	1	12	1	797.2	1	0	5	DGAH_11092000	19
378.1118	1	12	2	646.4	1	1	6	DGAH_11092000	19
381.4941	1	12	1	1048.1	1	0	7	DGAH_11092000	19
385.3573	1	12	1	689	1	0	8	DGAH_11092000	19
387.9603	1	11	2	549.9	1	1	1	DGAH_11092000	19
390.1323	1	11	2	442	1	1	2	DGAH_11092000	19
