"","rt","est","resp","laten","good","acu","seq","subN","Age","Sex"
"4354",441.8,11,1,205997.7,1,1,4,15,26,"F"
"4355",506.3,11,2,207579.4,1,1,5,15,26,"F"
"4356",563.3,11,3,209777.1,1,1,6,15,26,"F"
"4357",926.2,12,1,212674,1,1,1,15,26,"F"
"4358",646.4,12,1,214888.3,1,1,2,15,26,"F"
"4359",676.2,12,1,216902.9,1,1,3,15,26,"F"
"4360",777.7,11,3,218484.5,1,1,1,15,26,"F"
"4361",488,11,3,221165,1,1,2,15,26,"F"
"4362",587,11,1,223396,1,1,3,15,26,"F"
"4363",528.4,11,1,225343.9,1,1,4,15,26,"F"
"4364",533.1,11,2,227008.9,1,1,5,15,26,"F"
"4365",552.7,11,2,229706,1,1,6,15,26,"F"
"4366",493.7,11,2,231154.5,1,1,7,15,26,"F"
"4367",977.3,12,3,233035.8,1,1,1,15,26,"F"
"4368",883.1,12,2,235233.5,1,1,2,15,26,"F"
"4369",506.9,12,2,237347.9,1,1,3,15,26,"F"
"4370",676.2,12,2,238962.9,1,1,4,15,26,"F"
"4371",1044.6,12,3,241160.6,1,1,5,15,26,"F"
"4372",908.4,11,1,244124.1,1,1,1,15,26,"F"
"4373",768.5,11,3,245789,1,1,2,15,26,"F"
"4374",743.1,12,2,248685.9,1,1,1,15,26,"F"
"4375",964.8,12,3,250234.3,1,1,2,15,26,"F"
"4376",887.8,12,2,251666.1,1,1,3,15,26,"F"
"4377",593.3,12,2,254662.9,1,1,4,15,26,"F"
"4378",602,11,3,256461.1,1,1,1,15,26,"F"
"4379",597.5,11,3,259391.3,1,1,2,15,26,"F"
"4380",391.6,11,3,262188.3,1,1,3,15,26,"F"
"4381",663.8,11,1,264702.3,1,1,4,15,26,"F"
"4382",685.4,11,3,266467.1,1,1,5,15,26,"F"
"4383",601.7,11,3,268564.9,1,1,6,15,26,"F"
"4384",641,11,2,270995.7,1,1,7,15,26,"F"
"4385",495.3,11,2,272494.1,1,1,8,15,26,"F"
"4386",759.4,12,2,274458.7,1,1,1,15,26,"F"
"4387",487.1,12,2,276473.2,1,1,2,15,26,"F"
"4388",462.7,11,2,278704.2,1,1,1,15,26,"F"
"4389",709.5,11,3,280702.1,1,1,2,15,26,"F"
"4390",764.8,11,1,282533.5,1,1,3,15,26,"F"
"4391",1072.8,12,1,284281.6,1,1,1,15,26,"F"
"4392",999.2,12,1,287078.7,1,1,2,15,26,"F"
"4393",782.1,12,3,288976.7,1,1,3,15,26,"F"
"4394",669.9,12,2,291807,1,1,4,15,26,"F"
"4395",726.6,12,2,293754.9,1,1,5,15,26,"F"
"4396",703.5,11,1,295453.2,1,1,1,15,26,"F"
"4397",551.7,11,2,297584.2,1,1,2,15,26,"F"
"4398",800.4,11,1,299532.2,1,1,3,15,26,"F"
"4399",559.3,11,2,301197.1,1,1,4,15,26,"F"
"4400",607.6,11,1,302645.6,1,1,5,15,26,"F"
"4401",578.8,11,3,305659,1,1,6,15,26,"F"
"4402",584.1,11,1,307240.7,1,1,7,15,26,"F"
"4403",758,12,3,310187.6,1,1,1,15,26,"F"
"4404",619,12,3,312401.9,1,1,2,15,26,"F"
"4405",639.6,12,2,315382.1,1,1,3,15,26,"F"
"4406",857.6,12,1,317962.7,1,1,4,15,26,"F"
"4407",549.7,11,1,319877.3,1,1,1,15,26,"F"
"4408",543.5,11,2,321342.4,1,1,2,15,26,"F"
"4409",549.4,11,1,323540.1,1,1,3,15,26,"F"
"4410",574.8,11,1,325304.9,1,1,4,15,26,"F"
"4411",442.5,11,1,327053.1,1,1,5,15,26,"F"
"4412",574.5,11,2,329550.4,1,1,6,15,26,"F"
"4413",685.2,11,1,331964.5,1,1,1,15,26,"F"
"4414",581.8,11,1,334245.5,1,1,2,15,26,"F"
"4415",815.1,12,1,335843.8,1,1,1,15,26,"F"
"4416",732.8,12,2,337325.6,1,1,2,15,26,"F"
"4417",645.3,12,1,338690.8,1,1,3,15,26,"F"
"4418",578.2,11,2,340971.7,1,1,1,15,26,"F"
"4419",559.3,11,1,343236,1,1,2,15,26,"F"
"4420",713.3,11,3,345683.4,1,1,3,15,26,"F"
"4421",712.8,11,2,347681.3,1,1,4,15,26,"F"
"4422",602.2,11,1,349545.9,1,1,5,15,26,"F"
"4423",659.8,11,2,351094.3,1,1,6,15,26,"F"
"4424",830.1,11,1,352942.4,1,1,1,15,26,"F"
"4425",672.5,11,3,355656.2,1,1,2,15,26,"F"
"4426",558.1,11,2,357837.2,1,1,3,15,26,"F"
"4427",482.1,11,1,360767.4,1,1,4,15,26,"F"
"4428",513,11,2,362998.4,1,1,5,15,26,"F"
"4429",1087.6,12,2,364347,1,1,1,15,26,"F"
"4430",716.7,12,2,367194,1,1,2,15,26,"F"
"4431",797.1,12,3,370157.5,1,1,3,15,26,"F"
"4432",1185.4,12,2,371988.9,1,1,4,15,26,"F"
"4433",999,12,2,374636.1,1,1,5,15,26,"F"
"4434",894.2,12,2,376400.9,1,1,6,15,26,"F"
"4435",993.3,12,3,378648.5,1,1,7,15,26,"F"
"4436",600.9,11,1,381478.9,1,1,1,15,26,"F"
"4437",659.3,11,2,383093.8,1,1,2,15,26,"F"
"4438",411.5,11,2,385807.6,1,1,3,15,26,"F"
"4439",428.6,11,2,387339.3,1,1,4,15,26,"F"
"4440",579.9,11,3,389537,1,1,5,15,26,"F"
"4441",711.5,11,1,391534.9,1,1,6,15,26,"F"
"4442",442.8,11,3,393949,1,1,7,15,26,"F"
"4443",286.8,11,2,396363.1,1,1,8,15,26,"F"
"4444",856.1,12,2,399143.5,1,1,1,15,26,"F"
"4445",753.9,12,2,401690.8,1,1,2,15,26,"F"
"4446",912.4,12,2,404354.7,1,1,3,15,26,"F"
"4447",743,12,2,406668.9,1,1,4,15,26,"F"
"4448",756.1,11,3,409366.1,1,1,1,15,26,"F"
"4449",583.7,11,2,412146.5,1,1,2,15,26,"F"
"4450",788.1,11,3,414077.7,1,1,3,15,26,"F"
"4451",443.8,11,2,416325.4,1,1,4,15,26,"F"
"4452",1199.7,12,2,417807.1,1,1,1,15,26,"F"
"4453",803.1,12,1,419688.5,1,1,2,15,26,"F"
"4454",592.6,12,1,421819.5,1,1,3,15,26,"F"
"4455",1120.8,12,3,423784.1,1,1,4,15,26,"F"
"4456",819.5,12,1,425665.5,1,1,5,15,26,"F"
"4457",894.9,12,2,427380.3,1,1,6,15,26,"F"
"4458",1151.7,11,3,428795.5,1,1,1,15,26,"F"
"4459",594.9,11,2,431792.3,1,1,2,15,26,"F"
"4460",853.5,11,3,434822.5,1,1,3,15,26,"F"
"4461",811.1,12,1,436637.2,1,1,1,15,26,"F"
"4462",704.3,12,2,438452,1,1,2,15,26,"F"
"4463",1366.7,12,1,439950.4,1,1,3,15,26,"F"
"4464",609.3,12,3,441998.2,1,1,4,15,26,"F"
"4465",929.9,12,3,443396.7,1,1,5,15,26,"F"
"4466",796.2,12,1,446376.9,1,1,6,15,26,"F"
"4467",548.4,12,1,448374.8,1,1,7,15,26,"F"
"4468",766.4,12,2,450788.9,1,1,8,15,26,"F"
"4469",1584.4,11,1,452853.4,1,1,1,15,26,"F"
"4470",1179.8,11,1,454601.6,1,1,2,15,26,"F"
"4471",1113.2,12,2,456949.1,1,1,1,15,26,"F"
"4472",1222.7,12,2,459746.1,1,1,2,15,26,"F"
"4473",715.3,12,2,462260.1,1,1,3,15,26,"F"
"4474",792.7,12,1,465023.9,1,1,4,15,26,"F"
"4475",757.3,12,2,466572.2,1,1,5,15,26,"F"
"4476",768.8,12,1,468436.9,1,1,6,15,26,"F"
"4477",713.8,12,3,471084.1,1,1,7,15,26,"F"
"4478",590.6,12,2,473281.8,1,1,1,15,26,"F"
"4479",1244.6,12,1,476295.3,1,1,2,15,26,"F"
"4480",836,12,1,478076.7,1,1,3,15,26,"F"
"4481",775.8,12,3,479475.3,1,1,4,15,26,"F"
"4482",987.9,12,2,481489.8,1,1,5,15,26,"F"
"4483",824.6,11,3,483487.7,1,1,1,15,26,"F"
"4484",653.3,11,1,485152.6,1,1,2,15,26,"F"
"4485",815,11,1,486567.8,1,1,3,15,26,"F"
"4486",1611.6,11,3,488748.8,1,1,4,15,26,"F"
"4487",719.6,11,1,491079.7,1,1,5,15,26,"F"
"4488",744.8,12,3,492661.3,1,1,1,15,26,"F"
"4489",765.1,12,3,495541.6,1,1,2,15,26,"F"
"4490",722.5,12,2,497539.5,1,1,3,15,26,"F"
"4491",1002.4,12,3,500070.1,1,1,4,15,26,"F"
"4492",602.6,11,2,501585.2,1,1,1,15,26,"F"
"4493",576.6,11,2,503599.8,1,1,2,15,26,"F"
"4494",1032.2,12,1,504948.3,1,1,1,15,26,"F"
"4495",998.7,12,1,507528.9,1,1,2,15,26,"F"
"4496",752.3,12,1,509410.3,1,1,3,15,26,"F"
"4497",731.7,12,2,512257.3,1,1,1,15,26,"F"
"4498",605.1,12,2,513805.6,1,1,2,15,26,"F"
"4499",786.3,12,3,516003.3,1,1,3,15,26,"F"
"4500",718.2,12,2,518783.7,1,1,4,15,26,"F"
"4501",1015,12,3,520198.9,1,1,5,15,26,"F"
"4502",995.8,12,2,522446.5,1,1,6,15,26,"F"
"4503",896.9,12,1,524144.7,1,1,7,15,26,"F"
"4504",797.9,11,2,525809.6,1,1,1,15,26,"F"
"4505",700.3,11,2,527441.2,1,1,2,15,26,"F"
"4506",630.2,11,3,528839.7,1,1,3,15,26,"F"
"4507",500.5,11,3,531370.4,1,1,4,15,26,"F"
"4508",718.3,11,1,532835.5,1,1,5,15,26,"F"
"4509",596,11,1,534933.3,1,1,6,15,26,"F"
"4510",983.7,12,1,537097.7,1,1,1,15,26,"F"
"4511",683,12,2,539728.2,1,1,2,15,26,"F"
"4512",1005.1,12,1,542308.8,1,1,3,15,26,"F"
"4513",915.9,12,2,544140.2,1,1,4,15,26,"F"
"4514",919.3,12,1,545788.5,1,1,5,15,26,"F"
"4515",641.2,12,3,548169.3,1,1,6,15,26,"F"
"4516",852.4,12,2,550317,1,1,7,15,26,"F"
"4517",681.2,12,3,552781.1,1,1,8,15,26,"F"
"4518",563.8,11,2,554479.3,1,1,1,15,26,"F"
"4519",391.7,11,1,557309.6,1,1,2,15,26,"F"
"4520",545.1,11,3,558674.9,1,1,3,15,26,"F"
"4521",532,11,1,560189.9,1,1,4,15,26,"F"
"4522",729.5,12,3,562171.2,1,1,1,15,26,"F"
"4523",657.6,12,2,564019.2,1,1,2,15,26,"F"
"4524",315.9,12,2,566516.6,1,1,3,15,26,"F"
"4525",754.4,12,3,568764.2,1,1,4,15,26,"F"
"4526",762.8,12,1,571378.1,1,1,5,15,26,"F"
"4527",908.4,12,1,573509.2,1,1,6,15,26,"F"
"4528",1231.5,12,3,575923.3,1,1,1,15,26,"F"
"4529",963.2,12,2,578703.7,1,1,2,15,26,"F"
"4530",997.8,12,3,580202.1,1,1,3,15,26,"F"
"4531",957.5,12,1,581900.3,1,1,4,15,26,"F"
"4532",1096.8,12,1,584231.2,1,1,5,15,26,"F"
"4533",986.9,12,3,586045.9,1,1,6,15,26,"F"
"4534",845.5,12,3,587694.2,1,1,7,15,26,"F"
"4535",682.8,11,2,590674.4,1,1,1,15,26,"F"
"4536",782,11,3,593188.4,1,1,2,15,26,"F"
"4537",459.4,11,3,596185.2,1,1,3,15,26,"F"
"4538",526.5,11,2,598199.7,1,1,4,15,26,"F"
"4539",509.6,11,1,600813.6,1,1,5,15,26,"F"
"4540",504,11,3,602628.4,1,1,6,15,26,"F"
"4541",538.7,11,1,605392.1,1,1,7,15,26,"F"
"4542",485.3,11,3,608239.1,1,1,8,15,26,"F"
"4543",779,12,3,611086.1,1,1,1,15,26,"F"
"4544",650.9,12,2,613966.4,1,1,2,15,26,"F"
"4545",481.6,12,2,616430.5,1,1,3,15,26,"F"
"4546",523.4,11,2,618162,1,1,1,15,26,"F"
"4547",520.5,11,3,620226.5,1,1,2,15,26,"F"
"4548",946.4,12,2,622890.3,1,1,1,15,26,"F"
"4549",897.9,12,3,625737.3,1,1,2,15,26,"F"
"4550",971.1,12,2,627984.9,1,1,3,15,26,"F"
"4551",1294.6,12,3,630881.9,1,0,4,15,26,"F"
"4552",947.2,12,2,633246,1,1,5,15,26,"F"
"4553",582.6,11,2,635843.3,1,1,1,15,26,"F"
"4554",530.7,11,3,638224.1,1,1,2,15,26,"F"
"4555",468.9,11,3,641154.3,1,1,3,15,26,"F"
"4556",585.2,11,3,643085.6,1,1,4,15,26,"F"
"4557",885,12,2,646015.9,1,1,1,15,26,"F"
"4558",1372.7,12,1,648812.9,1,1,2,15,26,"F"
"4559",991.9,12,2,651043.9,1,1,3,15,26,"F"
"4560",1137.3,12,3,652708.8,1,1,4,15,26,"F"
"4561",1134.3,12,3,655356,1,1,5,15,26,"F"
"4562",505.8,11,2,657919.9,1,1,1,15,26,"F"
"4563",670.8,11,3,660900.1,1,1,2,15,26,"F"
"4564",617.9,11,1,662948,1,1,3,15,26,"F"
"4565",1215.7,12,2,664329.8,1,1,1,15,26,"F"
"4566",904.8,12,1,665711.7,1,1,2,15,26,"F"
"4567",1112.4,12,3,667609.7,1,1,3,15,26,"F"
"4568",1297.1,12,1,669108.1,1,1,4,15,26,"F"
"4569",831.8,12,3,671322.4,1,1,5,15,26,"F"
"4570",664.1,12,3,673403.6,1,1,6,15,26,"F"
"4571",1096.5,12,2,675284.9,1,1,7,15,26,"F"
"4572",824.9,12,1,678265.1,1,1,8,15,26,"F"
"4573",818.4,12,3,680845.7,1,1,1,15,26,"F"
"4574",1517.5,12,1,682577.2,1,1,2,15,26,"F"
"4575",770.8,11,2,684375.2,1,1,1,15,26,"F"
"4576",613.5,11,2,686922.6,1,1,2,15,26,"F"
"4577",1058.6,11,3,689686.3,1,1,3,15,26,"F"
"4578",627.7,11,1,692283.6,1,1,4,15,26,"F"
"4579",598,11,1,694531.2,1,1,5,15,26,"F"
"4580",503.7,11,1,697128.5,1,1,6,15,26,"F"
"4581",998.8,12,2,700141.9,1,1,1,15,26,"F"
"4582",76.3,12,2,702239.7,1,1,2,15,26,"F"
"4583",877.8,12,1,704603.9,1,1,3,15,26,"F"
"4584",838.7,12,2,707567.4,1,1,4,15,26,"F"
"4585",855.3,12,1,709781.8,1,1,5,15,26,"F"
"4586",718.4,12,2,711363.4,1,1,6,15,26,"F"
"4587",838.5,12,2,714327,1,1,7,15,26,"F"
"4588",548.2,11,3,717107.4,1,1,1,15,26,"F"
"4589",628.7,11,3,719721.3,1,1,2,15,26,"F"
"4590",547,11,1,721352.9,1,1,3,15,26,"F"
"4591",914.2,11,3,722784.7,1,1,4,15,26,"F"
"4592",618.2,11,3,725631.7,1,1,5,15,26,"F"
"4593",642.4,11,2,727379.8,1,1,6,15,26,"F"
"4594",576,11,1,729927.1,1,1,1,15,26,"F"
"4595",545.4,11,2,731375.6,1,1,2,15,26,"F"
"4596",545.9,11,1,733107.1,1,1,3,15,26,"F"
"4597",661,11,1,734855.3,1,1,4,15,26,"F"
"4598",514.4,11,2,737385.9,1,1,5,15,26,"F"
"4599",422.4,11,2,739500.3,1,1,6,15,26,"F"
"4600",501.8,11,1,741315.1,1,1,7,15,26,"F"
"4601",673.9,12,2,743096.5,1,1,1,15,26,"F"
"4602",745.9,12,2,744844.7,1,1,2,15,26,"F"
"4603",714.9,11,2,747458.6,1,1,1,15,26,"F"
"4604",726.6,11,1,749323.3,1,1,2,15,26,"F"
"4605",485.2,11,2,752186.9,1,1,3,15,26,"F"
"4606",480.5,11,2,753818.5,1,1,4,15,26,"F"
"4607",633.2,11,1,756615.6,1,1,5,15,26,"F"
"4608",965.9,11,3,758480.3,1,1,6,15,26,"F"
"4609",-99,11,-99,760261.7,1,0,7,15,26,"F"
"4610",712.7,11,1,762376.2,1,1,8,15,26,"F"
"4611",973.2,12,1,763874.6,1,1,1,15,26,"F"
"4612",692.1,12,1,765905.8,1,1,2,15,26,"F"
"4613",920,12,2,767587.3,1,1,3,15,26,"F"
"4614",585.8,11,1,770567.5,1,1,1,15,26,"F"
"4615",794,11,1,772165.8,1,1,2,15,26,"F"
"4616",815.9,11,3,773597.6,1,1,3,15,26,"F"
"4617",647.8,11,3,776611.1,1,1,4,15,26,"F"
"4618",642.8,11,2,778226.1,1,1,5,15,26,"F"
"4619",939,12,1,780690.1,1,0,1,15,26,"F"
"4620",99.5,12,2,783220.8,1,1,2,15,26,"F"
"4621",290.9,12,2,785418.5,1,1,3,15,26,"F"
"4622",570.1,12,2,788065.7,1,1,4,15,26,"F"
"4623",450.6,11,2,16194.4,1,1,1,16,26,"M"
"4624",398.6,11,2,18622.2,1,1,2,16,26,"M"
"4625",339.4,11,1,22446.9,1,1,3,16,26,"M"
"4626",343.6,11,2,24874.7,1,1,4,16,26,"M"
"4627",374,11,1,27651.8,1,1,5,16,26,"M"
"4628",322.7,11,2,30744.8,1,1,6,16,26,"M"
"4629",373.9,11,3,32756.9,1,1,7,16,26,"M"
"4630",537.8,12,3,35417.6,1,1,1,16,26,"M"
"4631",683.6,12,2,37562.7,1,1,2,16,26,"M"
"4632",933.7,12,3,40106.9,1,0,3,16,26,"M"
"4633",425,11,2,42302,1,1,1,16,26,"M"
"4634",398.4,11,2,46126.7,1,1,2,16,26,"M"
"4635",360.4,11,2,48720.8,1,1,3,16,26,"M"
"4636",349.2,11,1,50965.7,1,1,4,16,26,"M"
"4637",499.4,12,3,53376.9,1,1,1,16,26,"M"
"4638",580.6,12,3,55688.4,1,1,2,16,26,"M"
"4639",557.7,12,2,58748.1,1,0,3,16,26,"M"
"4640",755.1,12,1,62073.9,1,1,4,16,26,"M"
"4641",747.3,12,3,64335.5,1,1,5,16,26,"M"
"4642",716.9,12,1,66829.8,1,1,6,16,26,"M"
"4643",469.8,11,2,70704.4,1,1,1,16,26,"M"
"4644",395.5,11,2,73764.2,1,1,2,16,26,"M"
"4645",382.7,11,1,76275.1,1,1,3,16,26,"M"
"4646",341.4,11,3,78520.1,1,1,4,16,26,"M"
"4647",431.1,11,2,80964.5,1,1,5,16,26,"M"
"4648",588,12,1,83209.5,1,1,1,16,26,"M"
"4649",822.1,12,1,86768.1,1,1,2,16,26,"M"
"4650",626.1,12,1,89412.1,1,1,3,16,26,"M"
"4651",600.5,12,1,93004,1,1,4,16,26,"M"
"4652",683.7,12,2,95648,1,1,5,16,26,"M"
"4653",653.3,12,1,98142.4,1,1,6,16,26,"M"
"4654",867.4,12,2,100553.6,1,0,7,16,26,"M"
"4655",638.5,12,1,102732,1,1,8,16,26,"M"
"4656",410.9,11,1,106207.4,1,1,1,16,26,"M"
"4657",459.5,11,3,108951.2,1,1,2,16,26,"M"
"4658",380.2,11,1,112559.7,1,1,3,16,26,"M"
"4659",657.2,12,2,114671.6,1,1,1,16,26,"M"
"4660",852.1,12,3,118097.2,1,0,2,16,26,"M"
"4661",673.3,12,2,121057.2,1,1,3,16,26,"M"
"4662",630.7,12,1,124432.9,1,1,4,16,26,"M"
"4663",565.4,12,2,127991.5,1,1,5,16,26,"M"
"4664",585,12,1,131333.9,1,1,6,16,26,"M"
"4665",475.4,11,3,133479.1,1,1,1,16,26,"M"
"4666",358.5,11,2,137021.1,1,1,2,16,26,"M"
"4667",347,11,1,139415.7,1,1,3,16,26,"M"
"4668",364.1,11,1,142741.5,1,1,4,16,26,"M"
"4669",496.8,11,3,145052.9,1,1,5,16,26,"M"
"4670",953.5,12,3,147530.6,1,0,1,16,26,"M"
"4671",669.9,12,2,149476.3,1,1,2,16,26,"M"
"4672",646.7,12,1,152868.6,1,1,3,16,26,"M"
"4673",552.7,12,1,156393.9,1,1,4,16,26,"M"
"4674",419.3,11,3,158771.9,1,1,1,16,26,"M"
"4675",474.9,11,2,160700.8,1,1,2,16,26,"M"
"4676",364.2,11,2,163527.8,1,1,3,16,26,"M"
"4677",472.8,11,3,166321.5,1,1,4,16,26,"M"
"4678",410,11,2,169796.9,1,1,5,16,26,"M"
"4679",370.2,11,1,172125,1,1,6,16,26,"M"
"4680",401.3,11,1,175018.5,1,1,7,16,26,"M"
"4681",531.1,12,3,177163.6,1,1,1,16,26,"M"
"4682",515.9,12,1,180140.2,1,1,2,16,26,"M"
"4683",532.1,12,2,183333,1,1,3,16,26,"M"
"4684",961.3,12,2,187024.7,1,0,4,16,26,"M"
"4685",624.1,12,3,188986.9,1,0,5,16,26,"M"
"4686",552,12,2,191697.4,1,1,6,16,26,"M"
"4687",506.3,12,1,194990,1,1,7,16,26,"M"
"4688",587.8,12,2,197983.2,1,1,8,16,26,"M"
"4689",390.3,11,1,200394.4,1,1,1,16,26,"M"
"4690",401,11,2,202938.7,1,1,2,16,26,"M"
"4691",349.4,11,1,206563.8,1,1,3,16,26,"M"
"4692",392.8,11,2,209041.5,1,1,4,16,26,"M"
"4693",428.5,11,2,211968.2,1,1,5,16,26,"M"
"4694",324.9,11,1,214329.6,1,1,6,16,26,"M"
"4695",584.4,12,2,216541.2,1,1,1,16,26,"M"
"4696",636.7,12,1,220083.2,1,0,2,16,26,"M"
"4697",857.6,12,3,223342.5,1,0,3,16,26,"M"
"4698",630.7,12,3,226768.1,1,1,4,16,26,"M"
"4699",517,12,2,229794.6,1,0,5,16,26,"M"
"4700",471.3,12,3,232405.3,1,1,6,16,26,"M"
"4701",400.8,12,1,236047.1,1,0,7,16,26,"M"
"4702",385.8,11,2,238408.4,1,1,1,16,26,"M"
"4703",351.2,11,2,240636.7,1,1,2,16,26,"M"
"4704",354.7,11,2,244245.2,1,1,3,16,26,"M"
"4705",413.2,11,3,246440.3,1,1,4,16,26,"M"
"4706",359.3,11,3,249034.4,1,1,5,16,26,"M"
"4707",597.7,12,2,252393.5,1,1,1,16,26,"M"
"4708",870.4,12,2,255469.8,1,0,2,16,26,"M"
"4709",442.6,12,2,259078.3,1,1,3,16,26,"M"
"4710",649.2,12,2,261805.5,1,1,4,16,26,"M"
"4711",992.7,12,3,264865.2,1,0,5,16,26,"M"
"4712",561.4,12,1,267176.7,1,0,6,16,26,"M"
"4713",583.5,12,3,271051.3,1,1,7,16,26,"M"
"4714",660.9,12,2,273312.8,1,0,8,16,26,"M"
"4715",486.2,11,2,275291.7,1,1,1,16,26,"M"
"4716",443.6,11,1,277869.2,1,1,2,16,26,"M"
"4717",435.1,11,2,280230.5,1,1,3,16,26,"M"
"4718",399.7,11,1,282458.8,1,1,4,16,26,"M"
"4719",808.3,12,3,284504.2,1,0,1,16,26,"M"
"4720",884.2,12,3,286665.9,1,0,2,16,26,"M"
"4721",656,12,1,289043.9,1,1,3,16,26,"M"
"4722",419.5,11,1,291089.3,1,1,1,16,26,"M"
"4723",353.5,11,2,294232.2,1,1,2,16,26,"M"
"4724",378.8,11,3,297907.2,1,1,3,16,26,"M"
"4725",385.7,11,1,301249.6,1,1,4,16,26,"M"
"4726",897.1,12,1,303843.8,1,0,1,16,26,"M"
"4727",612.9,12,2,306055.4,1,1,2,16,26,"M"
"4728",588.3,12,1,309214.9,1,1,3,16,26,"M"
"4729",741.1,12,2,311958.7,1,1,4,16,26,"M"
"4730",685.7,12,3,314586.1,1,1,5,16,26,"M"
"4731",509,11,3,317296.7,1,1,1,16,26,"M"
"4732",387,11,1,320655.7,1,1,2,16,26,"M"
"4733",395.5,11,2,324081.3,1,1,3,16,26,"M"
"4734",373.6,11,1,326159.9,1,1,4,16,26,"M"
"4735",401.7,11,2,328804,1,1,5,16,26,"M"
"4736",345.7,11,2,331697.4,1,1,6,16,26,"M"
"4737",386.6,11,1,334324.8,1,1,7,16,26,"M"
"4738",808.8,12,1,337035.4,1,0,1,16,26,"M"
"4739",607.3,12,2,339662.7,1,0,2,16,26,"M"
"4740",691.6,12,2,343071.7,1,1,3,16,26,"M"
"4741",430.3,11,2,345067.2,1,1,1,16,26,"M"
"4742",455.9,11,3,348193.4,1,1,2,16,26,"M"
"4743",471.8,11,3,350488.3,1,1,3,16,26,"M"
"4744",385,11,1,352966,1,1,4,16,26,"M"
"4745",420,11,3,355393.8,1,1,5,16,26,"M"
"4746",400,11,3,357805,1,1,6,16,26,"M"
"4747",374.3,11,1,360715.1,1,1,7,16,26,"M"
"4748",374.8,11,3,363675.1,1,1,8,16,26,"M"
"4749",907.6,12,2,365886.8,1,0,1,16,26,"M"
"4750",932.5,12,3,368680.4,1,0,2,16,26,"M"
"4751",500.6,12,1,371524,1,1,3,16,26,"M"
"4752",800.7,12,1,374051.6,1,1,4,16,26,"M"
"4753",528.6,12,2,376745.5,1,1,5,16,26,"M"
"4754",430.1,12,3,380470.4,1,1,6,16,26,"M"
"4755",392.5,11,1,382449.3,1,1,1,16,26,"M"
"4756",407,11,3,385276.2,1,1,2,16,26,"M"
"4757",315.1,11,1,388635.3,1,1,3,16,26,"M"
"4758",316.3,11,1,392177.3,1,1,4,16,26,"M"
"4759",411.4,11,3,395237,1,1,5,16,26,"M"
"4760",450.5,11,2,397831.2,1,1,6,16,26,"M"
"4761",359.5,11,2,400608.2,1,1,7,16,26,"M"
"4762",580,12,1,402736.7,1,0,1,16,26,"M"
"4763",691.7,12,3,405014.9,1,1,2,16,26,"M"
"4764",889.5,12,3,407409.5,1,0,3,16,26,"M"
"4765",601.2,12,3,410901.6,1,1,4,16,26,"M"
"4766",631.5,12,1,414061.1,1,1,5,16,26,"M"
"4767",610,12,3,416123.1,1,1,6,16,26,"M"
"4768",608.1,12,1,419449,1,1,7,16,26,"M"
"4769",516,12,2,421610.7,1,1,8,16,26,"M"
"4770",378.2,11,3,424520.8,1,1,1,16,26,"M"
"4771",422.4,11,1,426998.5,1,1,2,16,26,"M"
"4772",376.6,11,1,430573.8,1,1,3,16,26,"M"
"4773",626.3,12,2,433999.4,1,1,1,16,26,"M"
"4774",507.2,12,1,437824.1,1,1,2,16,26,"M"
"4775",583.5,12,2,440002.5,1,1,3,16,26,"M"
"4776",578.4,12,1,442846,1,1,4,16,26,"M"
"4777",581,12,2,446138.6,1,1,5,16,26,"M"
"4778",406.1,11,3,449348,1,1,1,16,26,"M"
"4779",460.8,11,3,452773.6,1,1,2,16,26,"M"
"4780",439.8,11,2,455018.5,1,1,3,16,26,"M"
"4781",336.1,11,1,458494,1,1,4,16,26,"M"
"4782",344.5,11,1,462335.3,1,1,5,16,26,"M"
"4783",468.3,11,3,465677.7,1,1,6,16,26,"M"
"4784",604.8,12,2,467606.7,1,1,1,16,26,"M"
"4785",462.3,12,2,469968,1,1,2,16,26,"M"
"4786",548.1,12,1,473659.7,1,1,3,16,26,"M"
"4787",722.4,12,2,477484.4,1,0,4,16,26,"M"
"4788",375.5,11,2,480909.9,1,1,1,16,26,"M"
"4789",333.3,11,1,484052.8,1,1,2,16,26,"M"
"4790",418.8,11,3,486530.5,1,1,3,16,26,"M"
"4791",582,12,2,488825.4,1,1,1,16,26,"M"
"4792",625.8,12,3,490721.1,1,1,2,16,26,"M"
"4793",518.3,12,1,493564.6,1,1,3,16,26,"M"
"4794",755,12,1,496774,1,1,4,16,26,"M"
"4795",528,12,2,499035.6,1,1,5,16,26,"M"
"4796",535.1,12,3,501796,1,1,6,16,26,"M"
"4797",448.6,11,2,504373.5,1,1,1,16,26,"M"
"4798",401.9,11,3,507749.2,1,1,2,16,26,"M"
"4799",403.4,11,3,510709.2,1,1,3,16,26,"M"
"4800",426.9,11,2,514301.1,1,1,4,16,26,"M"
"4801",651.9,12,3,517011.6,1,1,1,16,26,"M"
"4802",894.5,12,2,520553.6,1,0,2,16,26,"M"
"4803",450.9,12,2,522798.5,1,1,3,16,26,"M"
"4804",719.9,12,2,526007.9,1,1,4,16,26,"M"
"4805",406.2,12,2,528252.9,1,1,5,16,26,"M"
"4806",485.4,12,3,530597.6,1,1,6,16,26,"M"
"4807",412.6,12,3,533291.5,1,1,7,16,26,"M"
"4808",554.7,12,3,535619.5,1,1,8,16,26,"M"
