 rt 	  est 	  resp 	  laten 	  good 	  acu 	  seq 	  subID 	  subN 
 804.1	 12	 3	 187706.4	 1	 1	 3	 C_PB_09031993	 2
 557.3	 12	 3	 191481.2	 1	 1	 4	 C_PB_09031993	 2
 650.7	 12	 1	 195156.3	 1	 1	 5	 C_PB_09031993	 2
 593	 12	 1	 198365.7	 1	 1	 6	 C_PB_09031993	 2
 820.3	 12	 1	 200959.8	 1	 1	 7	 C_PB_09031993	 2
 510.9	 11	 2	 203254.6	 1	 1	 1	 C_PB_09031993	 2
 625.8	 11	 2	 205798.9	 1	 1	 2	 C_PB_09031993	 2
 472	 11	 1	 209207.8	 1	 1	 3	 C_PB_09031993	 2
 516.2	 11	 3	 212450.5	 1	 1	 4	 C_PB_09031993	 2
 506.7	 11	 2	 215826.2	 1	 1	 5	 C_PB_09031993	 2
 403.5	 11	 1	 219484.6	 1	 1	 6	 C_PB_09031993	 2
 642.2	 12	 2	 222095.3	 1	 1	 1	 C_PB_09031993	 2
 577.4	 12	 1	 225670.6	 1	 1	 2	 C_PB_09031993	 2
 596.3	 12	 2	 228048.5	 1	 1	 3	 C_PB_09031993	 2
 617.2	 12	 1	 230975.2	 1	 1	 4	 C_PB_09031993	 2
 740.2	 12	 2	 234833.2	 1	 1	 5	 C_PB_09031993	 2
 886.5	 12	 2	 238541.5	 1	 0	 6	 C_PB_09031993	 2
 748.5	 12	 3	 241019.2	 1	 1	 7	 C_PB_09031993	 2
 604.4	 11	 2	 242981.4	 1	 1	 1	 C_PB_09031993	 2
 504.3	 11	 3	 245143.2	 1	 1	 2	 C_PB_09031993	 2
 494.5	 11	 2	 247205.2	 1	 1	 3	 C_PB_09031993	 2
 486	 11	 2	 250963.4	 1	 1	 4	 C_PB_09031993	 2
 690.3	 12	 1	 254455.5	 1	 1	 1	 C_PB_09031993	 2
 631.1	 12	 2	 256650.5	 1	 1	 2	 C_PB_09031993	 2
 768.4	 12	 2	 259161.5	 1	 1	 3	 C_PB_09031993	 2
 729	 12	 2	 261655.8	 1	 1	 4	 C_PB_09031993	 2
 623.2	 12	 2	 264649.1	 1	 1	 5	 C_PB_09031993	 2
 555.6	 11	 3	 266544.8	 1	 1	 1	 C_PB_09031993	 2
 547.3	 11	 2	 270352.8	 1	 1	 2	 C_PB_09031993	 2
 483.7	 11	 3	 273429.2	 1	 1	 3	 C_PB_09031993	 2
 882.5	 12	 1	 276505.6	 1	 0	 1	 C_PB_09031993	 2
 601.7	 12	 2	 278617.5	 1	 1	 2	 C_PB_09031993	 2
 635.9	 12	 3	 280662.9	 1	 1	 3	 C_PB_09031993	 2
 763.9	 12	 2	 284354.5	 1	 1	 4	 C_PB_09031993	 2
 578.1	 12	 1	 286715.8	 1	 1	 5	 C_PB_09031993	 2
 639.8	 12	 1	 288827.7	 1	 1	 6	 C_PB_09031993	 2
 672.5	 12	 2	 290806.6	 1	 1	 7	 C_PB_09031993	 2
 648.9	 12	 3	 294481.6	 1	 1	 8	 C_PB_09031993	 2
 596.5	 11	 2	 297491.5	 1	 1	 1	 C_PB_09031993	 2
 627.6	 11	 2	 300085.6	 1	 1	 2	 C_PB_09031993	 2
 495.1	 11	 1	 302131	 1	 1	 3	 C_PB_09031993	 2
 423.4	 11	 1	 304209.6	 1	 1	 4	 C_PB_09031993	 2
 527.6	 11	 3	 306886.9	 1	 1	 5	 C_PB_09031993	 2
 634.9	 12	 3	 309314.7	 1	 1	 1	 C_PB_09031993	 2
 585.3	 12	 3	 311243.7	 1	 1	 2	 C_PB_09031993	 2
 664	 12	 2	 313488.6	 1	 1	 3	 C_PB_09031993	 2
 671	 12	 3	 317313.3	 1	 1	 4	 C_PB_09031993	 2
 588.4	 11	 2	 320273.3	 1	 1	 1	 C_PB_09031993	 2
 432.7	 11	 1	 322834.1	 1	 1	 2	 C_PB_09031993	 2
 497.3	 11	 2	 326093.4	 1	 1	 3	 C_PB_09031993	 2
 477.6	 11	 1	 328787.3	 1	 1	 4	 C_PB_09031993	 2
 440.5	 11	 1	 332096.5	 1	 1	 5	 C_PB_09031993	 2
 414.9	 11	 1	 334707.3	 1	 1	 6	 C_PB_09031993	 2
 688.4	 12	 1	 338199.4	 1	 1	 1	 C_PB_09031993	 2
 680.7	 12	 2	 341957.6	 1	 1	 2	 C_PB_09031993	 2
 579.4	 12	 1	 344235.7	 1	 1	 3	 C_PB_09031993	 2
 568.2	 11	 2	 346613.7	 1	 1	 1	 C_PB_09031993	 2
 428.1	 11	 3	 349507.1	 1	 1	 2	 C_PB_09031993	 2
 444.8	 11	 1	 352932.7	 1	 1	 3	 C_PB_09031993	 2
 447.3	 11	 1	 355892.7	 1	 1	 4	 C_PB_09031993	 2
 395.5	 11	 1	 358969.1	 1	 1	 5	 C_PB_09031993	 2
 458	 11	 1	 362561	 1	 1	 6	 C_PB_09031993	 2
 485.5	 11	 2	 364789.2	 1	 1	 7	 C_PB_09031993	 2
 470.1	 11	 3	 368431	 1	 1	 8	 C_PB_09031993	 2
 610.7	 12	 1	 371374.3	 1	 1	 1	 C_PB_09031993	 2
 663.6	 12	 2	 373968.5	 1	 1	 2	 C_PB_09031993	 2
 496.7	 12	 2	 375980.6	 1	 1	 3	 C_PB_09031993	 2
 651.9	 12	 1	 379722.1	 1	 1	 4	 C_PB_09031993	 2
 580.8	 12	 3	 383580.1	 1	 1	 5	 C_PB_09031993	 2
 653.7	 12	 2	 386091.1	 1	 1	 6	 C_PB_09031993	 2
 622.2	 12	 2	 388485.6	 1	 1	 7	 C_PB_09031993	 2
 645.7	 11	 1	 391828.1	 1	 1	 1	 C_PB_09031993	 2
 515.8	 11	 3	 394472.1	 1	 1	 2	 C_PB_09031993	 2
 657	 11	 1	 396733.7	 1	 1	 3	 C_PB_09031993	 2
 492.5	 11	 3	 400591.6	 1	 1	 4	 C_PB_09031993	 2
 507.8	 11	 1	 404333.1	 1	 1	 5	 C_PB_09031993	 2
 456.8	 11	 1	 407160.1	 1	 1	 6	 C_PB_09031993	 2
 594.5	 11	 3	 410319.6	 1	 1	 7	 C_PB_09031993	 2
 450.2	 11	 3	 412980.2	 1	 1	 8	 C_PB_09031993	 2
 876.8	 12	 3	 416222.9	 1	 0	 1	 C_PB_09031993	 2
 801.9	 12	 1	 419848	 1	 1	 2	 C_PB_09031993	 2
 647.5	 12	 2	 422126.2	 1	 0	 3	 C_PB_09031993	 2
 691.4	 12	 1	 424421	 1	 1	 4	 C_PB_09031993	 2
 637.6	 11	 2	 426516.3	 1	 1	 1	 C_PB_09031993	 2
 522.1	 11	 1	 428744.6	 1	 1	 2	 C_PB_09031993	 2
 414.4	 11	 1	 430723.4	 1	 1	 3	 C_PB_09031993	 2
 538.7	 11	 2	 433068.1	 1	 1	 4	 C_PB_09031993	 2
 473.7	 11	 1	 435279.8	 1	 1	 5	 C_PB_09031993	 2
 453.4	 11	 1	 439021.3	 1	 1	 6	 C_PB_09031993	 2
 483.4	 11	 3	 441781.8	 1	 1	 7	 C_PB_09031993	 2
 927.7	 12	 2	 444409.2	 1	 0	 1	 C_PB_09031993	 2
 575.2	 12	 1	 446570.9	 1	 1	 2	 C_PB_09031993	 2
 812.8	 12	 2	 450445.5	 1	 1	 3	 C_PB_09031993	 2
 587.8	 11	 2	 454203.7	 1	 1	 1	 C_PB_09031993	 2
 477.8	 11	 1	 457396.4	 1	 1	 2	 C_PB_09031993	 2
 459.6	 11	 2	 461088.1	 1	 1	 3	 C_PB_09031993	 2
 482.4	 11	 1	 464946	 1	 1	 4	 C_PB_09031993	 2
 490.7	 11	 2	 468404.9	 1	 1	 5	 C_PB_09031993	 2
 625.6	 12	 1	 470982.4	 1	 1	 1	 C_PB_09031993	 2
 667.2	 12	 3	 473044.4	 1	 1	 2	 C_PB_09031993	 2
 698.2	 12	 1	 476237.2	 1	 1	 3	 C_PB_09031993	 2
 625.4	 12	 1	 480078.5	 1	 1	 4	 C_PB_09031993	 2
 688.8	 12	 2	 483154.9	 1	 1	 5	 C_PB_09031993	 2
 653.4	 12	 1	 486364.3	 1	 1	 6	 C_PB_09031993	 2
 634.7	 11	 3	 488975	 1	 1	 1	 C_PB_09031993	 2
 618.3	 11	 2	 491469.4	 1	 1	 2	 C_PB_09031993	 2
 671	 11	 2	 494895	 1	 1	 3	 C_PB_09031993	 2
 790.1	 12	 2	 498420.3	 1	 1	 1	 C_PB_09031993	 2
 652.5	 12	 2	 501613.1	 1	 1	 2	 C_PB_09031993	 2
 668.6	 12	 2	 504273.8	 1	 1	 3	 C_PB_09031993	 2
 564	 12	 2	 507865.6	 1	 1	 4	 C_PB_09031993	 2
 883.4	 12	 3	 510792.3	 1	 0	 5	 C_PB_09031993	 2
 597.1	 12	 2	 513137	 1	 1	 6	 C_PB_09031993	 2
 617.3	 11	 1	 516462.9	 1	 1	 1	 C_PB_09031993	 2
 588.8	 11	 3	 519040.4	 1	 1	 2	 C_PB_09031993	 2
 540.6	 11	 2	 521318.5	 1	 1	 3	 C_PB_09031993	 2
 525.6	 11	 2	 524478.1	 1	 1	 4	 C_PB_09031993	 2
 470	 11	 2	 527720.7	 1	 1	 5	 C_PB_09031993	 2
 427.5	 11	 3	 529832.6	 1	 1	 6	 C_PB_09031993	 2
 449.4	 11	 3	 532676.2	 1	 1	 7	 C_PB_09031993	 2
 431.4	 11	 3	 535519.8	 1	 1	 8	 C_PB_09031993	 2
 636.4	 12	 3	 538745.8	 1	 1	 1	 C_PB_09031993	 2
 764.3	 12	 1	 541456.3	 1	 0	 2	 C_PB_09031993	 2
 532.6	 12	 2	 543651.4	 1	 0	 3	 C_PB_09031993	 2
 671.1	 12	 1	 546428.4	 1	 1	 4	 C_PB_09031993	 2
 661.9	 12	 3	 548623.4	 1	 1	 5	 C_PB_09031993	 2
 509.9	 11	 1	 551649.9	 1	 1	 1	 C_PB_09031993	 2
 501.4	 11	 1	 554227.4	 1	 1	 2	 C_PB_09031993	 2
 500.4	 11	 1	 557204	 1	 1	 3	 C_PB_09031993	 2
 598.3	 11	 2	 560546.5	 1	 1	 4	 C_PB_09031993	 2
 973.6	 12	 2	 562791.4	 1	 0	 1	 C_PB_09031993	 2
 613.1	 12	 1	 566532.9	 1	 1	 2	 C_PB_09031993	 2
 912.6	 12	 2	 569692.5	 1	 0	 3	 C_PB_09031993	 2
 634.9	 12	 1	 573367.5	 1	 1	 4	 C_PB_09031993	 2
 650.7	 12	 1	 575911.7	 1	 1	 5	 C_PB_09031993	 2
 598.4	 12	 1	 579004.7	 1	 1	 6	 C_PB_09031993	 2
 896	 12	 2	 582330.5	 1	 0	 7	 C_PB_09031993	 2
 470.8	 11	 1	 584475.7	 1	 1	 1	 C_PB_09031993	 2
 629.7	 11	 1	 586837	 1	 1	 2	 C_PB_09031993	 2
 595.3	 11	 2	 589930	 1	 1	 3	 C_PB_09031993	 2
 523.8	 11	 3	 593555.1	 1	 1	 4	 C_PB_09031993	 2
 525.1	 11	 3	 596598.3	 1	 1	 5	 C_PB_09031993	 2
 935.9	 12	 2	 599076	 1	 0	 1	 C_PB_09031993	 2
 578.4	 12	 2	 602085.8	 1	 1	 2	 C_PB_09031993	 2
 966	 12	 1	 604098	 1	 0	 3	 C_PB_09031993	 2
 737.5	 12	 3	 607573.4	 1	 1	 4	 C_PB_09031993	 2
 590.1	 12	 1	 611132.1	 1	 1	 5	 C_PB_09031993	 2
 691.3	 12	 1	 613942.4	 1	 1	 6	 C_PB_09031993	 2
 642.7	 12	 3	 617534.3	 1	 1	 7	 C_PB_09031993	 2
 543.6	 11	 2	 620294.7	 1	 1	 1	 C_PB_09031993	 2
 556.4	 11	 1	 622506.3	 1	 1	 2	 C_PB_09031993	 2
 448.6	 11	 2	 625266.8	 1	 1	 3	 C_PB_09031993	 2
 501.5	 11	 3	 628376.4	 1	 1	 4	 C_PB_09031993	 2
 417.6	 11	 3	 630970.5	 1	 1	 5	 C_PB_09031993	 2
 546.2	 11	 2	 633248.7	 1	 1	 6	 C_PB_09031993	 2
 485.3	 11	 2	 636740.8	 1	 1	 7	 C_PB_09031993	 2
 407.5	 11	 2	 639418.1	 1	 1	 8	 C_PB_09031993	 2
 926.4	 12	 2	 641829.3	 1	 0	 1	 C_PB_09031993	 2
 626.6	 12	 3	 644955.6	 1	 1	 2	 C_PB_09031993	 2
 729.4	 12	 1	 648547.4	 1	 1	 3	 C_PB_09031993	 2
 583.6	 11	 3	 650775.7	 1	 1	 1	 C_PB_09031993	 2
 540.5	 11	 2	 652688.1	 1	 1	 2	 C_PB_09031993	 2
 480	 11	 3	 654883.1	 1	 1	 3	 C_PB_09031993	 2
 425.1	 11	 3	 658458.4	 1	 1	 4	 C_PB_09031993	 2
 606.2	 12	 1	 661684.4	 1	 1	 1	 C_PB_09031993	 2
 619.6	 12	 1	 664345	 1	 1	 2	 C_PB_09031993	 2
 591.2	 12	 2	 667005.7	 1	 1	 3	 C_PB_09031993	 2
 643.3	 12	 3	 669250.6	 1	 1	 4	 C_PB_09031993	 2
 734.7	 12	 2	 672676.2	 1	 1	 5	 C_PB_09031993	 2
 644.8	 12	 3	 675137.3	 1	 1	 6	 C_PB_09031993	 2
 628.4	 11	 3	 677931	 1	 1	 1	 C_PB_09031993	 2
 503.5	 11	 3	 680026.2	 1	 1	 2	 C_PB_09031993	 2
 426	 11	 1	 682304.4	 1	 1	 3	 C_PB_09031993	 2
 439.5	 11	 1	 686112.5	 1	 1	 4	 C_PB_09031993	 2
 500.6	 11	 2	 688191.1	 1	 1	 5	 C_PB_09031993	 2
 690.4	 12	 3	 691783	 1	 1	 1	 C_PB_09031993	 2
 986	 12	 2	 695158.7	 1	 0	 2	 C_PB_09031993	 2
 581.5	 12	 3	 697154.2	 1	 1	 3	 C_PB_09031993	 2
 611.6	 12	 3	 699066.5	 1	 1	 4	 C_PB_09031993	 2
 584.2	 11	 3	 702841.3	 1	 1	 1	 C_PB_09031993	 2
 443.3	 11	 3	 705235.9	 1	 1	 2	 C_PB_09031993	 2
 423.8	 11	 3	 707680.4	 1	 1	 3	 C_PB_09031993	 2
 604.9	 11	 2	 711372	 1	 1	 4	 C_PB_09031993	 2
 429.9	 11	 2	 715163.4	 1	 1	 5	 C_PB_09031993	 2
 396.7	 11	 3	 718422.7	 1	 1	 6	 C_PB_09031993	 2
 420.5	 11	 1	 722247.4	 1	 1	 7	 C_PB_09031993	 2
 458.7	 11	 1	 725988.9	 1	 1	 8	 C_PB_09031993	 2
 600.7	 12	 3	 729564.2	 1	 1	 1	 C_PB_09031993	 2
 782.2	 12	 1	 731775.8	 1	 1	 2	 C_PB_09031993	 2
 465.6	 12	 3	 734835.6	 1	 0	 3	 C_PB_09031993	 2
 558	 12	 1	 737446.4	 1	 1	 4	 C_PB_09031993	 2
 698.2	 12	 3	 739824.3	 1	 0	 5	 C_PB_09031993	 2
 655.5	 12	 3	 743665.6	 1	 1	 6	 C_PB_09031993	 2
 522.9	 12	 3	 746459.3	 1	 1	 7	 C_PB_09031993	 2
 566.4	 11	 2	 750084.4	 1	 1	 1	 C_PB_09031993	 2
 470.4	 11	 1	 752512.3	 1	 1	 2	 C_PB_09031993	 2
 405.7	 11	 1	 754823.7	 1	 1	 3	 C_PB_09031993	 2
 469.1	 11	 2	 756919	 1	 1	 4	 C_PB_09031993	 2
 472.2	 11	 2	 760028.6	 1	 1	 5	 C_PB_09031993	 2
 495.8	 11	 1	 763753.5	 1	 1	 6	 C_PB_09031993	 2
 613.3	 12	 3	 767378.7	 1	 1	 1	 C_PB_09031993	 2
 770.4	 12	 2	 770272.1	 1	 1	 2	 C_PB_09031993	 2
 646.3	 12	 3	 774146.7	 1	 1	 3	 C_PB_09031993	 2
 488.3	 11	 1	 776192.1	 1	 1	 1	 C_PB_09031993	 2
 446.3	 11	 1	 779251.8	 1	 1	 2	 C_PB_09031993	 2
 497.9	 11	 2	 782677.4	 1	 1	 3	 C_PB_09031993	 2
 440.5	 11	 1	 785587.5	 1	 1	 4	 C_PB_09031993	 2
 395.7	 11	 3	 788530.8	 1	 1	 5	 C_PB_09031993	 2
 433.2	 11	 1	 791790.1	 1	 1	 6	 C_PB_09031993	 2
 404.9	 11	 1	 795348.7	 1	 1	 7	 C_PB_09031993	 2
 996.7	 12	 2	 798624.7	 1	 0	 1	 C_PB_09031993	 2
 670.5	 12	 1	 802466	 1	 1	 2	 C_PB_09031993	 2
 799.6	 12	 2	 805459.2	 1	 1	 3	 C_PB_09031993	 2
 636.7	 12	 1	 809101	 1	 0	 4	 C_PB_09031993	 2
 477.8	 11	 1	 811878	 1	 1	 1	 C_PB_09031993	 2
 467.8	 11	 3	 814222.7	 1	 1	 2	 C_PB_09031993	 2
 448.4	 11	 2	 817382.2	 1	 1	 3	 C_PB_09031993	 2
 501.7	 11	 3	 820292.3	 1	 1	 4	 C_PB_09031993	 2
 465	 11	 2	 823368.7	 1	 1	 5	 C_PB_09031993	 2
 465.4	 11	 2	 825680.1	 1	 1	 6	 C_PB_09031993	 2
 469.7	 11	 1	 828157.8	 1	 1	 7	 C_PB_09031993	 2
 479.1	 11	 2	 831999.2	 1	 1	 8	 C_PB_09031993	 2
 894.1	 12	 2	 835873.7	 1	 0	 1	 C_PB_09031993	 2
 539.9	 12	 2	 839133	 1	 1	 2	 C_PB_09031993	 2
 585.3	 12	 3	 842542	 1	 0	 3	 C_PB_09031993	 2
 486.6	 11	 1	 845834.5	 1	 1	 1	 C_PB_09031993	 2
 710.3	 11	 1	 849343.3	 1	 1	 2	 C_PB_09031993	 2
 539.3	 11	 2	 852452.9	 1	 1	 3	 C_PB_09031993	 2
 492.8	 11	 1	 854847.5	 1	 1	 4	 C_PB_09031993	 2
 464.4	 11	 3	 857591.3	 1	 1	 5	 C_PB_09031993	 2
 716.1	 12	 2	 860468.1	 1	 1	 1	 C_PB_09031993	 2
 795.3	 12	 2	 862496.8	 1	 1	 2	 C_PB_09031993	 2
 797.7	 12	 1	 864874.8	 1	 1	 3	 C_PB_09031993	 2
 704.3	 12	 3	 868250.5	 1	 1	 4	 C_PB_09031993	 2
 614.4	 12	 2	 870994.3	 1	 1	 5	 C_PB_09031993	 2
 590.9	 12	 1	 874503	 1	 1	 6	 C_PB_09031993	 2
 857.1	 11	 1	 14533.5	 1	 1	 1	 C_SL_19031984	 3
 598	 11	 1	 16348.2	 1	 1	 2	 C_SL_19031984	 3
 667.5	 11	 3	 19361.7	 1	 1	 3	 C_SL_19031984	 3
 1057.9	 12	 2	 22058.9	 1	 1	 1	 C_SL_19031984	 3
 1139.1	 12	 2	 23990.2	 1	 1	 2	 C_SL_19031984	 3
 808.6	 12	 2	 26087.9	 1	 1	 3	 C_SL_19031984	 3
 955.1	 12	 2	 27819.5	 1	 1	 4	 C_SL_19031984	 3
 800.8	 12	 1	 30183.6	 1	 1	 5	 C_SL_19031984	 3
 787.4	 12	 2	 32447.9	 1	 1	 6	 C_SL_19031984	 3
 785	 12	 2	 35344.8	 1	 1	 7	 C_SL_19031984	 3
 742.8	 11	 1	 37126.3	 1	 1	 1	 C_SL_19031984	 3
 555.1	 11	 2	 39140.8	 1	 1	 2	 C_SL_19031984	 3
 882.6	 11	 2	 40938.9	 1	 1	 3	 C_SL_19031984	 3
 721.6	 11	 2	 42603.8	 1	 1	 4	 C_SL_19031984	 3
 717.6	 11	 3	 44435.2	 1	 1	 5	 C_SL_19031984	 3
 575.8	 11	 2	 46882.6	 1	 1	 6	 C_SL_19031984	 3
 774	 11	 3	 49746.3	 1	 1	 7	 C_SL_19031984	 3
 620.9	 11	 1	 52177	 1	 1	 8	 C_SL_19031984	 3
 868.5	 12	 2	 53575.6	 1	 1	 1	 C_SL_19031984	 3
 850.3	 12	 3	 56405.9	 1	 1	 2	 C_SL_19031984	 3
 852.1	 12	 1	 58853.3	 1	 1	 3	 C_SL_19031984	 3
 640.2	 12	 2	 60401.7	 1	 1	 4	 C_SL_19031984	 3
 737.7	 11	 2	 62299.7	 1	 1	 1	 C_SL_19031984	 3
 703.4	 11	 2	 64347.5	 1	 1	 2	 C_SL_19031984	 3
 560.4	 11	 2	 66961.4	 1	 1	 3	 C_SL_19031984	 3
 705.9	 11	 3	 68593	 1	 1	 4	 C_SL_19031984	 3
 640	 11	 3	 71373.4	 1	 1	 5	 C_SL_19031984	 3
 1145	 12	 2	 74087.2	 1	 1	 1	 C_SL_19031984	 3
 799	 12	 2	 76168.3	 1	 1	 2	 C_SL_19031984	 3
 671.4	 12	 1	 78299.4	 1	 1	 3	 C_SL_19031984	 3
 741.7	 12	 1	 81046.5	 1	 1	 4	 C_SL_19031984	 3
 605.2	 12	 1	 83227.5	 1	 1	 5	 C_SL_19031984	 3
 860.3	 12	 2	 85508.5	 1	 1	 6	 C_SL_19031984	 3
 704.7	 11	 1	 86973.6	 1	 1	 1	 C_SL_19031984	 3
 734.3	 11	 3	 88788.3	 1	 1	 2	 C_SL_19031984	 3
 583.6	 11	 1	 91185.8	 1	 1	 1	 C_SL_19031984	 3
 732	 11	 1	 93749.7	 1	 1	 2	 C_SL_19031984	 3
 763.9	 12	 2	 95947.4	 1	 1	 1	 C_SL_19031984	 3
 840.2	 12	 2	 98611.3	 1	 1	 2	 C_SL_19031984	 3
 728.6	 12	 2	 101325.1	 1	 1	 3	 C_SL_19031984	 3
 754.4	 12	 2	 102740.2	 1	 1	 4	 C_SL_19031984	 3
 733.6	 12	 1	 105270.9	 1	 1	 1	 C_SL_19031984	 3
 799.8	 12	 2	 107069	 1	 1	 2	 C_SL_19031984	 3
 890.7	 12	 3	 108650.7	 1	 1	 3	 C_SL_19031984	 3
 850.6	 12	 1	 111630.8	 1	 1	 4	 C_SL_19031984	 3
 581.4	 12	 2	 113695.3	 1	 1	 5	 C_SL_19031984	 3
 568.2	 11	 2	 116559	 1	 1	 1	 C_SL_19031984	 3
 600.3	 11	 2	 117907.5	 1	 1	 2	 C_SL_19031984	 3
 613.1	 11	 1	 119455.9	 1	 1	 3	 C_SL_19031984	 3
 668.8	 11	 3	 121603.6	 1	 1	 4	 C_SL_19031984	 3
 547.2	 11	 3	 124234.2	 1	 1	 5	 C_SL_19031984	 3
 628.6	 11	 3	 125815.8	 1	 1	 6	 C_SL_19031984	 3
 839.7	 11	 2	 127197.7	 1	 1	 7	 C_SL_19031984	 3
 583.2	 11	 3	 129428.7	 1	 1	 8	 C_SL_19031984	 3
 967.7	 12	 1	 132175.8	 1	 1	 1	 C_SL_19031984	 3
 647.6	 12	 1	 134290.2	 1	 1	 2	 C_SL_19031984	 3
 999.4	 12	 3	 136820.9	 1	 1	 3	 C_SL_19031984	 3
 650.6	 12	 3	 139268.3	 1	 1	 4	 C_SL_19031984	 3
 902.1	 12	 1	 141615.8	 1	 1	 5	 C_SL_19031984	 3
 869.8	 12	 1	 143447.2	 1	 1	 6	 C_SL_19031984	 3
 605.1	 12	 1	 145794.7	 1	 1	 7	 C_SL_19031984	 3
 595.7	 11	 2	 148558.5	 1	 1	 1	 C_SL_19031984	 3
 569.2	 11	 1	 151055.8	 1	 1	 2	 C_SL_19031984	 3
 538.9	 11	 3	 152837.3	 1	 1	 3	 C_SL_19031984	 3
 630.6	 11	 3	 155284.7	 1	 1	 4	 C_SL_19031984	 3
 487.3	 11	 2	 157066.1	 1	 1	 5	 C_SL_19031984	 3
 672.5	 11	 3	 158581.2	 1	 1	 6	 C_SL_19031984	 3
 913.4	 12	 2	 160063	 1	 1	 1	 C_SL_19031984	 3
 815.5	 12	 2	 162227.3	 1	 1	 2	 C_SL_19031984	 3
 733.1	 12	 2	 165174.2	 1	 1	 3	 C_SL_19031984	 3
 567.8	 11	 3	 167322	 1	 1	 1	 C_SL_19031984	 3
 535.5	 11	 1	 169686.1	 1	 1	 2	 C_SL_19031984	 3
 609.3	 11	 2	 172716.2	 1	 1	 3	 C_SL_19031984	 3
 652.3	 11	 2	 174064.8	 1	 1	 4	 C_SL_19031984	 3
 1155.1	 12	 3	 175912.9	 1	 1	 1	 C_SL_19031984	 3
 1026.7	 12	 3	 177960.7	 1	 1	 2	 C_SL_19031984	 3
 911.2	 11	 3	 179792.1	 1	 1	 1	 C_SL_19031984	 3
 771.9	 11	 3	 181939.8	 1	 1	 2	 C_SL_19031984	 3
 1005.1	 11	 1	 183638	 1	 1	 3	 C_SL_19031984	 3
 563.3	 11	 3	 186634.9	 1	 1	 4	 C_SL_19031984	 3
 656.8	 11	 3	 188849.2	 1	 1	 5	 C_SL_19031984	 3
 644.7	 11	 2	 190813.8	 1	 1	 6	 C_SL_19031984	 3
 616.3	 11	 2	 192362.1	 1	 1	 7	 C_SL_19031984	 3
 583.3	 11	 1	 193943.8	 1	 1	 8	 C_SL_19031984	 3
 775.1	 12	 3	 196973.9	 1	 1	 1	 C_SL_19031984	 3
 593.6	 12	 3	 199021.8	 1	 1	 2	 C_SL_19031984	 3
 752.5	 12	 2	 200753.3	 1	 1	 3	 C_SL_19031984	 3
 781.2	 12	 2	 202667.9	 1	 1	 4	 C_SL_19031984	 3
 803.1	 12	 2	 204366.1	 1	 1	 5	 C_SL_19031984	 3
 781.3	 12	 3	 207163.2	 1	 1	 6	 C_SL_19031984	 3
 622.6	 12	 3	 209560.6	 1	 1	 7	 C_SL_19031984	 3
 691.6	 11	 1	 211575.2	 1	 1	 1	 C_SL_19031984	 3
 618.6	 11	 3	 213106.9	 1	 1	 2	 C_SL_19031984	 3
 631.7	 11	 1	 215304.6	 1	 1	 3	 C_SL_19031984	 3
 973.5	 12	 3	 216852.9	 1	 1	 1	 C_SL_19031984	 3
 778.9	 12	 2	 219483.5	 1	 1	 2	 C_SL_19031984	 3
 838.5	 12	 2	 220931.9	 1	 1	 3	 C_SL_19031984	 3
 937	 12	 2	 222280.5	 1	 1	 4	 C_SL_19031984	 3
 943.6	 12	 1	 223762.3	 1	 1	 5	 C_SL_19031984	 3
 823.4	 12	 2	 226542.7	 1	 1	 6	 C_SL_19031984	 3
 907.8	 11	 2	 228790.3	 1	 1	 1	 C_SL_19031984	 3
 655.3	 11	 3	 230938	 1	 1	 2	 C_SL_19031984	 3
 809.4	 11	 2	 232652.9	 1	 1	 3	 C_SL_19031984	 3
 635.1	 11	 3	 234617.5	 1	 1	 4	 C_SL_19031984	 3
 558.2	 11	 2	 237181.4	 1	 1	 5	 C_SL_19031984	 3
 590.6	 11	 3	 238946.2	 1	 1	 1	 C_SL_19031984	 3
 630.1	 11	 3	 240361.4	 1	 1	 2	 C_SL_19031984	 3
 568.6	 11	 2	 242892.1	 1	 1	 3	 C_SL_19031984	 3
 566.9	 11	 3	 245689.1	 1	 1	 4	 C_SL_19031984	 3
 552.7	 11	 3	 248053.3	 1	 1	 5	 C_SL_19031984	 3
 1121.2	 12	 2	 249934.6	 1	 0	 1	 C_SL_19031984	 3
 1488.4	 12	 2	 252698.4	 1	 1	 2	 C_SL_19031984	 3
 1186	 12	 1	 255661.9	 1	 1	 3	 C_SL_19031984	 3
 937.2	 12	 3	 258225.8	 1	 1	 4	 C_SL_19031984	 3
 842	 12	 2	 259624.4	 1	 1	 5	 C_SL_19031984	 3
 969.2	 12	 1	 262454.7	 1	 1	 6	 C_SL_19031984	 3
 668.5	 12	 1	 264019.7	 1	 1	 7	 C_SL_19031984	 3
 852.3	 11	 1	 266184.1	 1	 1	 1	 C_SL_19031984	 3
 586.9	 11	 1	 268881.2	 1	 1	 2	 C_SL_19031984	 3
 705.2	 12	 2	 270546.2	 1	 1	 1	 C_SL_19031984	 3
 856.9	 12	 2	 273309.9	 1	 1	 2	 C_SL_19031984	 3
 846.8	 12	 2	 275274.5	 1	 1	 3	 C_SL_19031984	 3
 989.9	 12	 1	 278188.1	 1	 1	 4	 C_SL_19031984	 3
 704.9	 11	 1	 279819.7	 1	 1	 1	 C_SL_19031984	 3
