"","onset","duration","value","response","rt","good","acu","seq","subN"
"1886",204.2897,1,12,2,1033.1,1,0,1,12
"1887",206.3238,1,12,1,1207.3,1,0,2,12
"1888",208.5764,1,12,1,975.1,1,0,3,12
"1889",210.9971,1,12,2,1087,1,0,4,12
"1890",213.5355,1,12,2,956.3,1,0,5,12
"1891",215.9226,1,12,1,659.7,1,1,6,12
"1892",219.0325,1,12,1,722,1,1,7,12
"1893",222.7309,1,11,1,667.7,1,1,1,12
"1894",224.7481,1,11,1,580,1,1,2,12
"1895",228.1943,1,11,3,527.7,1,1,3,12
"1896",231.1529,1,11,2,532.6,1,1,4,12
"1897",233.2375,1,11,3,477.3,1,1,5,12
"1898",235.2883,1,12,1,674.4,1,0,1,12
"1899",237.1543,1,12,1,1056.6,1,0,2,12
"1900",239.9785,1,12,1,602.4,1,1,3,12
"1901",241.8444,1,12,2,755.3,1,1,4,12
"1902",243.929,1,12,3,946.8,1,0,5,12
"1903",247.56,1,12,2,966,1,0,6,12
"1904",251.4264,1,11,3,748,1,1,1,12
"1905",253.7967,1,11,2,495.1,1,1,2,12
"1906",256.9571,1,11,3,438.4,1,1,3,12
"1907",259.983,1,11,2,566.1,1,1,4,12
"1908",262.202,1,11,2,788.7,1,1,5,12
"1909",264.6395,1,11,2,448.4,1,1,6,12
"1910",267.6318,1,11,2,540.3,1,1,7,12
"1911",271.3973,1,11,1,553.4,1,1,8,12
"1912",274.3392,1,12,3,1136.7,1,0,1,12
"1913",276.4237,1,12,1,896.9,1,0,2,12
"1914",280.0884,1,12,2,817.1,1,1,3,12
"1915",282.0889,1,11,2,623.7,1,1,1,12
"1916",285.7703,1,11,1,487.5,1,1,2,12
"1917",289.2501,1,11,1,472.3,1,1,3,12
"1918",292.2928,1,11,1,460,1,1,4,12
"1919",295.8399,1,11,2,429.5,1,1,5,12
"1920",299.1179,1,12,3,705.6,1,1,1,12
"1921",302.2279,1,12,3,801.2,1,1,2,12
"1922",304.3964,1,12,2,763,1,1,3,12
"1923",306.9012,1,12,1,656.6,1,1,4,12
"1924",309.2715,1,12,1,747.6,1,1,5,12
"1925",311.2887,1,12,3,999.2,1,0,6,12
"1926",314.3146,1,12,2,926.8,1,0,7,12
"1927",316.8866,1,11,3,646.8,1,1,1,12
"1928",319.1056,1,11,2,455.4,1,1,2,12
"1929",322.4005,1,11,2,497.3,1,1,3,12
"1930",324.8548,1,11,2,663.2,1,1,4,12
"1931",328.5532,1,11,1,512.1,1,1,5,12
"1932",331.2597,1,11,2,467.7,1,1,6,12
"1933",334.4368,1,12,1,923.3,1,0,1,12
"1934",337.6477,1,12,2,965.5,1,0,2,12
"1935",340.9089,1,12,3,1051.8,1,0,3,12
"1936",342.7917,1,12,2,873.2,1,0,4,12
"1937",346.2378,1,11,3,1025.6,1,0,1,12
"1938",348.7594,1,11,2,563.7,1,1,2,12
"1939",352.3737,1,11,2,584.5,1,1,3,12
"1940",354.2901,1,12,2,1498.9,1,0,1,12
"1941",358.022,1,12,2,898.9,1,0,2,12
"1942",361.0647,1,12,1,746.6,1,1,3,12
"1943",363.435,1,12,1,1236.7,1,0,4,12
"1944",365.9062,1,12,2,1053.2,1,0,5,12
"1945",368.0075,1,12,2,920.3,1,0,6,12
"1946",370.0079,1,12,2,1037,1,0,7,12
"1947",372.8993,1,12,3,721.6,1,1,8,12
"1948",375.3537,1,11,3,597.5,1,1,1,12
"1949",377.6231,1,11,3,465.1,1,1,2,12
"1950",379.9766,1,11,1,491.2,1,1,3,12
"1951",383.7757,1,11,2,495.2,1,1,4,12
"1952",387.4741,1,11,3,379.2,1,1,5,12
"1953",389.8275,1,11,1,484,1,1,6,12
"1954",391.8784,1,11,2,530.3,1,1,7,12
"1955",395.6608,1,11,2,450.4,1,1,8,12
"1956",398.7371,1,12,3,1511.2,1,0,1,12
"1957",402.032,1,12,2,816.1,1,1,2,12
"1958",405.6631,1,12,2,746.4,1,1,3,12
"1959",408.5209,1,12,3,679,1,1,4,12
"1960",410.5045,1,12,3,782.2,1,1,5,12
"1961",414.1188,1,12,3,1250.9,1,0,6,12
"1962",417.9684,1,11,3,584.7,1,1,1,12
"1963",420.2042,1,11,3,476.7,1,1,2,12
"1964",423.1124,1,11,3,407.7,1,1,3,12
"1965",425.2305,1,11,2,498.4,1,1,4,12
"1966",427.3823,1,12,1,1166,1,0,1,12
"1967",429.5845,1,12,3,1032.9,1,0,2,12
"1968",432.9466,1,12,1,811.2,1,1,3,12
"1969",436.6449,1,11,1,585.4,1,1,1,12
"1970",438.8975,1,11,3,448.6,1,1,2,12
"1971",440.9484,1,11,3,435.9,1,1,3,12
"1972",443.0665,1,11,1,506.6,1,1,4,12
"1973",445.42,1,11,2,471.4,1,1,5,12
"1974",447.6726,1,11,1,515,1,1,6,12
"1975",450.0261,1,11,3,409,1,1,7,12
"1976",453.7412,1,12,3,1372.8,1,0,1,12
"1977",456.8848,1,12,2,1030.3,1,0,2,12
"1978",459.3559,1,12,1,614.4,1,1,3,12
"1979",461.827,1,12,2,934,1,0,4,12
"1980",465.3741,1,12,1,1212.1,1,0,5,12
"1981",2.0162,1,11,2,516.5,1,1,1,13
"1982",4.6485,1,11,2,406.8,1,1,2,13
"1983",7.0808,1,11,2,294.3,1,1,3,13
"1984",9.3465,1,11,3,539.2,1,1,4,13
"1985",11.5456,1,11,3,491.1,1,1,5,13
"1986",13.4614,1,11,2,397.9,1,1,6,13
"1987",17.0766,1,12,1,904.4,1,0,1,13
"1988",20.0253,1,12,1,661.6,1,1,2,13
"1989",22.7575,1,12,2,740.4,1,0,3,13
"1990",25.7729,1,12,1,598.5,1,1,4,13
"1991",29.3881,1,12,1,913.5,1,0,5,13
"1992",33.1198,1,12,1,751.4,1,1,6,13
"1993",36.6017,1,12,3,1165.8,1,0,7,13
"1994",39.1839,1,11,1,535.2,1,1,1,13
"1995",41.9828,1,11,1,817.6,1,1,2,13
"1996",44.9315,1,11,2,454.1,1,1,3,13
"1997",48.0802,1,11,2,870.6,1,0,4,13
"1998",50.246,1,12,2,1226.4,1,0,1,13
"1999",52.2285,1,12,3,936.1,1,0,2,13
"2000",54.8107,1,12,1,643.2,1,1,3,13
"2001",56.7599,1,12,1,623.2,1,1,4,13
"2002",58.7257,1,12,1,652.6,1,1,5,13
"2003",61.7411,1,12,1,1179.7,1,0,6,13
"2004",63.7236,1,12,1,926.3,1,0,7,13
"2005",66.0227,1,12,3,1012.3,1,0,8,13
"2006",69.8044,1,11,2,782.1,1,1,1,13
"2007",72.8698,1,11,1,540.8,1,1,2,13
"2008",76.0018,1,11,2,765.4,1,1,3,13
"2009",78.3008,1,12,3,1263.1,1,0,1,13
"2010",81.0164,1,12,1,606.3,1,1,2,13
"2011",83.7486,1,12,2,850.4,1,0,3,13
"2012",86.6973,1,12,3,766.4,1,1,4,13
"2013",89.2129,1,12,3,838.9,1,1,5,13
"2014",91.312,1,11,1,471,1,1,1,13
"2015",93.7444,1,11,2,466.6,1,1,2,13
"2016",95.8268,1,11,3,535.5,1,1,3,13
"2017",98.3091,1,12,2,1102.8,1,0,1,13
"2018",101.5577,1,12,1,603.5,1,1,2,13
"2019",104.873,1,12,2,675.8,1,1,3,13
"2020",107.0888,1,12,1,585.6,1,1,4,13
"2021",109.2212,1,12,3,830.9,1,1,5,13
"2022",112.2366,1,12,2,958.1,1,0,6,13
"2023",115.3519,1,11,2,714.4,1,1,1,13
"2024",118.7505,1,11,2,735.3,1,1,2,13
"2025",120.9496,1,11,3,546.7,1,1,3,13
"2026",123.7318,1,11,3,815,1,1,4,13
"2027",127.0637,1,11,1,465.3,1,1,5,13
"2028",129.5127,1,12,2,821.8,1,1,1,13
"2029",132.7613,1,12,3,715.2,1,1,2,13
"2030",135.4768,1,12,1,593.1,1,1,3,13
"2031",138.7088,1,12,2,1014.5,1,0,4,13
"2032",141.0412,1,11,2,524.3,1,1,1,13
"2033",144.6396,1,11,2,583.3,1,1,2,13
"2034",146.9887,1,11,1,398.5,1,1,3,13
"2035",150.7371,1,11,1,401.7,1,1,4,13
"2036",154.3689,1,11,2,387.9,1,1,5,13
"2037",156.8179,1,11,1,452.5,1,1,6,13
"2038",159.1002,1,11,3,434,1,1,7,13
"2039",161.7325,1,12,1,701.8,1,1,1,13
"2040",164.1481,1,12,2,595.4,1,0,2,13
"2041",167.3801,1,12,1,814.7,1,0,3,13
"2042",169.8291,1,12,2,888.4,1,0,4,13
"2043",173.0944,1,12,1,593.7,1,1,5,13
"2044",176.4596,1,12,1,819.1,1,1,6,13
"2045",179.6583,1,12,2,807.7,1,1,7,13
"2046",182.1072,1,12,2,827.5,1,1,8,13
"2047",184.7561,1,11,2,995.9,1,0,1,13
"2048",187.9548,1,11,2,456.3,1,1,2,13
"2049",190.1705,1,11,1,499.2,1,1,3,13
"2050",193.3192,1,11,1,623.9,1,1,4,13
"2051",195.7848,1,11,1,401.4,1,1,5,13
"2052",199.5999,1,11,1,343.7,1,1,6,13
"2053",201.599,1,11,2,560.6,1,1,7,13
"2054",204.0647,1,12,3,942.3,1,0,1,13
"2055",207.8631,1,12,3,823.9,1,1,2,13
"2056",210.9784,1,12,3,915,1,0,3,13
"2057",213.6606,1,12,2,1040.5,1,0,4,13
"2058",216.1929,1,12,2,649.7,1,1,5,13
"2059",219.3416,1,12,2,489.5,1,1,6,13
"2060",222.4236,1,11,3,759.2,1,1,1,13
"2061",224.3228,1,11,1,520.4,1,1,2,13
"2062",226.5552,1,11,3,814.9,1,1,3,13
"2063",230.0871,1,11,1,356.7,1,1,4,13
"2064",232.7193,1,11,1,376.5,1,1,5,13
"2065",235.3849,1,11,2,452.7,1,1,6,13
"2066",239.0167,1,11,3,470.7,1,1,7,13
"2067",241.9654,1,11,2,561.5,1,1,8,13
"2068",245.5972,1,12,1,619.3,1,1,1,13
"2069",248.0962,1,12,2,598.5,1,0,2,13
"2070",250.7617,1,12,2,698.2,1,1,3,13
"2071",254.5935,1,12,2,803.7,1,1,4,13
"2072",256.6926,1,11,2,873.9,1,0,1,13
"2073",259.7746,1,11,2,465.7,1,1,2,13
"2074",263.3398,1,11,3,596.2,1,1,3,13
"2075",266.9549,1,12,2,520.1,1,0,1,13
"2076",270.4868,1,12,2,571.7,1,0,2,13
"2077",272.7192,1,12,3,1097.2,1,0,3,13
"2078",276.0678,1,12,1,586.4,1,1,4,13
"2079",279.8828,1,12,1,655.9,1,1,5,13
"2080",283.7312,1,11,2,856.4,1,0,1,13
"2081",287.2964,1,11,3,709.3,1,1,2,13
"2082",290.8449,1,11,2,574.2,1,1,3,13
"2083",294.5767,1,11,1,501.9,1,1,4,13
"2084",298.3917,1,11,1,441.6,1,1,5,13
"2085",301.5237,1,11,3,549.9,1,1,6,13
"2086",303.6895,1,11,3,374.9,1,1,7,13
"2087",306.9548,1,12,3,808.5,1,1,1,13
"2088",310.6699,1,12,3,616.9,1,1,2,13
"2089",314.2517,1,12,1,668.1,1,1,3,13
"2090",317.4337,1,12,2,629.7,1,1,4,13
"2091",320.1159,1,12,3,738.2,1,0,5,13
"2092",323.1147,1,12,1,618.7,1,1,6,13
"2093",325.8802,1,12,1,563.8,1,1,7,13
"2094",328.0293,1,12,3,672.4,1,1,8,13
"2095",330.8114,1,11,1,721.4,1,1,1,13
"2096",334.1434,1,11,3,481.4,1,1,2,13
"2097",336.0925,1,11,2,395.9,1,1,3,13
"2098",338.5582,1,11,3,428.4,1,1,4,13
"2099",340.9239,1,11,3,277.8,1,1,5,13
"2100",344.3557,1,11,1,487.2,1,1,6,13
"2101",347.0713,1,12,1,705.8,1,1,1,13
"2102",349.2037,1,12,1,616.6,1,1,2,13
"2103",352.2191,1,12,3,1261.7,1,0,3,13
"2104",354.5681,1,12,1,514.8,1,1,4,13
"2105",357.9834,1,12,1,511,1,1,5,13
"2106",361.6152,1,11,1,464.7,1,1,1,13
"2107",364.5806,1,11,3,652.5,1,1,2,13
"2108",367.5793,1,11,3,450.3,1,1,3,13
"2109",369.7784,1,11,3,418.1,1,1,4,13
"2110",373.3769,1,12,3,557.8,1,1,1,13
"2111",375.5426,1,12,1,659.2,1,1,2,13
"2112",378.2748,1,12,3,777.9,1,1,3,13
"2113",381.9899,1,11,3,644.8,1,1,1,13
"2114",384.0891,1,11,3,889.7,1,0,2,13
"2115",387.6875,1,11,3,396.6,1,1,3,13
"2116",391.1528,1,11,2,534.9,1,1,4,13
"2117",393.1519,1,12,3,536,1,1,1,13
"2118",396.134,1,12,3,722.3,1,1,2,13
"2119",398.3164,1,12,3,561.3,1,0,3,13
"2120",401.0319,1,11,2,480.9,1,1,1,13
"2121",403.2144,1,11,1,473.7,1,1,2,13
"2122",405.6467,1,11,2,410.3,1,1,3,13
"2123",407.8624,1,11,2,378,1,1,4,13
"2124",411.0611,1,11,1,419.2,1,1,5,13
"2125",413.4934,1,11,1,348.5,1,1,6,13
"2126",417.2751,1,12,2,559.5,1,0,1,13
"2127",420.807,1,12,3,972.5,1,0,2,13
"2128",424.572,1,12,1,574.3,1,1,3,13
"2129",427.3376,1,12,3,1001.7,1,0,4,13
"2130",429.37,1,12,1,631.8,1,1,5,13
"2131",432.652,1,12,1,516.1,1,1,6,13
"2132",435.0343,1,12,2,721,1,1,7,13
"2133",437.7165,1,11,3,547.6,1,1,1,13
"2134",440.9485,1,11,3,416.3,1,1,2,13
"2135",442.9477,1,11,3,399.3,1,1,3,13
"2136",445.0634,1,11,2,567,1,1,4,13
"2137",447.0959,1,11,3,385.3,1,1,5,13
"2138",450.2279,1,11,2,464.2,1,1,6,13
"2139",452.527,1,11,3,317,1,1,7,13
"2140",455.7589,1,11,3,459.7,1,1,8,13
"2141",457.8914,1,12,1,528,1,1,1,13
"2142",460.9568,1,12,2,447.4,1,1,2,13
"2143",463.4391,1,12,2,919.4,1,0,3,13
"2144",466.0879,1,12,2,502.8,1,1,4,13
"2145",469.7197,1,12,3,739.8,1,0,5,13
"2146",16.6846,1,11,2,1075.4,1,0,1,14
"2147",19.2213,1,11,1,754.7,1,1,2,14
"2148",21.2938,1,11,2,610.2,1,1,3,14
"2149",24.2948,1,11,2,537.2,1,1,4,14
"2150",26.5663,1,11,3,697.7,1,1,5,14
"2151",28.8709,1,11,3,561.2,1,1,6,14
"2152",31.3413,1,12,2,1290.8,1,0,1,14
"2153",33.7288,1,12,1,999.3,1,0,2,14
"2154",35.8842,1,12,2,1083.9,1,0,3,14
"2155",38.2552,1,11,2,784.9,1,1,1,14
"2156",40.5432,1,11,1,832.8,1,1,2,14
"2157",42.9639,1,11,3,748.2,1,1,3,14
"2158",45.1027,1,11,2,593.4,1,1,4,14
"2159",48.7006,1,11,1,635.5,1,1,5,14
"2160",52.4974,1,11,2,542.7,1,1,6,14
"2161",55.5481,1,11,1,596,1,1,7,14
"2162",58.7646,1,11,1,715.5,1,1,8,14
"2163",62.3957,1,12,2,1428.4,1,0,1,14
"2164",65.1811,1,12,1,947.1,1,0,2,14
"2165",68.7624,1,12,3,1213.7,1,0,3,14
"2166",71.4815,1,12,1,1046.6,1,0,4,14
"2167",75.2451,1,12,1,843,1,1,5,14
"2168",77.1352,1,12,1,1313,1,0,6,14
"2169",80.7497,1,12,1,530.5,1,1,7,14
"2170",84.016,1,11,1,560.2,1,1,1,14
"2171",86.2542,1,11,2,874,1,0,2,14
"2172",89.2718,1,11,2,576.4,1,1,3,14
"2173",91.3609,1,11,2,479.3,1,1,4,14
"2174",93.4334,1,11,3,742.8,1,1,5,14
"2175",96.2188,1,12,1,1149.4,1,0,1,14
"2176",98.9877,1,12,1,1124.5,1,0,2,14
"2177",101.1928,1,12,3,1287.4,1,0,3,14
"2178",104.857,1,12,1,1415.2,1,0,4,14
"2179",107.2611,1,11,2,819.1,1,1,1,14
"2180",109.4496,1,11,1,1382.6,1,0,2,14
"2181",113.1801,1,11,3,1244.1,1,0,3,14
"2182",115.6671,1,12,3,1069.2,1,0,1,14
"2183",118.0712,1,12,1,1289,1,0,2,14
"2184",120.9727,1,12,1,739.5,1,1,3,14
"2185",124.5872,1,12,2,965,1,0,4,14
"2186",127.5716,1,12,1,924.6,1,0,5,14
"2187",129.8928,1,11,1,723.5,1,1,1,14
"2188",132.3632,1,11,2,813.1,1,1,2,14
"2189",135.1652,1,11,2,739.1,1,1,3,14
"2190",137.304,1,11,3,1104.3,1,0,4,14
"2191",139.8905,1,11,2,765.8,1,1,5,14
"2192",143.6542,1,11,2,626.1,1,1,6,14
"2193",146.1246,1,12,2,1035.7,1,0,1,14
"2194",149.3908,1,12,1,1337.5,1,0,2,14
"2195",151.6623,1,12,1,874,1,0,3,14
"2196",154.0996,1,12,2,812.7,1,1,4,14
"2197",157.2498,1,11,2,990.5,1,0,1,14
"2198",160.9637,1,11,2,508.6,1,1,2,14
"2199",164.0476,1,11,3,872.7,1,0,3,14
"2200",167.2641,1,11,2,672.2,1,1,4,14
"2201",170.1987,1,11,3,793.6,1,1,5,14
"2202",172.951,1,11,3,617.3,1,1,6,14
"2203",174.8909,1,11,2,1181.4,1,0,7,14
"2204",176.9302,1,11,3,862.1,1,0,8,14
"2205",179.9146,1,12,2,1477.8,1,0,1,14
"2206",181.871,1,12,3,1761.4,1,0,2,14
"2207",184.1756,1,12,1,1224.8,1,0,3,14
"2208",186.4637,1,12,1,1336.7,1,0,4,14
"2209",189.2491,1,12,1,735.3,1,1,5,14
"2210",191.3548,1,12,2,797.6,1,1,6,14
"2211",193.7921,1,12,3,1024.3,1,0,7,14
"2212",197.6054,1,11,3,1363,1,0,1,14
"2213",200.4572,1,11,3,1047.2,1,0,2,14
"2214",203.309,1,11,1,963.4,1,0,3,14
"2215",205.2986,1,11,2,949.8,1,0,4,14
"2216",209.0788,1,12,1,801.6,1,1,1,14
"2217",211.3005,1,12,2,1220,1,0,2,14
"2218",214.7989,1,12,1,905.5,1,0,3,14
"2219",217.402,1,12,1,854.4,1,0,4,14
"2220",220.8837,1,12,2,1028.8,1,0,5,14
"2221",223.5531,1,12,3,1695.4,1,0,6,14
"2222",227.3168,1,12,2,1155.7,1,0,7,14
"2223",229.4888,1,11,3,1255.7,1,0,1,14
"2224",231.7436,1,11,2,944.9,1,0,2,14
"2225",234.7446,1,11,3,943.9,1,0,3,14
"2226",238.1933,1,11,3,775.2,1,1,4,14
"2227",240.2658,1,11,-99,-99,1,0,5,14
"2228",242.189,1,11,1,51.5,1,0,6,14
"2229",244.6926,1,12,1,1283.9,1,0,1,14
"2230",248.5557,1,12,3,972.8,1,0,2,14
"2231",251.1422,1,12,1,1018.3,1,0,3,14
"2232",254.1101,1,12,1,1306.4,1,0,4,14
"2233",257.4592,1,12,2,1541.3,1,0,5,14
"2234",261.2892,1,12,1,791.3,1,1,6,14
"2235",264.6052,1,12,3,899.3,1,0,7,14
"2236",268.2859,1,12,2,914.6,1,0,8,14
"2237",271.2206,1,11,3,1372,1,0,1,14
"2238",273.9729,1,11,2,1211.6,1,0,2,14
"2239",276.3106,1,11,2,665.9,1,1,3,14
"2240",279.3614,1,11,3,1199.2,1,0,4,14
"2241",281.5168,1,11,2,851.7,1,0,5,14
"2242",285.3467,1,12,3,1229.9,1,0,1,14
"2243",288.8451,1,12,2,1347.5,1,0,2,14
"2244",291.8627,1,12,1,1273.9,1,0,3,14
"2245",293.9683,1,11,1,1096.3,1,0,1,14
"2246",297.1517,1,11,3,872.9,1,0,2,14
"2247",299.6553,1,11,2,641.3,1,1,3,14
"2248",302.2583,1,11,2,622.3,1,1,4,14
"2249",305.5246,1,11,1,796,1,1,5,14
"2250",308.7079,1,11,1,700.7,1,1,6,14
"2251",312.5048,1,11,1,719.8,1,1,7,14
"2252",316.2353,1,11,1,685.3,1,1,8,14
"2253",319.9989,1,12,3,889.8,1,0,1,14
"2254",323.232,1,12,2,1192.7,1,0,2,14
"2255",327.0786,1,12,3,874.1,1,0,3,14
"2256",329.6153,1,12,2,1641.4,1,0,4,14
"2257",332.3013,1,12,3,859.4,1,0,5,14
"2258",335.5012,1,11,1,1419.5,1,0,1,14
"2259",338.9996,1,11,2,841,1,1,2,14
"2260",341.7519,1,11,1,1064.8,1,0,3,14
"2261",344.7528,1,12,3,1423.9,1,0,1,14
"2262",346.9082,1,12,1,1148.5,1,0,2,14
"2263",349.8595,1,12,1,973.2,1,0,3,14
"2264",353.0428,1,12,2,781.9,1,1,4,14
"2265",355.5298,1,12,3,1270.9,1,0,5,14
"2266",358.4313,1,12,3,1065.4,1,0,6,14
"2267",360.8354,1,12,3,605.3,1,1,7,14
"2268",364.3338,1,11,3,762.9,1,1,1,14
"2269",366.9534,1,11,2,679.3,1,1,2,14
"2270",369.1088,1,11,1,2364,1,0,3,14
"2271",372.7896,1,11,1,579.2,1,1,4,14
"2272",376.5533,1,12,2,1863.4,1,0,1,14
"2273",378.5429,1,12,3,1289.9,1,0,2,14
"2274",381.7594,1,12,2,961.4,1,0,3,14
"2275",384.2132,1,12,3,899.6,1,0,4,14
"2276",387.2805,1,12,2,816.3,1,1,5,14
"2277",390.6131,1,12,3,931.7,1,0,6,14
"2278",393.9457,1,11,3,879.1,1,0,1,14
"2279",396.5653,1,11,1,931.5,1,0,2,14
"2280",399.2678,1,11,2,1229,1,0,3,14
"2281",402.932,1,11,3,700.8,1,1,4,14
"2282",405.4356,1,12,2,1333.2,1,0,1,14
"2283",407.5413,1,12,3,1523.5,1,0,2,14
"2284",410.4925,1,12,1,884.3,1,0,3,14
"2285",413.0292,1,12,2,1203.6,1,0,4,14
"2286",416.2457,1,12,3,1443.2,1,0,5,14
"2287",419.2799,1,11,3,1633,1,0,1,14
"2288",423.0104,1,11,1,1270.5,1,0,2,14
"2289",425.315,1,11,2,989.8,1,0,3,14
"2290",428.2165,1,12,1,1032.4,1,0,1,14
"2291",431.6651,1,12,2,871.8,1,0,2,14
"2292",435.2298,1,12,3,1171.1,1,0,3,14
"2293",438.0484,1,12,1,912.5,1,0,4,14
"2294",441.2981,1,12,2,1158.8,1,0,5,14
"2295",443.553,1,12,1,1111.9,1,0,6,14
"2296",447.3664,1,12,1,1018.5,1,0,7,14
"2297",450.6161,1,12,3,1024.8,1,0,8,14
"2298",454.0979,1,11,3,751,1,1,1,14
"2299",457.1983,1,11,1,1018.6,1,0,2,14
"2300",460.1164,1,11,3,756.5,1,1,3,14
"2301",463.449,1,11,1,775.9,1,1,4,14
"2302",465.9028,1,11,3,666.1,1,1,5,14
"2303",469.5173,1,11,2,739.7,1,1,6,14
"2304",472.2198,1,12,3,1397.2,1,0,1,14
"2305",475.37,1,12,1,1335,1,0,2,14
"2306",477.4756,1,12,1,797.3,1,1,3,14
"2307",480.9906,1,12,3,1338.4,1,0,4,14
"2308",484.29,1,12,1,1111,1,0,5,14
"2309",487.7552,1,12,3,1045.8,1,0,6,14
"2310",490.5075,1,12,1,877.5,1,0,7,14
"2311",15.9882,1,11,-99,-99,1,0,1,15
"2312",19.3373,1,11,2,407.3,1,1,2,15
"2313",21.8741,1,11,3,334.5,1,1,3,15
"2314",24.6761,1,11,3,372.5,1,1,4,15
"2315",27.2791,1,11,3,417.5,1,1,5,15
"2316",30.164,1,11,3,372.6,1,1,6,15
"2317",33.8945,1,11,3,394.1,1,1,7,15
"2318",36.7131,1,12,1,487.5,1,0,1,15
"2319",39.1835,1,12,2,449.1,1,0,2,15
"2320",41.9026,1,12,1,618,1,0,3,15
"2321",44.9368,1,12,2,607.8,1,0,4,15
"2322",47.6227,1,12,1,433.9,1,0,5,15
"2323",51.4361,1,12,3,436.5,1,0,6,15
"2324",54.636,1,12,2,564.5,1,0,7,15
"2325",58.3831,1,12,1,433.4,1,0,8,15
"2326",61.384,1,11,2,536.5,1,1,1,15
"2327",64.4845,1,11,3,236,1,0,2,15
"2328",67.9994,1,11,2,353.2,1,0,3,15
"2329",71.6138,1,11,3,466.7,1,1,4,15
"2330",74.0345,1,11,3,366,1,1,5,15
"2331",76.3225,1,12,1,462,1,0,1,15
"2332",78.8593,1,12,2,373.2,1,0,2,15
"2333",81.8105,1,12,3,350,1,0,3,15
"2334",84.5462,1,12,1,670.3,1,0,4,15
"2335",87.2321,1,11,2,352.4,1,1,1,15
"2336",90.6144,1,11,1,466.1,1,1,2,15
"2337",94.3781,1,11,2,406.3,1,1,3,15
"2338",96.8816,1,11,2,406.8,1,1,4,15
"2339",99.0702,1,11,1,386.2,1,1,5,15
"2340",101.1592,1,11,1,441.2,1,1,6,15
"2341",103.9778,1,12,1,606.6,1,0,1,15
"2342",106.2327,1,12,2,679.7,1,0,2,15
"2343",109.3829,1,12,1,361.5,1,0,3,15
"2344",111.5383,1,11,1,358.1,1,1,1,15
"2345",115.0532,1,11,2,387.2,1,1,2,15
"2346",117.0262,1,11,3,598.2,1,1,3,15
"2347",119.4469,1,11,1,401.4,1,1,4,15
"2348",122.2489,1,11,3,391.5,1,1,5,15
"2349",124.8354,1,11,2,397,1,1,6,15
"2350",128.5659,1,11,3,418.4,1,1,7,15
"2351",131.4508,1,11,3,365.6,1,1,8,15
"2352",133.4072,1,12,2,577.2,1,0,1,15
"2353",136.9387,1,12,3,485.7,1,0,2,15
"2354",140.5034,1,12,2,424.9,1,1,3,15
"2355",143.7862,1,12,3,430.1,1,1,4,15
"2356",147.583,1,12,1,473.3,1,0,5,15
"2357",151.3632,1,11,1,405.1,1,1,1,15
"2358",153.7507,1,11,1,425.6,1,1,2,15
"2359",157.0501,1,11,2,374.2,1,1,3,15
"2360",159.0397,1,11,3,352.6,1,1,4,15
"2361",161.2117,1,11,1,380.6,1,1,5,15
"2362",164.9422,1,11,1,442.1,1,1,6,15
"2363",167.8437,1,11,2,396.6,1,1,7,15
"2364",170.2643,1,12,3,576,1,0,1,15
"2365",173.5969,1,12,1,419.3,1,0,2,15
"2366",176.316,1,12,2,476.3,1,0,3,15
"2367",178.2393,1,12,1,569,1,0,4,15
"2368",181.7874,1,11,2,420.8,1,1,1,15
"2369",184.7552,1,11,3,397.1,1,1,2,15
"2370",186.8111,1,11,2,365.2,1,1,3,15
"2371",189.5468,1,12,2,493.5,1,0,1,15
"2372",192.6472,1,12,1,601,1,0,2,15
"2373",194.9021,1,12,1,418.1,1,0,3,15
"2374",198.6326,1,12,3,559.6,1,1,4,15
"2375",202.1807,1,12,1,571.5,1,0,5,15
"2376",204.22,1,12,1,556.2,1,0,6,15
"2377",206.906,1,11,1,358.2,1,1,1,15
"2378",210.5204,1,11,1,527.8,1,0,2,15
"2379",213.339,1,11,1,421.1,1,1,3,15
"2380",216.1576,1,12,3,586.6,1,0,1,15
"2381",219.3077,1,12,2,388.5,1,0,2,15
"2382",222.7232,1,12,2,469,1,0,3,15
"2383",225.575,1,12,1,553.1,1,1,4,15
"2384",227.6474,1,11,2,360.8,1,1,1,15
"2385",230.8639,1,11,1,400,1,1,2,15
"2386",233.5996,1,11,2,272.5,1,0,3,15
"2387",237.3633,1,11,1,420.8,1,1,4,15
"2388",239.585,1,11,2,447.1,1,1,5,15
"2389",242.0554,1,11,1,344.7,1,1,6,15
"2390",244.0616,1,11,2,474.5,1,1,7,15
"2391",246.9796,1,12,3,564.5,1,1,1,15
"2392",249.6324,1,12,2,471.7,1,0,2,15
"2393",252.3681,1,12,3,552,1,0,3,15
"2394",254.7556,1,12,1,460.5,1,0,4,15
"2395",257.0768,1,12,1,499.3,1,0,5,15
"2396",260.2104,1,11,3,461.7,1,1,1,15
"2397",263.2943,1,11,1,345.8,1,1,2,15
"2398",267.1574,1,11,1,314.7,1,1,3,15
"2399",270.9708,1,11,2,461.2,1,1,4,15
"2400",274.3862,1,11,2,445.8,1,1,5,15
"2401",278.0338,1,11,3,366.2,1,1,6,15
"2402",281.7477,1,12,1,468.3,1,0,1,15
"2403",285.0803,1,12,2,423.7,1,1,2,15
"2404",288.2636,1,12,2,384.4,1,0,3,15
