 rt 	  est 	  resp 	  laten 	  good 	  acu 	  seq 	  subID 	  subN 
 475.4	 11	 1	 223552.6	 1	 1	 5	 RJNV_07091989	 42
 506.6	 11	 1	 227233.4	 1	 1	 6	 RJNV_07091989	 42
 634.4	 12	 1	 229985.6	 1	 1	 1	 RJNV_07091989	 42
 608.6	 12	 1	 233467.4	 1	 1	 2	 RJNV_07091989	 42
 890.5	 12	 3	 236385.5	 1	 1	 3	 RJNV_07091989	 42
 810.3	 12	 1	 238905.7	 1	 1	 4	 RJNV_07091989	 42
 726.9	 11	 1	 241061.1	 1	 1	 1	 RJNV_07091989	 42
 491.4	 11	 3	 244592.6	 1	 1	 2	 RJNV_07091989	 42
 496.1	 11	 3	 247659.9	 1	 1	 3	 RJNV_07091989	 42
 409.3	 11	 3	 250826.6	 1	 1	 4	 RJNV_07091989	 42
 514.9	 11	 2	 254441.1	 1	 1	 5	 RJNV_07091989	 42
 531.6	 11	 3	 257624.4	 1	 1	 6	 RJNV_07091989	 42
 503.7	 11	 2	 260476.2	 1	 1	 7	 RJNV_07091989	 42
 438.1	 11	 1	 263725.8	 1	 1	 8	 RJNV_07091989	 42
 685.1	 12	 3	 266726.8	 1	 1	 1	 RJNV_07091989	 42
 709	 12	 1	 269247	 1	 1	 2	 RJNV_07091989	 42
 601.4	 12	 3	 271866.6	 1	 1	 3	 RJNV_07091989	 42
 542.2	 11	 2	 275613.7	 1	 1	 1	 RJNV_07091989	 42
 1035.7	 11	 2	 277520.3	 1	 1	 2	 RJNV_07091989	 42
 446.7	 11	 2	 281317.2	 1	 1	 3	 RJNV_07091989	 42
 468.5	 11	 2	 284583.4	 1	 1	 4	 RJNV_07091989	 42
 453.1	 11	 2	 287766.8	 1	 1	 5	 RJNV_07091989	 42
 849.3	 12	 2	 289706.6	 1	 1	 1	 RJNV_07091989	 42
 606.5	 12	 1	 292989.4	 1	 1	 2	 RJNV_07091989	 42
 702.8	 12	 1	 295725.1	 1	 1	 3	 RJNV_07091989	 42
 673.5	 12	 3	 298162.4	 1	 1	 4	 RJNV_07091989	 42
 491.7	 12	 3	 300616.2	 1	 1	 5	 RJNV_07091989	 42
 744.5	 12	 1	 302539.5	 1	 1	 6	 RJNV_07091989	 42
 729	 12	 3	 305955	 1	 1	 7	 RJNV_07091989	 42
 462.9	 11	 2	 308757	 1	 1	 1	 RJNV_07091989	 42
 465.2	 11	 1	 312122.7	 1	 1	 2	 RJNV_07091989	 42
 453.1	 11	 1	 314526.8	 1	 1	 3	 RJNV_07091989	 42
 474.1	 11	 1	 317129.8	 1	 1	 4	 RJNV_07091989	 42
 385.9	 11	 1	 320794	 1	 1	 5	 RJNV_07091989	 42
 452.9	 11	 2	 323911	 1	 1	 6	 RJNV_07091989	 42
 710.3	 12	 3	 326613.6	 1	 1	 1	 RJNV_07091989	 42
 603.4	 12	 3	 330128.5	 1	 1	 2	 RJNV_07091989	 42
 750.7	 12	 1	 333693.2	 1	 0	 3	 RJNV_07091989	 42
 668.5	 12	 1	 335815.4	 1	 1	 4	 RJNV_07091989	 42
 550.9	 11	 2	 337805	 1	 1	 1	 RJNV_07091989	 42
 737	 11	 3	 340258.9	 1	 1	 2	 RJNV_07091989	 42
 538.6	 11	 1	 343873.3	 1	 1	 3	 RJNV_07091989	 42
 800.1	 12	 1	 346459.8	 1	 1	 1	 RJNV_07091989	 42
 568.1	 12	 3	 348747.8	 1	 0	 2	 RJNV_07091989	 42
 622	 12	 3	 350637.9	 1	 1	 3	 RJNV_07091989	 42
 754.3	 12	 2	 354401.6	 1	 1	 4	 RJNV_07091989	 42
 867	 12	 3	 356440.9	 1	 1	 5	 RJNV_07091989	 42
 617.4	 12	 3	 358546.5	 1	 1	 6	 RJNV_07091989	 42
 563.6	 12	 3	 361912.3	 1	 1	 7	 RJNV_07091989	 42
 610.4	 12	 3	 365377.5	 1	 1	 8	 RJNV_07091989	 42
 613	 11	 1	 369190.9	 1	 1	 1	 RJNV_07091989	 42
 508.4	 11	 1	 371495.5	 1	 1	 2	 RJNV_07091989	 42
 435	 11	 1	 374280.9	 1	 1	 3	 RJNV_07091989	 42
 610.2	 11	 2	 377961.7	 1	 1	 4	 RJNV_07091989	 42
 609.5	 11	 3	 381642.4	 1	 1	 5	 RJNV_07091989	 42
 983.4	 12	 1	 383532.5	 1	 1	 1	 RJNV_07091989	 42
 1037	 12	 1	 387030.9	 1	 1	 2	 RJNV_07091989	 42
 710.2	 12	 3	 389053.7	 1	 1	 3	 RJNV_07091989	 42
 853.5	 12	 1	 392734.4	 1	 0	 4	 RJNV_07091989	 42
 951.3	 12	 1	 395884.6	 1	 1	 5	 RJNV_07091989	 42
 870.5	 12	 2	 398653.4	 1	 1	 6	 RJNV_07091989	 42
 628.6	 12	 1	 401223.3	 1	 1	 7	 RJNV_07091989	 42
 510.7	 11	 2	 404821.2	 1	 1	 1	 RJNV_07091989	 42
 488.6	 11	 1	 407739.3	 1	 1	 2	 RJNV_07091989	 42
 565.1	 11	 3	 410126.8	 1	 1	 3	 RJNV_07091989	 42
 479.6	 11	 1	 413028.3	 1	 1	 4	 RJNV_07091989	 42
 611.5	 12	 2	 416576.4	 1	 0	 1	 RJNV_07091989	 42
 783.1	 12	 2	 419676.8	 1	 1	 2	 RJNV_07091989	 42
 719.6	 12	 2	 421948.3	 1	 1	 3	 RJNV_07091989	 42
 756.6	 12	 3	 425695.3	 1	 1	 4	 RJNV_07091989	 42
 705	 12	 1	 428082.9	 1	 1	 5	 RJNV_07091989	 42
 668	 12	 1	 431199.9	 1	 1	 6	 RJNV_07091989	 42
 559.8	 11	 3	 433836.1	 1	 1	 1	 RJNV_07091989	 42
 449.3	 11	 1	 437682.6	 1	 1	 2	 RJNV_07091989	 42
 445.5	 11	 2	 440534.4	 1	 1	 3	 RJNV_07091989	 42
 666.3	 12	 3	 443369.6	 1	 1	 1	 RJNV_07091989	 42
 898.4	 12	 2	 445425.5	 1	 1	 2	 RJNV_07091989	 42
 653.7	 12	 3	 447846.2	 1	 1	 3	 RJNV_07091989	 42
 588.1	 12	 3	 451095.8	 1	 1	 4	 RJNV_07091989	 42
 577.9	 12	 2	 454130	 1	 1	 5	 RJNV_07091989	 42
 585.2	 11	 2	 456666.7	 1	 1	 1	 RJNV_07091989	 42
 412.2	 11	 2	 459551.6	 1	 1	 2	 RJNV_07091989	 42
 607.6	 11	 3	 461740.2	 1	 1	 3	 RJNV_07091989	 42
 541.4	 11	 2	 465238.5	 1	 1	 4	 RJNV_07091989	 42
 521.3	 11	 1	 468786.6	 1	 1	 5	 RJNV_07091989	 42
 670.2	 11	 2	 472533.7	 1	 1	 6	 RJNV_07091989	 42
 577.5	 11	 3	 476098.4	 1	 1	 7	 RJNV_07091989	 42
 439.6	 11	 3	 478668.3	 1	 1	 8	 RJNV_07091989	 42
 743.1	 12	 1	 481652.7	 1	 1	 1	 RJNV_07091989	 42
 841.4	 12	 3	 483874.4	 1	 1	 2	 RJNV_07091989	 42
 515.7	 12	 3	 487240.1	 1	 1	 3	 RJNV_07091989	 42
 840.5	 12	 1	 490075.3	 1	 0	 4	 RJNV_07091989	 42
 690.6	 12	 3	 493905.2	 1	 1	 5	 RJNV_07091989	 42
 683.2	 12	 1	 497320.7	 1	 1	 6	 RJNV_07091989	 42
 665.3	 12	 3	 500802.5	 1	 1	 7	 RJNV_07091989	 42
 1016	 11	 2	 13368.6	 1	 1	 1	 SACC_19121997	 43
 558.5	 11	 3	 16386.2	 1	 1	 2	 SACC_19121997	 43
 389.2	 11	 1	 20083.5	 1	 1	 3	 SACC_19121997	 43
 390.6	 11	 1	 22786.1	 1	 1	 4	 SACC_19121997	 43
 351.3	 11	 1	 25969.4	 1	 1	 5	 SACC_19121997	 43
 372.1	 11	 3	 28804.6	 1	 1	 6	 SACC_19121997	 43
 511.7	 11	 3	 30761	 1	 1	 7	 SACC_19121997	 43
 647.6	 12	 2	 33049.1	 1	 0	 1	 SACC_19121997	 43
 948.3	 12	 2	 35204.4	 1	 1	 2	 SACC_19121997	 43
 720	 12	 1	 38984.7	 1	 1	 3	 SACC_19121997	 43
 720.9	 12	 2	 41703.8	 1	 1	 4	 SACC_19121997	 43
 640.7	 12	 1	 45368	 1	 1	 5	 SACC_19121997	 43
 985.9	 12	 3	 47622.8	 1	 1	 6	 SACC_19121997	 43
 725.9	 12	 3	 49794.8	 1	 1	 7	 SACC_19121997	 43
 503	 12	 1	 52049.7	 1	 1	 8	 SACC_19121997	 43
 651.5	 11	 3	 55581.2	 1	 1	 1	 SACC_19121997	 43
 549.1	 11	 1	 58051.6	 1	 1	 2	 SACC_19121997	 43
 578.3	 11	 3	 61102.4	 1	 1	 3	 SACC_19121997	 43
 596.8	 11	 3	 63091.9	 1	 1	 4	 SACC_19121997	 43
 573.1	 11	 3	 65827.6	 1	 1	 5	 SACC_19121997	 43
 495.1	 11	 3	 68513.6	 1	 1	 6	 SACC_19121997	 43
 642.3	 12	 3	 71166.4	 1	 1	 1	 SACC_19121997	 43
 579	 12	 1	 73205.7	 1	 1	 2	 SACC_19121997	 43
 714.8	 12	 3	 76869.9	 1	 1	 3	 SACC_19121997	 43
 706.9	 12	 3	 78925.8	 1	 1	 4	 SACC_19121997	 43
 446.8	 11	 1	 82473.9	 1	 1	 1	 SACC_19121997	 43
 553.7	 11	 1	 84447	 1	 1	 2	 SACC_19121997	 43
 548.6	 11	 2	 87796.1	 1	 1	 3	 SACC_19121997	 43
 493.6	 11	 3	 90283.1	 1	 1	 4	 SACC_19121997	 43
 447.1	 11	 1	 94129.6	 1	 1	 5	 SACC_19121997	 43
 576.5	 12	 1	 96832.2	 1	 1	 1	 SACC_19121997	 43
 584	 12	 3	 100048.7	 1	 1	 2	 SACC_19121997	 43
 566.4	 12	 3	 103066.3	 1	 1	 3	 SACC_19121997	 43
 519.6	 11	 3	 106465.1	 1	 1	 1	 SACC_19121997	 43
 520.5	 11	 3	 110096.2	 1	 1	 2	 SACC_19121997	 43
 665.2	 11	 2	 112367.6	 1	 1	 3	 SACC_19121997	 43
 483.7	 11	 2	 115037	 1	 1	 4	 SACC_19121997	 43
 559.5	 12	 3	 117673.2	 1	 1	 1	 SACC_19121997	 43
 511.6	 12	 3	 119729.1	 1	 1	 2	 SACC_19121997	 43
 908	 12	 1	 123260.7	 1	 1	 3	 SACC_19121997	 43
 640.5	 12	 3	 127024.3	 1	 1	 4	 SACC_19121997	 43
 546.7	 12	 1	 129478.1	 1	 1	 5	 SACC_19121997	 43
 798.4	 12	 3	 133258.4	 1	 1	 6	 SACC_19121997	 43
 502.2	 11	 2	 136010.6	 1	 1	 1	 SACC_19121997	 43
 439.6	 11	 1	 139857.2	 1	 1	 2	 SACC_19121997	 43
 497.4	 11	 3	 143007.4	 1	 1	 3	 SACC_19121997	 43
 577.7	 11	 1	 146887.1	 1	 1	 4	 SACC_19121997	 43
 487.5	 11	 1	 149921.3	 1	 1	 5	 SACC_19121997	 43
 494.4	 11	 2	 152242.4	 1	 1	 6	 SACC_19121997	 43
 443.9	 11	 2	 155972.9	 1	 1	 7	 SACC_19121997	 43
 510.5	 12	 3	 158642.3	 1	 1	 1	 SACC_19121997	 43
 706.7	 12	 2	 161494.1	 1	 1	 2	 SACC_19121997	 43
 709.3	 12	 1	 165307.5	 1	 1	 3	 SACC_19121997	 43
 533.3	 11	 3	 168739.5	 1	 1	 1	 SACC_19121997	 43
 597.9	 11	 3	 171922.9	 1	 1	 2	 SACC_19121997	 43
 493.4	 11	 1	 173995.4	 1	 1	 3	 SACC_19121997	 43
 437.5	 11	 2	 176051.3	 1	 1	 4	 SACC_19121997	 43
 446.5	 11	 3	 179682.3	 1	 1	 5	 SACC_19121997	 43
 652.5	 12	 3	 182484.3	 1	 1	 1	 SACC_19121997	 43
 617.9	 12	 1	 185302.9	 1	 1	 2	 SACC_19121997	 43
 531.7	 12	 1	 188453.1	 1	 1	 3	 SACC_19121997	 43
 836.7	 12	 2	 190940.1	 1	 1	 4	 SACC_19121997	 43
 618.5	 12	 2	 194206.3	 1	 1	 5	 SACC_19121997	 43
 560.7	 12	 1	 196544.1	 1	 1	 6	 SACC_19121997	 43
 712.1	 12	 3	 199992.7	 1	 1	 7	 SACC_19121997	 43
 856	 12	 2	 203424.8	 1	 1	 8	 SACC_19121997	 43
 553.4	 11	 2	 207271.4	 1	 1	 1	 SACC_19121997	 43
 518	 11	 2	 210570.8	 1	 1	 2	 SACC_19121997	 43
 503.5	 11	 3	 214417.3	 1	 1	 3	 SACC_19121997	 43
 472	 11	 3	 216688.8	 1	 1	 4	 SACC_19121997	 43
 1014.6	 12	 2	 219474.2	 1	 1	 1	 SACC_19121997	 43
 1091	 12	 3	 222093.8	 1	 1	 2	 SACC_19121997	 43
 643.5	 12	 3	 225509.3	 1	 1	 3	 SACC_19121997	 43
 556.6	 11	 3	 227764.2	 1	 1	 1	 SACC_19121997	 43
 477.6	 11	 3	 231395.2	 1	 1	 2	 SACC_19121997	 43
 537.5	 11	 2	 233799.3	 1	 1	 3	 SACC_19121997	 43
 464.9	 11	 3	 236103.9	 1	 1	 4	 SACC_19121997	 43
 385.2	 11	 2	 238839.6	 1	 1	 5	 SACC_19121997	 43
 701.2	 12	 2	 241011.6	 1	 1	 1	 SACC_19121997	 43
 504.5	 12	 1	 243432.3	 1	 1	 2	 SACC_19121997	 43
 622.8	 12	 2	 246914.1	 1	 1	 3	 SACC_19121997	 43
 656.7	 12	 2	 249832.1	 1	 1	 4	 SACC_19121997	 43
 606.8	 12	 3	 252402	 1	 1	 5	 SACC_19121997	 43
 586.3	 12	 3	 254358.5	 1	 1	 6	 SACC_19121997	 43
 656.8	 12	 2	 257608.1	 1	 1	 7	 SACC_19121997	 43
 749.4	 12	 1	 260675.4	 1	 1	 8	 SACC_19121997	 43
 646.5	 11	 3	 263162.4	 1	 1	 1	 SACC_19121997	 43
 423.9	 11	 1	 265632.9	 1	 1	 2	 SACC_19121997	 43
 459.3	 11	 1	 269429.6	 1	 1	 3	 SACC_19121997	 43
 527.3	 11	 1	 271601.6	 1	 1	 4	 SACC_19121997	 43
 386.6	 11	 1	 275166.3	 1	 1	 5	 SACC_19121997	 43
 493.7	 11	 2	 278963.1	 1	 1	 6	 SACC_19121997	 43
 542.9	 12	 3	 282362	 1	 1	 1	 SACC_19121997	 43
 555.8	 12	 3	 284965.1	 1	 1	 2	 SACC_19121997	 43
 591.7	 12	 2	 287369.2	 1	 1	 3	 SACC_19121997	 43
 609.3	 12	 3	 290983.6	 1	 1	 4	 SACC_19121997	 43
 606	 12	 1	 294050.9	 1	 1	 5	 SACC_19121997	 43
 600	 12	 1	 297880.9	 1	 1	 6	 SACC_19121997	 43
 691.5	 12	 3	 300069.4	 1	 1	 7	 SACC_19121997	 43
 471.4	 11	 2	 302473.5	 1	 1	 1	 SACC_19121997	 43
 426.1	 11	 3	 304678.7	 1	 1	 2	 SACC_19121997	 43
 463.4	 11	 2	 307729.4	 1	 1	 3	 SACC_19121997	 43
 539.9	 12	 1	 310349	 1	 1	 1	 SACC_19121997	 43
 548.4	 12	 1	 313764.5	 1	 1	 2	 SACC_19121997	 43
 695.1	 12	 3	 316433.8	 1	 1	 3	 SACC_19121997	 43
 702.4	 12	 3	 319882.5	 1	 1	 4	 SACC_19121997	 43
 1039.9	 12	 2	 322585	 1	 1	 5	 SACC_19121997	 43
 579.2	 12	 3	 325005.7	 1	 1	 6	 SACC_19121997	 43
 594.8	 12	 1	 327990.1	 1	 1	 7	 SACC_19121997	 43
 540.1	 11	 3	 330924.8	 1	 1	 1	 SACC_19121997	 43
 468.8	 11	 2	 334108.1	 1	 1	 2	 SACC_19121997	 43
 462.5	 11	 3	 336346.4	 1	 1	 3	 SACC_19121997	 43
 431.6	 11	 1	 338601.3	 1	 1	 4	 SACC_19121997	 43
 438.3	 11	 3	 342298.6	 1	 1	 5	 SACC_19121997	 43
 425.1	 11	 3	 345647.8	 1	 1	 6	 SACC_19121997	 43
 995.6	 12	 3	 348781.4	 1	 1	 1	 SACC_19121997	 43
 811.2	 12	 2	 351533.7	 1	 1	 2	 SACC_19121997	 43
 697.4	 12	 2	 354103.5	 1	 1	 3	 SACC_19121997	 43
 620.8	 12	 2	 357436.1	 1	 1	 4	 SACC_19121997	 43
 505.7	 11	 3	 361183.2	 1	 1	 1	 SACC_19121997	 43
 428	 11	 2	 363404.9	 1	 1	 2	 SACC_19121997	 43
 554.1	 11	 3	 367118.8	 1	 1	 3	 SACC_19121997	 43
 426	 11	 2	 370550.9	 1	 1	 4	 SACC_19121997	 43
 411.8	 11	 1	 373701.1	 1	 1	 5	 SACC_19121997	 43
 880.2	 12	 1	 377464.7	 1	 1	 1	 SACC_19121997	 43
 664.6	 12	 3	 379968.3	 1	 1	 2	 SACC_19121997	 43
 625.8	 12	 2	 382223.2	 1	 1	 3	 SACC_19121997	 43
 556.2	 12	 1	 385124.7	 1	 1	 4	 SACC_19121997	 43
 526.5	 12	 3	 388490.4	 1	 1	 5	 SACC_19121997	 43
 560.1	 12	 2	 392104.8	 1	 1	 6	 SACC_19121997	 43
 606.9	 12	 1	 394658.1	 1	 0	 7	 SACC_19121997	 43
 540.5	 12	 3	 398156.5	 1	 1	 8	 SACC_19121997	 43
 554.7	 11	 2	 400262.2	 1	 1	 1	 SACC_19121997	 43
 493.1	 11	 1	 403627.9	 1	 1	 2	 SACC_19121997	 43
 429.9	 11	 1	 407491.1	 1	 1	 3	 SACC_19121997	 43
 499.5	 11	 3	 411221.5	 1	 1	 4	 SACC_19121997	 43
 670.7	 12	 1	 413874.3	 1	 1	 1	 SACC_19121997	 43
 761.6	 12	 2	 416991.4	 1	 1	 2	 SACC_19121997	 43
 622.8	 12	 1	 420274.2	 1	 1	 3	 SACC_19121997	 43
 549.6	 12	 1	 422595.4	 1	 1	 4	 SACC_19121997	 43
 509.4	 12	 1	 426259.6	 1	 1	 5	 SACC_19121997	 43
 685.7	 12	 3	 428995.3	 1	 1	 6	 SACC_19121997	 43
 559.9	 12	 1	 432593.1	 1	 1	 7	 SACC_19121997	 43
 505.3	 11	 3	 436439.7	 1	 1	 1	 SACC_19121997	 43
 542.8	 11	 2	 440170.2	 1	 1	 2	 SACC_19121997	 43
 463	 11	 1	 443138	 1	 1	 3	 SACC_19121997	 43
 686.3	 12	 2	 446818.7	 1	 1	 1	 SACC_19121997	 43
 896.4	 12	 2	 450416.6	 1	 1	 2	 SACC_19121997	 43
 702.4	 12	 3	 453218.6	 1	 1	 3	 SACC_19121997	 43
 457.7	 12	 3	 456783.3	 1	 0	 4	 SACC_19121997	 43
 789.5	 12	 2	 459419.5	 1	 1	 5	 SACC_19121997	 43
 655.8	 12	 1	 462785.2	 1	 1	 6	 SACC_19121997	 43
 574.9	 11	 2	 465554.1	 1	 1	 1	 SACC_19121997	 43
 425.4	 11	 1	 468455.6	 1	 1	 2	 SACC_19121997	 43
 623.3	 11	 3	 470345.7	 1	 1	 3	 SACC_19121997	 43
 423.7	 11	 2	 473993.3	 1	 1	 4	 SACC_19121997	 43
 426.6	 11	 2	 477342.4	 1	 1	 5	 SACC_19121997	 43
 510.4	 11	 3	 480890.6	 1	 1	 6	 SACC_19121997	 43
 596.5	 11	 2	 483460.5	 1	 1	 7	 SACC_19121997	 43
 782.6	 11	 2	 486146.4	 1	 1	 8	 SACC_19121997	 43
 614.8	 12	 3	 489114.2	 1	 1	 1	 SACC_19121997	 43
 568.6	 12	 3	 492264.4	 1	 1	 2	 SACC_19121997	 43
 502.4	 12	 3	 495298.6	 1	 1	 3	 SACC_19121997	 43
 522.2	 12	 1	 497934.8	 1	 1	 4	 SACC_19121997	 43
 580.8	 12	 1	 501748.2	 1	 1	 5	 SACC_19121997	 43
 990.5	 11	 2	 15374.8	 1	 1	 1	 SNCS_22121989	 44
 590.7	 11	 2	 18342.6	 1	 1	 2	 SNCS_22121989	 44
 545.8	 11	 3	 21227.5	 1	 1	 3	 SNCS_22121989	 44
 360.2	 11	 1	 24245.1	 1	 1	 4	 SNCS_22121989	 44
 526.4	 11	 2	 26582.9	 1	 1	 5	 SNCS_22121989	 44
 555.3	 11	 2	 28506.1	 1	 1	 6	 SNCS_22121989	 44
 484.7	 11	 1	 32120.6	 1	 1	 7	 SNCS_22121989	 44
 432.3	 11	 1	 35221	 1	 1	 8	 SNCS_22121989	 44
 1014.8	 12	 2	 38006.5	 1	 1	 1	 SNCS_22121989	 44
 1276.7	 12	 3	 39896.6	 1	 1	 2	 SNCS_22121989	 44
 870.5	 12	 2	 43278.9	 1	 1	 3	 SNCS_22121989	 44
 1257.8	 12	 2	 46611.5	 1	 1	 4	 SNCS_22121989	 44
 1118.8	 12	 3	 49446.6	 1	 1	 5	 SNCS_22121989	 44
 967.1	 12	 1	 53094.2	 1	 1	 6	 SNCS_22121989	 44
 545.7	 11	 3	 55995.7	 1	 1	 1	 SNCS_22121989	 44
 530.5	 11	 1	 58714.8	 1	 1	 2	 SNCS_22121989	 44
 516.1	 11	 2	 61417.3	 1	 1	 3	 SNCS_22121989	 44
 805.8	 12	 3	 64567.6	 1	 1	 1	 SNCS_22121989	 44
 927.3	 12	 1	 67270.1	 1	 1	 2	 SNCS_22121989	 44
 1140	 12	 3	 69193.4	 1	 0	 3	 SNCS_22121989	 44
 714.1	 12	 3	 71763.3	 1	 1	 4	 SNCS_22121989	 44
 602.1	 11	 2	 74051.3	 1	 1	 1	 SNCS_22121989	 44
 713.4	 11	 2	 76588	 1	 1	 2	 SNCS_22121989	 44
 574.2	 11	 2	 79423.2	 1	 1	 3	 SNCS_22121989	 44
 622	 11	 3	 83087.4	 1	 1	 4	 SNCS_22121989	 44
 598.2	 11	 2	 86055.2	 1	 1	 5	 SNCS_22121989	 44
 813.5	 12	 1	 88591.9	 1	 1	 1	 SNCS_22121989	 44
 708.6	 12	 3	 91360.8	 1	 1	 2	 SNCS_22121989	 44
 780	 12	 2	 93665.4	 1	 1	 3	 SNCS_22121989	 44
 1270.7	 12	 2	 97246.7	 1	 1	 4	 SNCS_22121989	 44
 871.4	 12	 1	 100430	 1	 1	 5	 SNCS_22121989	 44
 922.8	 12	 1	 102618.6	 1	 1	 6	 SNCS_22121989	 44
 912	 12	 2	 104757.4	 1	 1	 7	 SNCS_22121989	 44
 564.7	 11	 1	 107824.7	 1	 1	 1	 SNCS_22121989	 44
 613.8	 11	 1	 110079.6	 1	 1	 2	 SNCS_22121989	 44
 531.9	 11	 3	 112649.5	 1	 1	 3	 SNCS_22121989	 44
 599.5	 11	 3	 114605.9	 1	 1	 4	 SNCS_22121989	 44
 724.3	 12	 2	 117441.1	 1	 1	 1	 SNCS_22121989	 44
 1592.7	 12	 3	 120060.7	 1	 1	 2	 SNCS_22121989	 44
 869.6	 12	 2	 122663.8	 1	 1	 3	 SNCS_22121989	 44
 758.6	 11	 3	 126294.8	 1	 1	 1	 SNCS_22121989	 44
 556.7	 11	 2	 128864.7	 1	 1	 2	 SNCS_22121989	 44
 566.9	 11	 2	 132462.5	 1	 1	 3	 SNCS_22121989	 44
 528.3	 11	 3	 135165.1	 1	 1	 4	 SNCS_22121989	 44
 520.7	 11	 1	 137900.7	 1	 1	 5	 SNCS_22121989	 44
 486.7	 11	 3	 141614.7	 1	 1	 6	 SNCS_22121989	 44
 464.9	 11	 2	 144068.5	 1	 1	 7	 SNCS_22121989	 44
 470.1	 11	 1	 146207.3	 1	 1	 8	 SNCS_22121989	 44
 1024.4	 12	 3	 149573	 1	 1	 1	 SNCS_22121989	 44
 1141.7	 12	 2	 152623.8	 1	 1	 2	 SNCS_22121989	 44
 794.4	 12	 2	 155691	 1	 1	 3	 SNCS_22121989	 44
 1207	 12	 2	 158990.5	 1	 1	 4	 SNCS_22121989	 44
 839.8	 12	 1	 162853.6	 1	 1	 5	 SNCS_22121989	 44
 792.6	 12	 2	 165804.8	 1	 1	 6	 SNCS_22121989	 44
 555.9	 11	 3	 168225.5	 1	 1	 1	 SNCS_22121989	 44
 591.6	 11	 2	 171093.8	 1	 1	 2	 SNCS_22121989	 44
 516.1	 11	 3	 173481.3	 1	 1	 3	 SNCS_22121989	 44
 475	 11	 3	 175570.4	 1	 1	 4	 SNCS_22121989	 44
 445.1	 11	 3	 179168.3	 1	 1	 5	 SNCS_22121989	 44
 859.3	 12	 2	 182650.1	 1	 1	 1	 SNCS_22121989	 44
 374.9	 12	 1	 185982.6	 1	 0	 2	 SNCS_22121989	 44
 782.1	 12	 2	 189431.3	 1	 1	 3	 SNCS_22121989	 44
 932.4	 12	 3	 191769	 1	 1	 4	 SNCS_22121989	 44
 924.5	 12	 1	 194969	 1	 1	 5	 SNCS_22121989	 44
 784.5	 12	 2	 198285	 1	 1	 6	 SNCS_22121989	 44
 1138.4	 12	 2	 200291.1	 1	 1	 7	 SNCS_22121989	 44
 641.3	 11	 3	 203524.2	 1	 1	 1	 SNCS_22121989	 44
 552.5	 11	 1	 206061	 1	 1	 2	 SNCS_22121989	 44
 570.2	 11	 2	 209443.3	 1	 1	 3	 SNCS_22121989	 44
 526.2	 11	 2	 212759.3	 1	 1	 4	 SNCS_22121989	 44
 999.2	 12	 3	 216390.3	 1	 1	 1	 SNCS_22121989	 44
 877.5	 12	 3	 219640	 1	 1	 2	 SNCS_22121989	 44
 658.8	 12	 3	 222690.7	 1	 1	 3	 SNCS_22121989	 44
 616.1	 12	 3	 224597.4	 1	 1	 4	 SNCS_22121989	 44
 694.7	 12	 1	 227382.8	 1	 1	 5	 SNCS_22121989	 44
 471.9	 12	 1	 229405.6	 1	 1	 6	 SNCS_22121989	 44
 686.5	 12	 3	 232191	 1	 0	 7	 SNCS_22121989	 44
 909.4	 12	 3	 235424.1	 1	 1	 8	 SNCS_22121989	 44
 594.5	 11	 2	 237795	 1	 1	 1	 SNCS_22121989	 44
 476.9	 11	 1	 240928.6	 1	 1	 2	 SNCS_22121989	 44
 593.8	 11	 2	 243531.7	 1	 1	 3	 SNCS_22121989	 44
 1134.5	 12	 3	 246599	 1	 1	 1	 SNCS_22121989	 44
 820	 12	 1	 250329.5	 1	 1	 2	 SNCS_22121989	 44
 731.8	 12	 3	 253081.7	 1	 1	 3	 SNCS_22121989	 44
 731.2	 12	 2	 256298.3	 1	 1	 4	 SNCS_22121989	 44
 615.4	 12	 2	 259382.1	 1	 0	 5	 SNCS_22121989	 44
 922.6	 12	 2	 262034.9	 1	 1	 6	 SNCS_22121989	 44
 510.9	 11	 3	 265798.6	 1	 1	 1	 SNCS_22121989	 44
 420.1	 11	 1	 269081.4	 1	 1	 2	 SNCS_22121989	 44
 748.2	 11	 3	 271137.3	 1	 1	 3	 SNCS_22121989	 44
 921.8	 11	 3	 273491.7	 1	 1	 4	 SNCS_22121989	 44
 631.7	 11	 2	 275381.8	 1	 1	 5	 SNCS_22121989	 44
 1017.2	 12	 3	 278084.3	 1	 1	 1	 SNCS_22121989	 44
 829.4	 12	 2	 280024.2	 1	 1	 2	 SNCS_22121989	 44
 1192.2	 12	 3	 282229.3	 1	 1	 3	 SNCS_22121989	 44
 556.9	 12	 1	 284152.6	 1	 1	 4	 SNCS_22121989	 44
 917.5	 12	 3	 287336	 1	 1	 5	 SNCS_22121989	 44
 1222.1	 12	 3	 289839.5	 1	 1	 6	 SNCS_22121989	 44
 683.3	 12	 3	 291746.2	 1	 1	 7	 SNCS_22121989	 44
 567	 11	 1	 295526.5	 1	 1	 1	 SNCS_22121989	 44
 576.6	 11	 3	 299140.9	 1	 1	 2	 SNCS_22121989	 44
 569.4	 11	 3	 301180.2	 1	 1	 3	 SNCS_22121989	 44
 577.3	 11	 2	 304612.3	 1	 1	 4	 SNCS_22121989	 44
 527.6	 11	 3	 307861.9	 1	 1	 5	 SNCS_22121989	 44
